# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+6.7400000000000006e+01 +3.6713452894326318e-04 +2.6548880028035917e-08 -2.9267893846577392e-01 +1.2585498885379920e+09 
+6.7500000000000000e+01 +3.6541304303384247e-04 +2.5593639705961749e-08 -2.9099247403074913e-01 +1.2569781127013109e+09 
+6.7600000000000009e+01 +3.6370118508565093e-04 +2.4792519496693891e-08 -2.8931617073586047e-01 +1.2553286493865802e+09 
+6.7700000000000003e+01 +3.6199889124827157e-04 +2.4223677363861709e-08 -2.8764994646840242e-01 +1.2535889319053047e+09 
+6.7799999999999997e+01 +3.6030609767128606e-04 +2.3965271283801688e-08 -2.8599371911565014e-01 +1.2517463935638785e+09 
+6.7900000000000006e+01 +3.5862274050427699e-04 +2.4095459241868275e-08 -2.8434740656489677e-01 +1.2497884676731167e+09 
+6.8000000000000000e+01 +3.5694875589682668e-04 +2.4692399201895801e-08 -2.8271092670341996e-01 +1.2477025875406709e+09 
+6.8100000000000009e+01 +3.5528408111826877e-04 +2.5799436434100089e-08 -2.8108420403812645e-01 +1.2454783152908142e+09 
+6.8200000000000003e+01 +3.5362865791694606e-04 +2.7320665385034218e-08 -2.7946718955443678e-01 +1.2431137283227797e+09 
+6.8299999999999997e+01 +3.5198242916095258e-04 +2.9125367787547318e-08 -2.7785984085738086e-01 +1.2406090328447573e+09 
+6.8400000000000006e+01 +3.5034533771838191e-04 +3.1082825382686662e-08 -2.7626211555198738e-01 +1.2379644350662756e+09 
+6.8500000000000000e+01 +3.4871732645732869e-04 +3.3062319911089636e-08 -2.7467397124329274e-01 +1.2351801411992552e+09 
+6.8600000000000009e+01 +3.4709833824588676e-04 +3.4933133103145914e-08 -2.7309536553633057e-01 +1.2322563574537518e+09 
+6.8700000000000003e+01 +3.4548831595215010e-04 +3.6564546704616730e-08 -2.7152625603613351e-01 +1.2291932900417676e+09 
+6.8799999999999997e+01 +3.4388720244421300e-04 +3.7825842451220546e-08 -2.6996660034773279e-01 +1.2259911451721003e+09 
+6.8900000000000006e+01 +3.4229494059016970e-04 +3.8586302080110539e-08 -2.6841635607617770e-01 +1.2226501290611320e+09 
+6.9000000000000000e+01 +3.4071147325811390e-04 +3.8715207319831802e-08 -2.6687548082647955e-01 +1.2191704479124298e+09 
+6.9100000000000009e+01 +3.3913674383042865e-04 +3.8125752874901258e-08 -2.6534393257362743e-01 +1.2155546296678421e+09 
+6.9200000000000003e+01 +3.3757069774665330e-04 +3.6906785212509947e-08 -2.6382167077239244e-01 +1.2118144891815870e+09 
+6.9299999999999997e+01 +3.3601328096061477e-04 +3.5191063759219477e-08 -2.6230865524746672e-01 +1.2079641630292950e+09 
+6.9400000000000006e+01 +3.3446443942614014e-04 +3.3111347948559871e-08 -2.6080484582355207e-01 +1.2040177877881770e+09 
+6.9500000000000000e+01 +3.3292411909705791e-04 +3.0800397213036418e-08 -2.5931020232536467e-01 +1.1999895000405140e+09 
+6.9600000000000009e+01 +3.3139226592719483e-04 +2.8390970963019345e-08 -2.5782468457759999e-01 +1.1958934363623009e+09 
+6.9700000000000003e+01 +3.2986882587037879e-04 +2.6015828641261636e-08 -2.5634825240497117e-01 +1.1917437333350072e+09 
+6.9799999999999997e+01 +3.2835374488043682e-04 +2.3807729672275333e-08 -2.5488086563216372e-01 +1.1875545275310590e+09 
+6.9900000000000006e+01 +3.2684696891119736e-04 +2.1899433477703159e-08 -2.5342248408391865e-01 +1.1833399555409691e+09 
+7.0000000000000000e+01 +3.2534844391648738e-04 +2.0423699495994037e-08 -2.5197306758491517e-01 +1.1791141539354203e+09 
+7.0100000000000009e+01 +3.2385811655028857e-04 +1.9476526742384109e-08 -2.5053257591838468e-01 +1.1748896736290236e+09 
+7.0200000000000003e+01 +3.2237593626720321e-04 +1.9006872592546304e-08 -2.4910096870172516e-01 +1.1706727229026160e+09 
+7.0299999999999997e+01 +3.2090185322198716e-04 +1.8926934036447332e-08 -2.4767820551084549e-01 +1.1664679243672562e+09 
+7.0400000000000006e+01 +3.1943581756939523e-04 +1.9148908040689152e-08 -2.4626424592163659e-01 +1.1622799006296639e+09 
+7.0500000000000000e+01 +3.1797777946418476e-04 +1.9584991595853314e-08 -2.4485904951002635e-01 +1.1581132743070219e+09 
+7.0600000000000009e+01 +3.1652768906111073e-04 +2.0147381676739945e-08 -2.4346257585191886e-01 +1.1539726680099423e+09 
+7.0700000000000003e+01 +3.1508549651493002e-04 +2.0748275255689713e-08 -2.4207478452323614e-01 +1.1498627043539855e+09 
+7.0799999999999997e+01 +3.1365115198039785e-04 +2.1299869304633371e-08 -2.4069563509986983e-01 +1.1457880059444118e+09 
+7.0900000000000006e+01 +3.1222460561227045e-04 +2.1714360819071381e-08 -2.3932508715774545e-01 +1.1417531953996599e+09 
+7.1000000000000000e+01 +3.1080580756530401e-04 +2.1903946757612501e-08 -2.3796310027277168e-01 +1.1377628953313565e+09 
+7.1100000000000009e+01 +3.0939470809694257e-04 +2.1802785890423147e-08 -2.3660962360824331e-01 +1.1338181049242480e+09 
+7.1200000000000003e+01 +3.0799125787538535e-04 +2.1432884072396766e-08 -2.3526456467704443e-01 +1.1299053296797268e+09 
+7.1299999999999997e+01 +3.0659540767151927e-04 +2.0838208948464303e-08 -2.3392782057943115e-01 +1.1260074516668713e+09 
+7.1400000000000006e+01 +3.0520710825623123e-04 +2.0062728152694158e-08 -2.3259928841567001e-01 +1.1221073529602745e+09 
+7.1500000000000000e+01 +3.0382631040040914e-04 +1.9150409335346065e-08 -2.3127886528603311e-01 +1.1181879156342459e+09 
+7.1600000000000009e+01 +3.0245296487493910e-04 +1.8145220126389352e-08 -2.2996644829076135e-01 +1.1142320217541330e+09 
+7.1700000000000003e+01 +3.0108702245070965e-04 +1.7091128177518437e-08 -2.2866193453015127e-01 +1.1102225534029231e+09 
+7.1799999999999997e+01 +2.9972843389860696e-04 +1.6032101122596753e-08 -2.2736522110443935e-01 +1.1061423926444635e+09 
+7.1900000000000006e+01 +2.9837714998951837e-04 +1.5012106616393039e-08 -2.2607620511390436e-01 +1.1019744215562265e+09 
+7.2000000000000000e+01 +2.9703312149433140e-04 +1.4075112273710034e-08 -2.2479478365880620e-01 +1.0977015222096825e+09 
+7.2100000000000009e+01 +2.9569630057663511e-04 +1.3257912825997121e-08 -2.2352087239185170e-01 +1.0933114498141563e+09 
+7.2200000000000003e+01 +2.9436664497082518e-04 +1.2568611259982943e-08 -2.2225446117543493e-01 +1.0888114521004181e+09 
+7.2299999999999997e+01 +2.9304411380400041e-04 +1.2008137656497855e-08 -2.2099555842442595e-01 +1.0842136499468653e+09 
+7.2400000000000006e+01 +2.9172866620325873e-04 +1.1577422063784581e-08 -2.1974417255367010e-01 +1.0795301642236626e+09 
+7.2500000000000000e+01 +2.9042026129569765e-04 +1.1277394568412192e-08 -2.1850031197799760e-01 +1.0747731157967174e+09 
+7.2600000000000009e+01 +2.8911885820841605e-04 +1.1108985224976969e-08 -2.1726398511228073e-01 +1.0699546255442646e+09 
+7.2700000000000003e+01 +2.8782441606851162e-04 +1.1073124100167472e-08 -2.1603520037135412e-01 +1.0650868143337115e+09 
+7.2799999999999997e+01 +2.8653689400308271e-04 +1.1170741275019015e-08 -2.1481396617007170e-01 +1.0601818030381430e+09 
+7.2900000000000006e+01 +2.8525625113922699e-04 +1.1402766807407149e-08 -2.1360029092327867e-01 +1.0552517125282514e+09 
+7.3000000000000000e+01 +2.8398244660404314e-04 +1.1770130763200610e-08 -2.1239418304582755e-01 +1.0503086636764320e+09 
+7.3100000000000009e+01 +2.8271543935350557e-04 +1.2267676856591842e-08 -2.1119563886250683e-01 +1.0453636274182465e+09 
+7.3200000000000003e+01 +2.8145518765909541e-04 +1.2865903414333736e-08 -2.1000460633786189e-01 +1.0404229749503974e+09 
+7.3299999999999997e+01 +2.8020164962117109e-04 +1.3529222380349916e-08 -2.0882102134639036e-01 +1.0354919275350646e+09 
+7.3400000000000006e+01 +2.7895478334009064e-04 +1.4222045726847624e-08 -2.0764481976259538e-01 +1.0305757064389294e+09 
+7.3500000000000000e+01 +2.7771454691621211e-04 +1.4908785411482381e-08 -2.0647593746096618e-01 +1.0256795329232394e+09 
+7.3600000000000009e+01 +2.7648089844989311e-04 +1.5553853394779065e-08 -2.0531431031598610e-01 +1.0208086282469707e+09 
+7.3700000000000003e+01 +2.7525379604149232e-04 +1.6121661635417973e-08 -2.0415987420216486e-01 +1.0159682136781430e+09 
+7.3799999999999997e+01 +2.7403319779136740e-04 +1.6576622105606343e-08 -2.0301256499398981e-01 +1.0111635104777199e+09 
+7.3900000000000006e+01 +2.7281906179987646e-04 +1.6883146758900622e-08 -2.0187231856595486e-01 +1.0063997399079220e+09 
+7.4000000000000000e+01 +2.7161134616737775e-04 +1.7005647552546425e-08 -2.0073907079255779e-01 +1.0016821232328757e+09 
+7.4100000000000009e+01 +2.7041000976237147e-04 +1.6922741411149120e-08 -1.9961276266029077e-01 +9.9701461694182765e+08 
+7.4200000000000003e+01 +2.6921501452593043e-04 +1.6669865095345555e-08 -1.9849335560371459e-01 +9.9239611845495880e+08 
+7.4299999999999997e+01 +2.6802632316726946e-04 +1.6296660316736040e-08 -1.9738081616938469e-01 +9.8782426041704261e+08 
+7.4400000000000006e+01 +2.6684389839560358e-04 +1.5852768789380333e-08 -1.9627511090386943e-01 +9.8329667547727311e+08 
+7.4500000000000000e+01 +2.6566770292014763e-04 +1.5387832233281822e-08 -1.9517620635371263e-01 +9.7881099627673364e+08 
+7.4600000000000009e+01 +2.6449769945011679e-04 +1.4951492369058787e-08 -1.9408406906548936e-01 +9.7436485546782160e+08 
+7.4700000000000003e+01 +2.6333385069472574e-04 +1.4593390900523277e-08 -1.9299866558574374e-01 +9.6995588569109344e+08 
+7.4799999999999997e+01 +2.6217611936318994e-04 +1.4363169546448986e-08 -1.9191996246104978e-01 +9.6558171959789205e+08 
+7.4900000000000006e+01 +2.6102446816472389e-04 +1.4310470032987933e-08 -1.9084792623795999e-01 +9.6123998983222079e+08 
+7.5000000000000000e+01 +2.5987885980854338e-04 +1.4484934063952176e-08 -1.8978252346304386e-01 +9.5692832904440892e+08 
+7.5100000000000009e+01 +2.5873925701752767e-04 +1.4916949395788080e-08 -1.8872371296602619e-01 +9.5264246122663331e+08 
+7.5200000000000003e+01 +2.5760562256921737e-04 +1.5559887913497742e-08 -1.8767142270935369e-01 +9.4837047577710783e+08 
+7.5299999999999997e+01 +2.5647791925481888e-04 +1.6347867524794333e-08 -1.8662557293866791e-01 +9.4409855344931686e+08 
+7.5400000000000006e+01 +2.5535610986553744e-04 +1.7215006152147675e-08 -1.8558608389959647e-01 +9.3981287499317586e+08 
+7.5500000000000000e+01 +2.5424015719257919e-04 +1.8095421711469082e-08 -1.8455287583776586e-01 +9.3549962115742445e+08 
+7.5600000000000009e+01 +2.5313002402714953e-04 +1.8923232117850038e-08 -1.8352586899880136e-01 +9.3114497269076192e+08 
+7.5700000000000003e+01 +2.5202567316045420e-04 +1.9632555289661311e-08 -1.8250498362833326e-01 +9.2673511034383368e+08 
+7.5799999999999997e+01 +2.5092706738369895e-04 +2.0157509142404301e-08 -1.8149013997198143e-01 +9.2225621486274362e+08 
+7.5900000000000006e+01 +2.4983416948808963e-04 +2.0432211590350682e-08 -1.8048125827538961e-01 +9.1769446700267899e+08 
+7.6000000000000000e+01 +2.4874694226483240e-04 +2.0390780550436532e-08 -1.7947825878418450e-01 +9.1303604751189303e+08 
+7.6100000000000009e+01 +2.4766534962324127e-04 +1.9989946835385111e-08 -1.7848107756981310e-01 +9.0827274293602467e+08 
+7.6200000000000003e+01 +2.4658935994506938e-04 +1.9276892797823086e-08 -1.7748971400708810e-01 +9.0341876302814150e+08 
+7.6299999999999997e+01 +2.4551894273017893e-04 +1.8321413686984135e-08 -1.7650418329665421e-01 +8.9849392334133255e+08 
+7.6400000000000006e+01 +2.4445406747843139e-04 +1.7193304759685201e-08 -1.7552450063914513e-01 +8.9351803942459154e+08 
+7.6500000000000000e+01 +2.4339470368968914e-04 +1.5962361264750051e-08 -1.7455068123520157e-01 +8.8851092682910168e+08 
+7.6600000000000009e+01 +2.4234082086381338e-04 +1.4698378444238971e-08 -1.7358274028545559e-01 +8.8349240110458684e+08 
+7.6700000000000003e+01 +2.4129238850066650e-04 +1.3471151554968915e-08 -1.7262069299054877e-01 +8.7848227780235171e+08 
+7.6800000000000011e+01 +2.4024937610011006e-04 +1.2350475843919053e-08 -1.7166455455111815e-01 +8.7350037247268760e+08 
+7.6900000000000006e+01 +2.3921175316200653e-04 +1.1406146570775699e-08 -1.7071434016781006e-01 +8.6856650066945446e+08 
+7.7000000000000000e+01 +2.3817948918621756e-04 +1.0707958968991078e-08 -1.6977006504125683e-01 +8.6370047794038868e+08 
+7.7100000000000009e+01 +2.3715255344552107e-04 +1.0306044499090038e-08 -1.6883173273119070e-01 +8.5891803639438629e+08 
+7.7200000000000003e+01 +2.3613091430436085e-04 +1.0171879401791827e-08 -1.6789930023371655e-01 +8.5421857436357069e+08 
+7.7300000000000011e+01 +2.3511453990009672e-04 +1.0257276117424507e-08 -1.6697271290403559e-01 +8.4959740673830521e+08 
+7.7400000000000006e+01 +2.3410339837008881e-04 +1.0514047085291380e-08 -1.6605191609735909e-01 +8.4504984841406250e+08 
+7.7500000000000000e+01 +2.3309745785169697e-04 +1.0894004750844352e-08 -1.6513685516887910e-01 +8.4057121427617741e+08 
+7.7600000000000009e+01 +2.3209668648228076e-04 +1.1348961550312414e-08 -1.6422747547380143e-01 +8.3615681921902788e+08 
+7.7700000000000003e+01 +2.3110105239920056e-04 +1.1830729930172243e-08 -1.6332372236732731e-01 +8.3180197813143611e+08 
+7.7800000000000011e+01 +2.3011052373981592e-04 +1.2291122327062739e-08 -1.6242554120465610e-01 +8.2750200590408981e+08 
+7.7900000000000006e+01 +2.2912506864148662e-04 +1.2681951188895252e-08 -1.6153287734098348e-01 +8.2325221742617619e+08 
+7.8000000000000000e+01 +2.2814465524157297e-04 +1.2955028949644289e-08 -1.6064567613151981e-01 +8.1904792759061337e+08 
+7.8100000000000009e+01 +2.2716925204985846e-04 +1.3073092379567711e-08 -1.5976388316711304e-01 +8.1488407472950482e+08 
+7.8200000000000003e+01 +2.2619882906582076e-04 +1.3042575527651865e-08 -1.5888744498115229e-01 +8.1075409092541146e+08 
+7.8300000000000011e+01 +2.2523335666136207e-04 +1.2880836783470487e-08 -1.5801630834270017e-01 +8.0665103171127200e+08 
+7.8400000000000006e+01 +2.2427280520838358e-04 +1.2605234511183050e-08 -1.5715042002079335e-01 +8.0256795261148906e+08 
+7.8500000000000000e+01 +2.2331714507878728e-04 +1.2233127102822742e-08 -1.5628972678448155e-01 +7.9849790915399325e+08 
+7.8600000000000009e+01 +2.2236634664447454e-04 +1.1781872935461124e-08 -1.5543417540281024e-01 +7.9443395686622846e+08 
+7.8700000000000003e+01 +2.2142038027734770e-04 +1.1268830378381513e-08 -1.5458371264483833e-01 +7.9036915127963305e+08 
+7.8800000000000011e+01 +2.2047921634930771e-04 +1.0711357815828851e-08 -1.5373828527959826e-01 +7.8629654791721058e+08 
+7.8900000000000006e+01 +2.1954282523225688e-04 +1.0126813633892664e-08 -1.5289784007614893e-01 +7.8220920231037915e+08 
+7.9000000000000000e+01 +2.1861117729809641e-04 +9.5325561975522427e-09 -1.5206232380352583e-01 +7.7810016998299384e+08 
+7.9100000000000009e+01 +2.1768424361395854e-04 +8.9450266786546178e-09 -1.5123169134442710e-01 +7.7396426051607966e+08 
+7.9200000000000003e+01 +2.1676199802789429e-04 +8.3769973687121187e-09 -1.5040593003606584e-01 +7.6980329967728984e+08 
+7.9300000000000011e+01 +2.1584441508318587e-04 +7.8403233431500023e-09 -1.4958503532932352e-01 +7.6562086729363668e+08 
+7.9400000000000006e+01 +2.1493146932311522e-04 +7.3468596769836104e-09 -1.4876900267506957e-01 +7.6142054318779409e+08 
+7.9500000000000000e+01 +2.1402313529096396e-04 +6.9084614472778301e-09 -1.4795782752417075e-01 +7.5720590718213129e+08 
+7.9600000000000009e+01 +2.1311938753001364e-04 +6.5369837329421278e-09 -1.4715150532749191e-01 +7.5298053909778130e+08 
+7.9700000000000003e+01 +2.1222020058354657e-04 +6.2442816096067085e-09 -1.4635003153591064e-01 +7.4874801875983024e+08 
+7.9800000000000011e+01 +2.1132554899484383e-04 +6.0422101526968284e-09 -1.4555340160028066e-01 +7.4451192598620749e+08 
+7.9900000000000006e+01 +2.1043540730718773e-04 +5.9426244362030617e-09 -1.4476161097148582e-01 +7.4027584060564888e+08 
+8.0000000000000000e+01 +2.0954975006386004e-04 +5.9573795437488135e-09 -1.4397465510038956e-01 +7.3604334243766522e+08 
+8.0100000000000009e+01 +2.0866855171393898e-04 +6.0919105413113069e-09 -1.4319252334131091e-01 +7.3181812212027752e+08 
+8.0200000000000003e+01 +2.0779178632969087e-04 +6.3259724949920858e-09 -1.4241518066238296e-01 +7.2760431355364716e+08 
+8.0300000000000011e+01 +2.0691942788917848e-04 +6.6329004530415616e-09 -1.4164258593519180e-01 +7.2340616145368838e+08 
+8.0400000000000006e+01 +2.0605145037046424e-04 +6.9860294751875520e-09 -1.4087469803130903e-01 +7.1922791053116536e+08 
+8.0500000000000000e+01 +2.0518782775161138e-04 +7.3586946195182482e-09 -1.4011147582232691e-01 +7.1507380550367534e+08 
+8.0600000000000009e+01 +2.0432853401068231e-04 +7.7242309389980001e-09 -1.3935287817982334e-01 +7.1094809108471978e+08 
+8.0700000000000003e+01 +2.0347354312574031e-04 +8.0559734894605040e-09 -1.3859886397539220e-01 +7.0685501199303138e+08 
+8.0800000000000011e+01 +2.0262282907484763e-04 +8.3272573302236725e-09 -1.3784939208060129e-01 +7.0279881293750882e+08 
+8.0900000000000006e+01 +2.0177636583606750e-04 +8.5114175171212076e-09 -1.3710442136704371e-01 +6.9878373863680375e+08 
+8.1000000000000000e+01 +2.0093412738746258e-04 +8.5817891004530544e-09 -1.3636391070629988e-01 +6.9481403380470145e+08 
+8.1100000000000009e+01 +2.0009608820118399e-04 +8.5225497976434419e-09 -1.3562782304532212e-01 +6.9089319275147176e+08 
+8.1200000000000003e+01 +1.9926222472573652e-04 +8.3612479511635255e-09 -1.3489613763252131e-01 +6.8702170816119766e+08 
+8.1300000000000011e+01 +1.9843251390371311e-04 +8.1362745656898575e-09 -1.3416883779168109e-01 +6.8319932231456804e+08 
+8.1400000000000006e+01 +1.9760693267770733e-04 +7.8860206454890758e-09 -1.3344590684658861e-01 +6.7942577749367118e+08 
+8.1500000000000000e+01 +1.9678545799031206e-04 +7.6488771874494831e-09 -1.3272732812102800e-01 +6.7570081597974348e+08 
+8.1600000000000009e+01 +1.9596806678412029e-04 +7.4632351978872609e-09 -1.3201308493877317e-01 +6.7202418004939866e+08 
+8.1700000000000003e+01 +1.9515473600172531e-04 +7.3674856749204339e-09 -1.3130316062361655e-01 +6.6839561198727942e+08 
+8.1800000000000011e+01 +1.9434544258572055e-04 +7.4000196250701376e-09 -1.3059753849934375e-01 +6.6481485407407498e+08 
+8.1900000000000006e+01 +1.9354016347869875e-04 +7.5992280532178697e-09 -1.2989620188972770e-01 +6.6128164858751392e+08 
+8.2000000000000000e+01 +1.9273887562325324e-04 +8.0035019517429565e-09 -1.2919913411855818e-01 +6.5779573780998874e+08 
+8.2100000000000009e+01 +1.9194155592662767e-04 +8.6345973498033468e-09 -1.2850631149290376e-01 +6.5435491437408972e+08 
+8.2200000000000003e+01 +1.9114818115466807e-04 +9.4477303320571908e-09 -1.2781768225297596e-01 +6.5094917232163501e+08 
+8.2300000000000011e+01 +1.9035872803787088e-04 +1.0381482012767885e-08 -1.2713318762227444e-01 +6.4756655604691172e+08 
+8.2400000000000006e+01 +1.8957317330673296e-04 +1.1374433491647109e-08 -1.2645276882429712e-01 +6.4419510994278800e+08 
+8.2500000000000000e+01 +1.8879149369175073e-04 +1.2365165881113678e-08 -1.2577636708254597e-01 +6.4082287840561891e+08 
+8.2600000000000009e+01 +1.8801366592342055e-04 +1.3292260289487330e-08 -1.2510392362051304e-01 +6.3743790582634640e+08 
+8.2700000000000003e+01 +1.8723966673223923e-04 +1.4094297825497708e-08 -1.2443537966170155e-01 +6.3402823660069716e+08 
+8.2800000000000011e+01 +1.8646947284870310e-04 +1.4709859591930799e-08 -1.2377067642960748e-01 +6.3058191512182295e+08 
+8.2900000000000006e+01 +1.8570306100330888e-04 +1.5077526709403569e-08 -1.2310975514772834e-01 +6.2708698578332174e+08 
+8.3000000000000000e+01 +1.8494040792655349e-04 +1.5135880268814683e-08 -1.2245255703957539e-01 +6.2353149298353577e+08 
+8.3100000000000009e+01 +1.8418149103134794e-04 +1.4843957365988085e-08 -1.2179903534149340e-01 +6.1990777196790183e+08 
+8.3200000000000003e+01 +1.8342629046026591e-04 +1.4242618961913655e-08 -1.2114919134133539e-01 +6.1622532143300807e+08 
+8.3300000000000011e+01 +1.8267478703829518e-04 +1.3393182011439042e-08 -1.2050303833979249e-01 +6.1249793092381442e+08 
+8.3400000000000006e+01 +1.8192696159042413e-04 +1.2356963449941294e-08 -1.1986058963757221e-01 +6.0873938999132311e+08 
+8.3500000000000000e+01 +1.8118279494164084e-04 +1.1195280231858150e-08 -1.1922185853537019e-01 +6.0496348818173087e+08 
