# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.9520000000000002e+02 +9.2921827103795515e-05 -2.3583204038588909e+02 +1.1868334228007963e+10 -2.6506804974640797e+17 
+1.9530000000000001e+02 +9.2639284053117310e-05 -2.3486003305020725e+02 +1.1820201456012142e+10 -2.6402073416779373e+17 
+1.9540000000000001e+02 +9.2357709675181438e-05 -2.3388859200396053e+02 +1.1772287649041262e+10 -2.6298457703054762e+17 
+1.9550000000000000e+02 +9.2077118901200402e-05 -2.3291949411409183e+02 +1.1724588551983391e+10 -2.6195641380481398e+17 
+1.9560000000000002e+02 +9.1797526662397994e-05 -2.3195451625468471e+02 +1.1677099910553040e+10 -2.6093307998568211e+17 
+1.9570000000000002e+02 +9.1518947889985226e-05 -2.3099543529214705e+02 +1.1629817469599211e+10 -2.5991141104250512e+17 
+1.9580000000000001e+02 +9.1241397515187585e-05 -2.3004402810151922e+02 +1.1582736974945383e+10 -2.5888824247364310e+17 
+1.9590000000000001e+02 +9.0964890469222141e-05 -2.2910207155256768e+02 +1.1535854171805143e+10 -2.5786040975904506e+17 
+1.9600000000000000e+02 +9.0689441683302073e-05 -2.2817134251323418e+02 +1.1489164805206326e+10 -2.5682474837347718e+17 
+1.9610000000000002e+02 +9.0415059855878643e-05 -2.2725302826081196e+02 +1.1442666007199608e+10 -2.5577913951511437e+17 
+1.9620000000000002e+02 +9.0141728754324522e-05 -2.2634595769317244e+02 +1.1396360456109919e+10 -2.5472564722319043e+17 
+1.9630000000000001e+02 +8.9869425913238654e-05 -2.2544837011069134e+02 +1.1350252216508816e+10 -2.5366738123716781e+17 
+1.9640000000000001e+02 +8.9598128867222738e-05 -2.2455850481582249e+02 +1.1304345353225086e+10 -2.5260745130455933e+17 
+1.9650000000000000e+02 +8.9327815150878052e-05 -2.2367460111039577e+02 +1.1258643931002359e+10 -2.5154896717008851e+17 
+1.9660000000000002e+02 +8.9058462298804964e-05 -2.2279489829557127e+02 +1.1213152014500490e+10 -2.5049503857586525e+17 
+1.9670000000000002e+02 +8.8790047845604860e-05 -2.2191763567348505e+02 +1.1167873668507229e+10 -2.4944877526807014e+17 
+1.9680000000000001e+02 +8.8522549325878924e-05 -2.2104105254619037e+02 +1.1122812957806129e+10 -2.4841328699290512e+17 
+1.9690000000000001e+02 +8.8255944274230234e-05 -2.2016338821659366e+02 +1.1077973947260204e+10 -2.4739168349859632e+17 
+1.9700000000000000e+02 +8.7990210225256477e-05 -2.1928288198431540e+02 +1.1033360701357672e+10 -2.4638707452217734e+17 
+1.9710000000000002e+02 +8.7725330872684060e-05 -2.1839834432256424e+02 +1.0988975311252550e+10 -2.4540152796716262e+17 
+1.9720000000000002e+02 +8.7461314546722173e-05 -2.1751087037824090e+02 +1.0944811972346348e+10 -2.4443294432971427e+17 
+1.9730000000000001e+02 +8.7198175736700624e-05 -2.1662212646673831e+02 +1.0900862906110168e+10 -2.4347818225435350e+17 
+1.9740000000000001e+02 +8.6935928931955561e-05 -2.1573377890707653e+02 +1.0857120334432116e+10 -2.4253410039822502e+17 
+1.9750000000000000e+02 +8.6674588621817389e-05 -2.1484749401521231e+02 +1.0813576478853548e+10 -2.4159755740802381e+17 
+1.9760000000000002e+02 +8.6414169295615412e-05 -2.1396493810606890e+02 +1.0770223560787220e+10 -2.4066541192649216e+17 
+1.9770000000000002e+02 +8.6154685442686811e-05 -2.1308777749943386e+02 +1.0727053802214500e+10 -2.3973452261361635e+17 
+1.9780000000000001e+02 +8.5896151552359277e-05 -2.1221767850931082e+02 +1.0684059424439091e+10 -2.3880174810874838e+17 
+1.9790000000000001e+02 +8.5638582113970764e-05 -2.1135630745613750e+02 +1.0641232649526123e+10 -2.3786394707458976e+17 
+1.9800000000000000e+02 +8.5381991616847772e-05 -2.1050533065310813e+02 +1.0598565698682079e+10 -2.3691797814747526e+17 
+1.9810000000000002e+02 +8.5126388576660944e-05 -2.0966586182197435e+02 +1.0556053354216375e+10 -2.3596173791654010e+17 
+1.9820000000000002e+02 +8.4871757614431972e-05 -2.0883680430146183e+02 +1.0513700640745914e+10 -2.3499727471639274e+17 
+1.9830000000000001e+02 +8.4618077377512718e-05 -2.0801650883025439e+02 +1.0471515142985758e+10 -2.3402767480385661e+17 
+1.9840000000000001e+02 +8.4365326513261018e-05 -2.0720332615096439e+02 +1.0429504446119400e+10 -2.3305602445017677e+17 
+1.9850000000000000e+02 +8.4113483669033426e-05 -2.0639560700496216e+02 +1.0387676135163889e+10 -2.3208540992114122e+17 
+1.9860000000000002e+02 +8.3862527492181883e-05 -2.0559170213092401e+02 +1.0346037794827715e+10 -2.3111891747327136e+17 
+1.9870000000000002e+02 +8.3612436630067834e-05 -2.0478996227356438e+02 +1.0304597010538916e+10 -2.3015963338523654e+17 
+1.9880000000000001e+02 +8.3363189730044116e-05 -2.0398873817178352e+02 +1.0263361367016188e+10 -2.2921064391359258e+17 
+1.9890000000000001e+02 +8.3114765439465721e-05 -2.0318638056661536e+02 +1.0222338449265305e+10 -2.2827503532425565e+17 
+1.9900000000000000e+02 +8.2867142405691966e-05 -2.0238124020092039e+02 +1.0181535842468739e+10 -2.2735589388792787e+17 
+1.9910000000000002e+02 +8.2620305174119853e-05 -2.0157220311898408e+02 +1.0140958066365704e+10 -2.2645527393296109e+17 
+1.9920000000000002e+02 +8.2374261882350909e-05 -2.0076029659973179e+02 +1.0100597382109980e+10 -2.2557110211203766e+17 
+1.9930000000000001e+02 +8.2129026566020392e-05 -1.9994708322083079e+02 +1.0060442985085629e+10 -2.2470027312533123e+17 
+1.9940000000000001e+02 +8.1884613260774523e-05 -1.9913412556649291e+02 +1.0020484071424524e+10 -2.2383968169546192e+17 
+1.9950000000000000e+02 +8.1641036002249237e-05 -1.9832298621462547e+02 +9.9807098365381565e+09 -2.2298622252346915e+17 
+1.9960000000000002e+02 +8.1398308826089182e-05 -1.9751522774856628e+02 +9.9411094764607983e+09 -2.2213679032909229e+17 
+1.9970000000000002e+02 +8.1156445767939102e-05 -1.9671241275148819e+02 +9.9016721872071838e+09 -2.2128827983147744e+17 
+1.9980000000000001e+02 +8.0915460863433767e-05 -1.9591610380075551e+02 +9.8623871641252728e+09 -2.2043758572970749e+17 
+1.9990000000000001e+02 +8.0675368148219655e-05 -1.9512786348073601e+02 +9.8232436033699245e+09 -2.1958160274719430e+17 
+2.0000000000000000e+02 +8.0436181657933976e-05 -1.9434925437006936e+02 +9.7842307004284115e+09 -2.1871722558708570e+17 
+2.0010000000000002e+02 +8.0197909706506446e-05 -1.9358132079717046e+02 +9.7453411649952030e+09 -2.1784237273739165e+17 
+2.0020000000000002e+02 +7.9960537721002423e-05 -1.9282303406837806e+02 +9.7065817611515560e+09 -2.1695905775191315e+17 
+2.0030000000000001e+02 +7.9724045406771914e-05 -1.9207284723499757e+02 +9.6679627666162987e+09 -2.1607031795180771e+17 
+2.0040000000000001e+02 +7.9488412469169234e-05 -1.9132921335058717e+02 +9.6294944593556290e+09 -2.1517919066551763e+17 
+2.0050000000000000e+02 +7.9253618613544093e-05 -1.9059058546635993e+02 +9.5911871170917320e+09 -2.1428871321458032e+17 
+2.0060000000000002e+02 +7.9019643545245749e-05 -1.8985541663320691e+02 +9.5530510174987984e+09 -2.1340192291887571e+17 
+2.0070000000000002e+02 +7.8786466969628683e-05 -1.8912215990459620e+02 +9.5150964385293655e+09 -2.1252185710638160e+17 
+2.0080000000000001e+02 +7.8554068592041695e-05 -1.8838926833139962e+02 +9.4773336578734150e+09 -2.1165155309779622e+17 
+2.0090000000000001e+02 +7.8322428117838218e-05 -1.8765519496678718e+02 +9.4397729534536209e+09 -2.1079404822021232e+17 
+2.0100000000000000e+02 +7.8091525252368423e-05 -1.8691839286190898e+02 +9.4024246029707718e+09 -2.0995237979432234e+17 
+2.0110000000000002e+02 +7.7861345346267024e-05 -1.8617781739435796e+02 +9.3652949804116554e+09 -2.0912857044200349e+17 
+2.0120000000000002e+02 +7.7631896331301312e-05 -1.8543443324158622e+02 +9.3283748441471252e+09 -2.0832058396589894e+17 
+2.0130000000000001e+02 +7.7403191784520777e-05 -1.8468970740592439e+02 +9.2916510486495762e+09 -2.0752536946425562e+17 
+2.0140000000000001e+02 +7.7175245282976309e-05 -1.8394510689042826e+02 +9.2551104484745579e+09 -2.0673987603785331e+17 
+2.0150000000000000e+02 +7.6948070403718821e-05 -1.8320209869811779e+02 +9.2187398981693554e+09 -2.0596105278714122e+17 
+2.0160000000000002e+02 +7.6721680723797249e-05 -1.8246214983109476e+02 +9.1825262521834030e+09 -2.0518584880972707e+17 
+2.0170000000000002e+02 +7.6496089820262862e-05 -1.8172672729245670e+02 +9.1464563650747375e+09 -2.0441121320643171e+17 
+2.0180000000000001e+02 +7.6271311270165881e-05 -1.8099729808495368e+02 +9.1105170913598900e+09 -2.0363409507675645e+17 
+2.0190000000000001e+02 +7.6047358650557683e-05 -1.8027532921208854e+02 +9.0746952856534824e+09 -2.0285144352339149e+17 
+2.0200000000000000e+02 +7.5824245538487123e-05 -1.7956228767556334e+02 +9.0389778023479176e+09 -2.0206020764205389e+17 
+2.0210000000000002e+02 +7.5601980033873577e-05 -1.7885915448312227e+02 +9.0033558566272507e+09 -2.0125834539525437e+17 
+2.0220000000000002e+02 +7.5380548328109263e-05 -1.7816496665973580e+02 +8.9678381060091362e+09 -2.0044785018701731e+17 
+2.0230000000000001e+02 +7.5159931135455635e-05 -1.7747827523557928e+02 +8.9324375687026176e+09 -1.9963172428507059e+17 
+2.0240000000000001e+02 +7.4940109170176206e-05 -1.7679763124221245e+02 +8.8971672630824566e+09 -1.9881296996225162e+17 
+2.0250000000000000e+02 +7.4721063146529121e-05 -1.7612158570760417e+02 +8.8620402070932446e+09 -1.9799458947811446e+17 
+2.0260000000000002e+02 +7.4502773778779751e-05 -1.7544868966422587e+02 +8.8270694192079277e+09 -1.9717958510835600e+17 
+2.0270000000000002e+02 +7.4285221781185157e-05 -1.7477749413949692e+02 +8.7922679173164310e+09 -1.9637095911104755e+17 
+2.0280000000000001e+02 +7.4068387868007240e-05 -1.7410655016397908e+02 +8.7576487196753712e+09 -1.9557171375540157e+17 
+2.0290000000000001e+02 +7.3852252753511924e-05 -1.7343440877033657e+02 +8.7232248447734413e+09 -1.9478485131746294e+17 
+2.0300000000000000e+02 +7.3636797151955445e-05 -1.7275962098562525e+02 +8.6890093104611855e+09 -1.9401337405415075e+17 
+2.0310000000000002e+02 +7.3422007177679298e-05 -1.7208120869164682e+02 +8.6550103988815403e+09 -1.9325928344925014e+17 
+2.0320000000000002e+02 +7.3207890545331277e-05 -1.7140007716817831e+02 +8.6212174469190311e+09 -1.9252057782050842e+17 
+2.0330000000000001e+02 +7.2994460369639274e-05 -1.7071760254686029e+02 +8.5876150554273682e+09 -1.9179425470294915e+17 
+2.0340000000000001e+02 +7.2781729765327411e-05 -1.7003516095712831e+02 +8.5541878250047503e+09 -1.9107731162382474e+17 
+2.0350000000000000e+02 +7.2569711847124272e-05 -1.6935412853086962e+02 +8.5209203565291510e+09 -1.9036674611882608e+17 
+2.0360000000000002e+02 +7.2358419729754033e-05 -1.6867588139745641e+02 +8.4877972505866337e+09 -1.8965955571476426e+17 
+2.0370000000000002e+02 +7.2147866527944504e-05 -1.6800179568834187e+02 +8.4548031080058384e+09 -1.8895273794583056e+17 
+2.0380000000000001e+02 +7.1938065356422885e-05 -1.6733324753477984e+02 +8.4219225295943060e+09 -1.8824329034561085e+17 
+2.0390000000000001e+02 +7.1729029329915142e-05 -1.6667161306722420e+02 +8.3891401160677519e+09 -1.8752821044493613e+17 
+2.0400000000000000e+02 +7.1520771563144382e-05 -1.6601826841428240e+02 +8.3564404679232264e+09 -1.8680449576792147e+17 
+2.0410000000000002e+02 +7.1313299929889084e-05 -1.6537413334254893e+02 +8.3238131813572598e+09 -1.8607013178776938e+17 
+2.0420000000000002e+02 +7.1106601340116529e-05 -1.6473830214939420e+02 +8.2912678328704195e+09 -1.8532705569782528e+17 
+2.0430000000000001e+02 +7.0900657462844748e-05 -1.6410941276736310e+02 +8.2588189943345613e+09 -1.8457819263053427e+17 
+2.0440000000000001e+02 +7.0695449967088465e-05 -1.6348610312705051e+02 +8.2264812374006586e+09 -1.8382646771173706e+17 
+2.0450000000000000e+02 +7.0490960521867811e-05 -1.6286701116212149e+02 +8.1942691340668936e+09 -1.8307480607765622e+17 
+2.0460000000000002e+02 +7.0287170796199218e-05 -1.6225077480403141e+02 +8.1621972560731525e+09 -1.8232613285664205e+17 
+2.0470000000000002e+02 +7.0084062459098564e-05 -1.6163603198415083e+02 +8.1302801751663857e+09 -1.8158337317754605e+17 
+2.0480000000000001e+02 +6.9881617179585207e-05 -1.6102142063576309e+02 +8.0985324633037558e+09 -1.8084945217540384e+17 
+2.0490000000000001e+02 +6.9679816626674074e-05 -1.6040557868922480e+02 +8.0669686920874949e+09 -1.8012729497420362e+17 
+2.0500000000000000e+02 +6.9478642469380703e-05 -1.5978714407587972e+02 +8.0356034332726917e+09 -1.7941982670327219e+17 
+2.0510000000000002e+02 +6.9278081541461500e-05 -1.5916519760052256e+02 +8.0044460593026266e+09 -1.7872899834194147e+17 
+2.0520000000000002e+02 +6.9078141335612096e-05 -1.5854059154937130e+02 +7.9734851440974627e+09 -1.7805286423388438e+17 
+2.0530000000000001e+02 +6.8878834509260089e-05 -1.5791462107725235e+02 +7.9427040617420645e+09 -1.7738850455765654e+17 
+2.0540000000000001e+02 +6.8680173719837736e-05 -1.5728858134187541e+02 +7.9120861866477032e+09 -1.7673299950150451e+17 
+2.0550000000000000e+02 +6.8482171624776103e-05 -1.5666376750001567e+02 +7.8816148931202564e+09 -1.7608342925058790e+17 
+2.0560000000000002e+02 +6.8284840881503641e-05 -1.5604147470730845e+02 +7.8512735553456764e+09 -1.7543687398661318e+17 
+2.0570000000000002e+02 +6.8088194147453759e-05 -1.5542299812175114e+02 +7.8210455477593498e+09 -1.7479041389844291e+17 
+2.0580000000000001e+02 +6.7892244080056195e-05 -1.5480963289968872e+02 +7.7909142446253815e+09 -1.7414112917007341e+17 
+2.0590000000000001e+02 +6.7697003336740727e-05 -1.5420267419708873e+02 +7.7608630201523438e+09 -1.7348609998364851e+17 
+2.0600000000000000e+02 +6.7502484574939696e-05 -1.5360341717173756e+02 +7.7308752487675667e+09 -1.7282240652805411e+17 
+2.0610000000000002e+02 +6.7308695439134380e-05 -1.5301272820069025e+02 +7.7009398131678362e+09 -1.7214809422526544e+17 
+2.0620000000000002e+02 +6.7115623522014331e-05 -1.5242975854558003e+02 +7.6710676300039654e+09 -1.7146506945631203e+17 
+2.0630000000000001e+02 +6.6923251403318244e-05 -1.5185323068770870e+02 +7.6412751242522173e+09 -1.7077620383716445e+17 
+2.0640000000000001e+02 +6.6731561662787821e-05 -1.5128186710990602e+02 +7.6115787210519571e+09 -1.7008436898850262e+17 
+2.0650000000000000e+02 +6.6540536880164468e-05 -1.5071439029517842e+02 +7.5819948455819206e+09 -1.6939243653251440e+17 
+2.0660000000000002e+02 +6.6350159635186295e-05 -1.5014952272425097e+02 +7.5525399227420292e+09 -1.6870327808271686e+17 
+2.0670000000000002e+02 +6.6160412507595211e-05 -1.4958598688016991e+02 +7.5232303777021723e+09 -1.6801976526078490e+17 
+2.0680000000000001e+02 +6.5971278077131277e-05 -1.4902250524510708e+02 +7.4940826355411282e+09 -1.6734476968582525e+17 
+2.0690000000000001e+02 +6.5782738923535832e-05 -1.4845780030157181e+02 +7.4651131213600883e+09 -1.6668116297736330e+17 
+2.0700000000000000e+02 +6.5594777626546823e-05 -1.4789059453058070e+02 +7.4363382601089621e+09 -1.6603181675067366e+17 
+2.0710000000000002e+02 +6.5407381702280954e-05 -1.4732002565332110e+02 +7.4077686542294607e+09 -1.6539864509263443e+17 
+2.0720000000000002e+02 +6.5220558412357684e-05 -1.4674689234528290e+02 +7.3793916154412766e+09 -1.6477973195646704e+17 
+2.0730000000000001e+02 +6.5034319954767827e-05 -1.4617240851831363e+02 +7.3511886325375347e+09 -1.6417220375468262e+17 
+2.0740000000000001e+02 +6.4848678527502129e-05 -1.4559778808402854e+02 +7.3231411942798119e+09 -1.6357318689877811e+17 
+2.0750000000000000e+02 +6.4663646328558084e-05 -1.4502424495817499e+02 +7.2952307899086409e+09 -1.6297980781474659e+17 
+2.0760000000000002e+02 +6.4479235555926006e-05 -1.4445299305232399e+02 +7.2674389081885042e+09 -1.6238919291431037e+17 
+2.0770000000000002e+02 +6.4295458407595879e-05 -1.4388524627739466e+02 +7.2397470377913733e+09 -1.6179846860609917e+17 
+2.0780000000000001e+02 +6.4112327081563980e-05 -1.4332221854864295e+02 +7.2121366679095678e+09 -1.6120476131478205e+17 
+2.0790000000000001e+02 +6.3929853775820947e-05 -1.4276512377764371e+02 +7.1845892873012018e+09 -1.6060519745177702e+17 
+2.0800000000000000e+02 +6.3748050688360519e-05 -1.4221517587778672e+02 +7.1570863849299173e+09 -1.5999690343463331e+17 
+2.0810000000000002e+02 +6.3566925225264466e-05 -1.4167318693067671e+02 +7.1296155650672646e+09 -1.5937795468640790e+17 
+2.0820000000000002e+02 +6.3386465624974510e-05 -1.4113836169534724e+02 +7.1021888937358103e+09 -1.5875022266773005e+17 
+2.0830000000000001e+02 +6.3206655334023271e-05 -1.4060950310025277e+02 +7.0748245523794422e+09 -1.5811652784773709e+17 
+2.0840000000000001e+02 +6.3027477798938846e-05 -1.4008541407174246e+02 +7.0475407222294092e+09 -1.5747969068966346e+17 
+2.0850000000000000e+02 +6.2848916466255565e-05 -1.3956489753931351e+02 +7.0203555848477459e+09 -1.5684253166614282e+17 
+2.0860000000000002e+02 +6.2670954782506348e-05 -1.3904675643201773e+02 +6.9932873217673559e+09 -1.5620787124934858e+17 
+2.0870000000000002e+02 +6.2493576194218287e-05 -1.3852979367525799e+02 +6.9663541140973597e+09 -1.5557852989861197e+17 
+2.0880000000000001e+02 +6.2316764147926946e-05 -1.3801281219942800e+02 +6.9395741435102968e+09 -1.5495732809003674e+17 
+2.0890000000000001e+02 +6.2140502090161261e-05 -1.3749461493123101e+02 +6.9129655912703028e+09 -1.5434708628770570e+17 
+2.0900000000000000e+02 +6.1964773467453787e-05 -1.3697400479915132e+02 +6.8865466388299637e+09 -1.5375062496110800e+17 
+2.0910000000000002e+02 +6.1789566442815817e-05 -1.3645017404676395e+02 +6.8603291155573692e+09 -1.5316982545388621e+17 
+2.0920000000000002e+02 +6.1614888045196525e-05 -1.3592387219018735e+02 +6.8342994438327045e+09 -1.5260281264615997e+17 
+2.0930000000000001e+02 +6.1440750020019352e-05 -1.3539623805744566e+02 +6.8084376935615005e+09 -1.5204677228003600e+17 
+2.0940000000000001e+02 +6.1267164112709839e-05 -1.3486841047779788e+02 +6.7827239347956305e+09 -1.5149889010214298e+17 
+2.0950000000000000e+02 +6.1094142068700630e-05 -1.3434152828514212e+02 +6.7571382381330624e+09 -1.5095635187572778e+17 
+2.0960000000000002e+02 +6.0921695633412515e-05 -1.3381673030588922e+02 +6.7316606732938051e+09 -1.5041634333733450e+17 
+2.0970000000000002e+02 +6.0749836552277012e-05 -1.3329515537294625e+02 +6.7062713107548380e+09 -1.4987605024647846e+17 
+2.0980000000000001e+02 +6.0578576570715944e-05 -1.3277794231342784e+02 +6.6809502203169746e+09 -1.4933265834209802e+17 
+2.0990000000000001e+02 +6.0407927434159343e-05 -1.3226622995962003e+02 +6.6556774723970718e+09 -1.4878335338211011e+17 
+2.1000000000000000e+02 +6.0237900888033477e-05 -1.3176115714113084e+02 +6.6304331370761480e+09 -1.4822532111378752e+17 
+2.1010000000000002e+02 +6.0068504098327196e-05 -1.3126348577464512e+02 +6.6052038627869215e+09 -1.4765667642323581e+17 
+2.1020000000000002e+02 +5.9899725913276894e-05 -1.3077247012194226e+02 +6.5800026109072733e+09 -1.4707925073629709e+17 
+2.1030000000000001e+02 +5.9731550601686526e-05 -1.3028698753483857e+02 +6.5548489215021763e+09 -1.4649580462765498e+17 
+2.1040000000000001e+02 +5.9563962432352718e-05 -1.2980591536053413e+02 +6.5297623340912151e+09 -1.4590909865529062e+17 
+2.1050000000000000e+02 +5.9396945674074278e-05 -1.2932813094746419e+02 +6.5047623883363962e+09 -1.4532189338148582e+17 
+2.1060000000000002e+02 +5.9230484595653312e-05 -1.2885251164636844e+02 +6.4798686241779146e+09 -1.4473694937715104e+17 
+2.1070000000000002e+02 +5.9064563465891054e-05 -1.2837793480723005e+02 +6.4551005814574442e+09 -1.4415702720999472e+17 
+2.1080000000000001e+02 +5.8899166553585119e-05 -1.2790327777776767e+02 +6.4304777997565889e+09 -1.4358488743993608e+17 
+2.1090000000000001e+02 +5.8734278127537403e-05 -1.2742741790851989e+02 +6.4060198189888372e+09 -1.4302329063700302e+17 
+2.1100000000000000e+02 +5.8569882456545989e-05 -1.2694923254757269e+02 +6.3817461787773590e+09 -1.4247499736233370e+17 
+2.1110000000000002e+02 +5.8405968314785025e-05 -1.2646796430259894e+02 +6.3576696508939638e+09 -1.4194184957471230e+17 
+2.1120000000000002e+02 +5.8242542497920029e-05 -1.2598431681092255e+02 +6.3337759346725111e+09 -1.4142201479197571e+17 
+2.1130000000000001e+02 +5.8079616306989706e-05 -1.2549935896761545e+02 +6.3100439613723812e+09 -1.4091274192264930e+17 
+2.1140000000000001e+02 +5.7917201043032639e-05 -1.2501415966781167e+02 +6.2864526622680655e+09 -1.4041127987588006e+17 
+2.1150000000000000e+02 +5.7755308007088962e-05 -1.2452978780768497e+02 +6.2629809687583494e+09 -1.3991487756461275e+17 
+2.1160000000000002e+02 +5.7593948500199778e-05 -1.2404731228367162e+02 +6.2396078122582731e+09 -1.3942078390207765e+17 
+2.1170000000000002e+02 +5.7433133823398547e-05 -1.2356780198778445e+02 +6.2163121236844454e+09 -1.3892624778664392e+17 
+2.1180000000000001e+02 +5.7272875277728703e-05 -1.2309232581783299e+02 +6.1930728346060715e+09 -1.3842851813610328e+17 
+2.1190000000000001e+02 +5.7113184164227691e-05 -1.2262195266845782e+02 +6.1698688762499838e+09 -1.3792484385830723e+17 
+2.1200000000000000e+02 +5.6954071783933788e-05 -1.2215775143450217e+02 +6.1466791798554630e+09 -1.3741247386132317e+17 
+2.1210000000000002e+02 +5.6795545062544959e-05 -1.2170043731586210e+02 +6.1234896304675341e+09 -1.3688956526555181e+17 
+2.1220000000000002e+02 +5.6637593424384996e-05 -1.2124931072511924e+02 +6.1003139275461130e+09 -1.3635790801764851e+17 
+2.1230000000000001e+02 +5.6480201918439605e-05 -1.2080331838141990e+02 +6.0771727245378733e+09 -1.3582020028219482e+17 
+2.1240000000000001e+02 +5.6323355593686836e-05 -1.2036140699893892e+02 +6.0540866743028774e+09 -1.3527914020585360e+17 
+2.1250000000000000e+02 +5.6167039499112734e-05 -1.1992252329711461e+02 +6.0310764303285265e+09 -1.3473742595456019e+17 
+2.1260000000000002e+02 +5.6011238683697924e-05 -1.1948561399174345e+02 +6.0081626456645555e+09 -1.3419775568075688e+17 
+2.1270000000000002e+02 +5.5855938196427759e-05 -1.1904962580171188e+02 +5.9853659737312469e+09 -1.3366282754830104e+17 
+2.1280000000000001e+02 +5.5701123086283239e-05 -1.1861350544320354e+02 +5.9627070676282206e+09 -1.3313533971120600e+17 
+2.1290000000000001e+02 +5.5546778402246089e-05 -1.1817619963261305e+02 +5.9402065804742250e+09 -1.3261799032400696e+17 
+2.1300000000000000e+02 +5.5392889193301768e-05 -1.1773665508916555e+02 +5.9178851657358685e+09 -1.3211347755206270e+17 
+2.1310000000000002e+02 +5.5239444811407242e-05 -1.1729416146344792e+02 +5.8957563911344175e+09 -1.3162360320093411e+17 
+2.1320000000000002e+02 +5.5086451820445723e-05 -1.1684938015817295e+02 +5.8738054845836458e+09 -1.3114658373429544e+17 
+2.1330000000000001e+02 +5.4933921087272715e-05 -1.1640331550841805e+02 +5.8520105883825998e+09 -1.3067973926016200e+17 
+2.1340000000000001e+02 +5.4781863478749049e-05 -1.1595697185276454e+02 +5.8303498452537251e+09 -1.3022038989969258e+17 
+2.1350000000000000e+02 +5.4630289861727662e-05 -1.1551135352453858e+02 +5.8088013972880154e+09 -1.2976585575453826e+17 
+2.1360000000000002e+02 +5.4479211103069126e-05 -1.1506746486205874e+02 +5.7873433871701107e+09 -1.2931345694457762e+17 
+2.1370000000000002e+02 +5.4328638069629623e-05 -1.1462631020069412e+02 +5.7659539572318459e+09 -1.2886051357882021e+17 
+2.1380000000000001e+02 +5.4178581628268750e-05 -1.1418889387820799e+02 +5.7446112500928593e+09 -1.2840434577514285e+17 
+2.1390000000000001e+02 +5.4029052645843794e-05 -1.1375622023077707e+02 +5.7232934081873741e+09 -1.2794227364583582e+17 
+2.1400000000000000e+02 +5.3880061989212421e-05 -1.1332929359475074e+02 +5.7019785739598389e+09 -1.2747161730327890e+17 
+2.1410000000000002e+02 +5.3731616345428712e-05 -1.1290878596818200e+02 +5.6806520898602476e+09 -1.2699058085080099e+17 
+2.1420000000000002e+02 +5.3583705682341763e-05 -1.1249404000102679e+02 +5.6593280989001942e+09 -1.2650090437086307e+17 
+2.1430000000000001e+02 +5.3436315787993338e-05 -1.1208406600269582e+02 +5.6380279438352079e+09 -1.2600521192892926e+17 
+2.1440000000000001e+02 +5.3289432450429061e-05 -1.1167787428483609e+02 +5.6167729676709995e+09 -1.2550612759786139e+17 
+2.1450000000000000e+02 +5.3143041457692933e-05 -1.1127447515796074e+02 +5.5955845132770891e+09 -1.2500627544632858e+17 
+2.1460000000000002e+02 +5.2997128597828188e-05 -1.1087287893253502e+02 +5.5744839235384932e+09 -1.2450827954383715e+17 
+2.1470000000000002e+02 +5.2851679658881854e-05 -1.1047209592093785e+02 +5.5534925415408955e+09 -1.2401476396558283e+17 
+2.1480000000000001e+02 +5.2706680428894787e-05 -1.1007113643194562e+02 +5.5326317099613638e+09 -1.2352835277456205e+17 
+2.1490000000000001e+02 +5.2562116695914111e-05 -1.0966901077810340e+02 +5.5119227719097967e+09 -1.2305167004680019e+17 
+2.1500000000000000e+02 +5.2417974247982869e-05 -1.0926472926945262e+02 +5.4913870702075586e+09 -1.2258733984962816e+17 
+2.1510000000000002e+02 +5.2274242982325295e-05 -1.0885762451015304e+02 +5.4710386501197023e+09 -1.2213711451015120e+17 
+2.1520000000000002e+02 +5.2130929232884945e-05 -1.0844831827659763e+02 +5.4508623661580324e+09 -1.2169925937799349e+17 
+2.1530000000000001e+02 +5.1988043442786462e-05 -1.0803775463916232e+02 +5.4308357752643404e+09 -1.2127116806221678e+17 
+2.1540000000000001e+02 +5.1845596055153357e-05 -1.0762687766740277e+02 +5.4109364342759666e+09 -1.2085023416854723e+17 
+2.1550000000000000e+02 +5.1703597513108317e-05 -1.0721663143051212e+02 +5.3911418999974508e+09 -1.2043385130187280e+17 
+2.1560000000000002e+02 +5.1562058259777033e-05 -1.0680795999952693e+02 +5.3714297294408541e+09 -1.2001941307324587e+17 
+2.1570000000000002e+02 +5.1420988738281589e-05 -1.0640180744307150e+02 +5.3517774793410091e+09 -1.1960431308540531e+17 
+2.1580000000000001e+02 +5.1280399391747597e-05 -1.0599911783221343e+02 +5.3321627067187929e+09 -1.1918594494975872e+17 
+2.1590000000000001e+02 +5.1140300663297016e-05 -1.0560083523557432e+02 +5.3125629683044510e+09 -1.1876170226880714e+17 
+2.1600000000000000e+02 +5.1000702996054998e-05 -1.0520790372378977e+02 +5.2929558210661497e+09 -1.1832897865233603e+17 
+2.1610000000000002e+02 +5.0861612840960060e-05 -1.0482095511625533e+02 +5.2733262287711086e+09 -1.1788602795628146e+17 
