# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+8.2700000000000003e+01 +1.3249830277300279e-04 -1.0809825949712232e-01 +5.9288194940261328e+08 
+8.2800000000000011e+01 +1.3189367442766932e-04 -1.0748858591880625e-01 +5.8959055392907798e+08 
+8.2900000000000006e+01 +1.3129230926472467e-04 -1.0688280456804192e-01 +5.8634658168185663e+08 
+8.3000000000000000e+01 +1.3069419884517711e-04 -1.0628099543284936e-01 +5.8316194939736187e+08 
+8.3100000000000009e+01 +1.3009933126471350e-04 -1.0568320589549968e-01 +5.8004474653815413e+08 
+8.3200000000000003e+01 +1.2950768075773385e-04 -1.0508935291523622e-01 +5.7698775346228111e+08 
+8.3300000000000011e+01 +1.2891921809331700e-04 -1.0449932084555870e-01 +5.7397992325531769e+08 
+8.3400000000000006e+01 +1.2833391404054140e-04 -1.0391299403996569e-01 +5.7101020900348723e+08 
+8.3500000000000000e+01 +1.2775173936848530e-04 -1.0333025685194952e-01 +5.6806756379155326e+08 
+8.3600000000000009e+01 +1.2717266484622738e-04 -1.0275099363500600e-01 +5.6514094070290053e+08 
+8.3700000000000003e+01 +1.2659666124284599e-04 -1.0217508874262733e-01 +5.6221929282253599e+08 
+8.3800000000000011e+01 +1.2602369932741960e-04 -1.0160242652831235e-01 +5.5929157323619640e+08 
+8.3900000000000006e+01 +1.2545374986902661e-04 -1.0103289134555282e-01 +5.5634673502809787e+08 
+8.4000000000000000e+01 +1.2488678363674561e-04 -1.0046636754784367e-01 +5.5337373128176725e+08 
+8.4100000000000009e+01 +1.2432277507755512e-04 -9.9902770215541586e-02 +5.5036505337493312e+08 
+8.4200000000000003e+01 +1.2376171335003427e-04 -9.9342137336439526e-02 +5.4732734584897304e+08 
+8.4300000000000011e+01 +1.2320359129066170e-04 -9.8784537625177180e-02 +5.4427079153279579e+08 
+8.4400000000000006e+01 +1.2264840173591691e-04 -9.8230039796411886e-02 +5.4120557326072347e+08 
+8.4500000000000000e+01 +1.2209613752227881e-04 -9.7678712564787745e-02 +5.3814187386241531e+08 
+8.4600000000000009e+01 +1.2154679148622608e-04 -9.7130624644951771e-02 +5.3508987617028749e+08 
+8.4700000000000003e+01 +1.2100035646423813e-04 -9.6585844751555489e-02 +5.3205976301604688e+08 
+8.4800000000000011e+01 +1.2045682529279390e-04 -9.6044441599244343e-02 +5.2906171722998101e+08 
+8.4900000000000006e+01 +1.1991619080837227e-04 -9.5506483902664932e-02 +5.2610592164399934e+08 
+8.5000000000000000e+01 +1.1937844584745285e-04 -9.4972040376478314e-02 +5.2320255909333664e+08 
+8.5100000000000009e+01 +1.1884358012243727e-04 -9.4441151498615789e-02 +5.2035852278965181e+08 
+8.5200000000000003e+01 +1.1831157084942085e-04 -9.3913744800198679e-02 +5.1756754748170739e+08 
+8.5300000000000011e+01 +1.1778239212042231e-04 -9.3389719575655630e-02 +5.1482007830655134e+08 
+8.5400000000000006e+01 +1.1725601802745951e-04 -9.2868975119387076e-02 +5.1210656039231026e+08 
+8.5500000000000000e+01 +1.1673242266255194e-04 -9.2351410725837135e-02 +5.0941743887998599e+08 
+8.5600000000000009e+01 +1.1621158011771686e-04 -9.1836925689398566e-02 +5.0674315889612359e+08 
+8.5700000000000003e+01 +1.1569346448497347e-04 -9.1325419304505467e-02 +5.0407416557860237e+08 
+8.5800000000000011e+01 +1.1517804985633958e-04 -9.0816790865560743e-02 +5.0140090405609643e+08 
+8.5900000000000006e+01 +1.1466531032383443e-04 -9.0310939667001058e-02 +4.9871381946802598e+08 
+8.6000000000000000e+01 +1.1415521997947568e-04 -8.9807765003226292e-02 +4.9600335694221359e+08 
+8.6100000000000009e+01 +1.1364775621852452e-04 -8.9307192822124015e-02 +4.9326303775629747e+08 
+8.6200000000000003e+01 +1.1314290964921160e-04 -8.8809255685409746e-02 +4.9049868774873585e+08 
+8.6300000000000011e+01 +1.1264067418301008e-04 -8.8314012808268616e-02 +4.8771920890277445e+08 
+8.6400000000000006e+01 +1.1214104373139268e-04 -8.7821523405869989e-02 +4.8493350319667107e+08 
+8.6500000000000000e+01 +1.1164401220583254e-04 -8.7331846693395637e-02 +4.8215047261202902e+08 
+8.6600000000000009e+01 +1.1114957351780297e-04 -8.6845041886029997e-02 +4.7937901913130313e+08 
+8.6700000000000003e+01 +1.1065772157877662e-04 -8.6361168198944890e-02 +4.7662804473423141e+08 
+8.6800000000000011e+01 +1.1016845030022666e-04 -8.5880284847320562e-02 +4.7390645140154529e+08 
+8.6900000000000006e+01 +1.0968175359362654e-04 -8.5402451046343641e-02 +4.7122314111689591e+08 
+8.7000000000000000e+01 +1.0919762537044855e-04 -8.4927726011176277e-02 +4.6858701585598630e+08 
+8.7100000000000009e+01 +1.0871605672661290e-04 -8.4456144444178954e-02 +4.6600408495222777e+08 
+8.7200000000000003e+01 +1.0823702749582593e-04 -8.3987642996353057e-02 +4.6346878711966145e+08 
+8.7300000000000011e+01 +1.0776051469624049e-04 -8.3522133805872173e-02 +4.6097266842192644e+08 
+8.7400000000000006e+01 +1.0728649534600960e-04 -8.3059529010906172e-02 +4.5850727492146564e+08 
+8.7500000000000000e+01 +1.0681494646328646e-04 -8.2599740749635484e-02 +4.5606415268414825e+08 
+8.7600000000000009e+01 +1.0634584506622404e-04 -8.2142681160232781e-02 +4.5363484777300531e+08 
+8.7700000000000003e+01 +1.0587916817297494e-04 -8.1688262380859078e-02 +4.5121090624774224e+08 
+8.7800000000000011e+01 +1.0541489280169246e-04 -8.1236396549698511e-02 +4.4878387417540443e+08 
+8.7900000000000006e+01 +1.0495299597052991e-04 -8.0786995804926334e-02 +4.4634529761979330e+08 
+8.8000000000000000e+01 +1.0449345469763985e-04 -8.0339972284706948e-02 +4.4388672264150637e+08 
+8.8100000000000009e+01 +1.0403624896750661e-04 -7.9895261279053095e-02 +4.4140240859534824e+08 
+8.8200000000000003e+01 +1.0358137062993889e-04 -7.9452890685297692e-02 +4.3889746798738199e+08 
+8.8300000000000011e+01 +1.0312881450107626e-04 -7.9012911552600387e-02 +4.3637972660997021e+08 
+8.8400000000000006e+01 +1.0267857539705884e-04 -7.8575374930135972e-02 +4.3385701026165932e+08 
+8.8500000000000000e+01 +1.0223064813402625e-04 -7.8140331867065427e-02 +4.3133714473497391e+08 
+8.8600000000000009e+01 +1.0178502752811832e-04 -7.7707833412558033e-02 +4.2882795582659525e+08 
+8.8700000000000003e+01 +1.0134170839547487e-04 -7.7277930615779505e-02 +4.2633726933131874e+08 
+8.8800000000000011e+01 +1.0090068555223565e-04 -7.6850674525894586e-02 +4.2387291104333168e+08 
+8.8900000000000006e+01 +1.0046195381454065e-04 -7.6426116192072485e-02 +4.2144270675880826e+08 
+8.9000000000000000e+01 +1.0002550799852938e-04 -7.6004306663476656e-02 +4.1905448227254409e+08 
+8.9100000000000009e+01 +9.9591340384862646e-05 -7.5585275739028679e-02 +4.1671353700104451e+08 
+8.9200000000000003e+01 +9.9159433112284295e-05 -7.5168968216656432e-02 +4.1441506484585059e+08 
+8.9300000000000011e+01 +9.8729765784059492e-05 -7.4755307644061755e-02 +4.1215173333707649e+08 
+8.9400000000000006e+01 +9.8302318003452735e-05 -7.4344217568919721e-02 +4.0991620999563128e+08 
+8.9500000000000000e+01 +9.7877069373728901e-05 -7.3935621538920346e-02 +4.0770116234733075e+08 
+8.9600000000000009e+01 +9.7453999498152812e-05 -7.3529443101753578e-02 +4.0549925791824418e+08 
+8.9700000000000003e+01 +9.7033087979989346e-05 -7.3125605805106020e-02 +4.0330316423330528e+08 
+8.9800000000000011e+01 +9.6614314422503327e-05 -7.2724033196667287e-02 +4.0110554881827915e+08 
+8.9900000000000006e+01 +9.6197658428959386e-05 -7.2324648824116558e-02 +3.9889907919528133e+08 
+9.0000000000000000e+01 +9.5783099602622605e-05 -7.1927376235150942e-02 +3.9667642289292562e+08 
+9.0100000000000009e+01 +9.5370620208648494e-05 -7.1532159019713382e-02 +3.9443258882870448e+08 
+9.0200000000000003e+01 +9.4960213159756799e-05 -7.1139020936797484e-02 +3.9217195150056440e+08 
+9.0300000000000011e+01 +9.4551874030557927e-05 -7.0748005787656498e-02 +3.8990122680012566e+08 
+9.0400000000000006e+01 +9.4145598395662557e-05 -7.0359157373546061e-02 +3.8762713062002224e+08 
+9.0500000000000000e+01 +9.3741381829680974e-05 -6.9972519495713870e-02 +3.8535637885014093e+08 
+9.0600000000000009e+01 +9.3339219907223774e-05 -6.9588135955416311e-02 +3.8309568738332874e+08 
+9.0700000000000003e+01 +9.2939108202901404e-05 -6.9206050553903373e-02 +3.8085177211009073e+08 
+9.0800000000000011e+01 +9.2541042291324543e-05 -6.8826307092432870e-02 +3.7863134892381120e+08 
+9.0900000000000006e+01 +9.2145017747103557e-05 -6.8448949372254236e-02 +3.7644113371505606e+08 
+9.1000000000000000e+01 +9.1751030144849124e-05 -6.8074021194624731e-02 +3.7428784237677372e+08 
+9.1100000000000009e+01 +9.1359072777841998e-05 -6.7701547989064553e-02 +3.7217602103831947e+08 
+9.1200000000000003e+01 +9.0969129814046356e-05 -6.7331481698213000e-02 +3.7010153679410064e+08 
+9.1300000000000011e+01 +9.0581183140095976e-05 -6.6963755892967838e-02 +3.6805808697430307e+08 
+9.1400000000000006e+01 +9.0195214642625505e-05 -6.6598304144238618e-02 +3.6603936891155565e+08 
+9.1500000000000000e+01 +8.9811206208269032e-05 -6.6235060022927256e-02 +3.6403907993712896e+08 
+9.1600000000000009e+01 +8.9429139723660932e-05 -6.5873957099943314e-02 +3.6205091738429064e+08 
+9.1700000000000003e+01 +8.9048997075435432e-05 -6.5514928946187989e-02 +3.6006857858347994e+08 
+9.1800000000000011e+01 +8.8670760150226757e-05 -6.5157909132567304e-02 +3.5808576086718386e+08 
+9.1900000000000006e+01 +8.8294410834669309e-05 -6.4802831229987617e-02 +3.5609616156742322e+08 
+9.2000000000000000e+01 +8.7919931015397382e-05 -6.4449628809354384e-02 +3.5409347801624906e+08 
+9.2100000000000009e+01 +8.7547304967017833e-05 -6.4098252773015937e-02 +3.5207341872325635e+08 
+9.2200000000000003e+01 +8.7176526516028862e-05 -6.3748723349099659e-02 +3.5003973690970576e+08 
+9.2300000000000011e+01 +8.6807591876901126e-05 -6.3401078097173241e-02 +3.4799819697349942e+08 
+9.2400000000000006e+01 +8.6440497264105237e-05 -6.3055354576804196e-02 +3.4595456331289434e+08 
+9.2500000000000000e+01 +8.6075238892112301e-05 -6.2711590347569096e-02 +3.4391460032851988e+08 
+9.2600000000000009e+01 +8.5711812975392768e-05 -6.2369822969032318e-02 +3.4188407241728461e+08 
+9.2700000000000003e+01 +8.5350215728417647e-05 -6.2030090000769547e-02 +3.3986874397985840e+08 
+9.2800000000000011e+01 +8.4990443365657594e-05 -6.1692429002347039e-02 +3.3787437941372776e+08 
+9.2900000000000006e+01 +8.4632492101583413e-05 -6.1356877533336490e-02 +3.3590674311811280e+08 
+9.3000000000000000e+01 +8.4276358150665759e-05 -6.1023473153305752e-02 +3.3397159949143273e+08 
+9.3100000000000009e+01 +8.3922035675473969e-05 -6.0692237541799365e-02 +3.3207284417937869e+08 
+9.3200000000000003e+01 +8.3569510630971601e-05 -6.0363128858251333e-02 +3.3020689781404305e+08 
+9.3300000000000011e+01 +8.3218766920220514e-05 -6.0036089382067295e-02 +3.2836831227449602e+08 
+9.3400000000000006e+01 +8.2869788446282881e-05 -5.9711061392658672e-02 +3.2655163944106495e+08 
+9.3500000000000000e+01 +8.2522559112220654e-05 -5.9387987169428599e-02 +3.2475143119115758e+08 
+9.3600000000000009e+01 +8.2177062821095639e-05 -5.9066808991782675e-02 +3.2296223940382379e+08 
+9.3700000000000003e+01 +8.1833283475970088e-05 -5.8747469139133118e-02 +3.2117861595961398e+08 
+9.3800000000000011e+01 +8.1491204979905889e-05 -5.8429909890884320e-02 +3.1939511273669618e+08 
+9.3900000000000006e+01 +8.1150811235965075e-05 -5.8114073526442107e-02 +3.1760628161377567e+08 
+9.4000000000000000e+01 +8.0812086147209739e-05 -5.7799902325217242e-02 +3.1580667447085541e+08 
+9.4100000000000009e+01 +8.0475015758814505e-05 -5.7487353558369772e-02 +3.1399258307382315e+08 
+9.4200000000000003e+01 +8.0139594684406251e-05 -5.7176444464106531e-02 +3.1216725874407887e+08 
+9.4300000000000011e+01 +7.9805819679724458e-05 -5.6867207272386956e-02 +3.1033569268926215e+08 
+9.4400000000000006e+01 +7.9473687500508362e-05 -5.6559674213163533e-02 +3.0850287611537021e+08 
+9.4500000000000000e+01 +7.9143194902497662e-05 -5.6253877516401492e-02 +3.0667380023207033e+08 
+9.4600000000000009e+01 +7.8814338641431826e-05 -5.5949849412060486e-02 +3.0485345624726558e+08 
+9.4700000000000003e+01 +7.8487115473050334e-05 -5.5647622130099161e-02 +3.0304683536853480e+08 
+9.4800000000000011e+01 +7.8161522153092559e-05 -5.5347227900474243e-02 +3.0125892880282819e+08 
+9.4900000000000006e+01 +7.7837555437298051e-05 -5.5048698953147443e-02 +2.9949472775905257e+08 
+9.5000000000000000e+01 +7.7515212081406411e-05 -5.4752067518078963e-02 +2.9775922344506049e+08 
+9.5100000000000009e+01 +7.7194486996015081e-05 -5.4457352094895814e-02 +2.9605578706707704e+08 
+9.5200000000000003e+01 +7.6875367711153395e-05 -5.4164516261880402e-02 +2.9438130981917125e+08 
+9.5300000000000011e+01 +7.6557839911708792e-05 -5.3873509866985379e-02 +2.9273106289465642e+08 
+9.5400000000000006e+01 +7.6241889282569028e-05 -5.3584282758170530e-02 +2.9110031748889399e+08 
+9.5500000000000000e+01 +7.5927501508621354e-05 -5.3296784783385502e-02 +2.8948434479436600e+08 
+9.5600000000000009e+01 +7.5614662274753130e-05 -5.3010965790582475e-02 +2.8787841600446713e+08 
+9.5700000000000003e+01 +7.5303357265851947e-05 -5.2726775627714516e-02 +2.8627780231194293e+08 
+9.5800000000000011e+01 +7.4993572166805341e-05 -5.2444164142739232e-02 +2.8467777491202307e+08 
+9.5900000000000006e+01 +7.4685292662500714e-05 -5.2163081183606443e-02 +2.8307360499697667e+08 
+9.6000000000000000e+01 +7.4378504437825439e-05 -5.1883476598267475e-02 +2.8146056375946850e+08 
+9.6100000000000009e+01 +7.4073195099152431e-05 -5.1605313202225098e-02 +2.7983543294022655e+08 
+9.6200000000000003e+01 +7.3769359938796411e-05 -5.1328605681165353e-02 +2.7820103646212578e+08 
+9.6300000000000011e+01 +7.3466996170557506e-05 -5.1053381688325405e-02 +2.7656170879656082e+08 
+9.6400000000000006e+01 +7.3166101008236128e-05 -5.0779668876945537e-02 +2.7492178441488564e+08 
+9.6500000000000000e+01 +7.2866671665631889e-05 -5.0507494900247946e-02 +2.7328559778357804e+08 
+9.6600000000000009e+01 +7.2568705356545159e-05 -5.0236887411476139e-02 +2.7165748337524915e+08 
+9.6700000000000003e+01 +7.2272199294776322e-05 -4.9967874063868975e-02 +2.7004177566133410e+08 
+9.6800000000000011e+01 +7.1977150694124977e-05 -4.9700482510649624e-02 +2.6844280910832077e+08 
+9.6900000000000006e+01 +7.1683556768391670e-05 -4.9434740405061496e-02 +2.6686491818876964e+08 
+9.7000000000000000e+01 +7.1391414731376406e-05 -4.9170675400338974e-02 +2.6531243737303108e+08 
+9.7100000000000009e+01 +7.1100720137897699e-05 -4.8908303274573767e-02 +2.6378828850326860e+08 
+9.7200000000000003e+01 +7.0811461906847674e-05 -4.8647592305288152e-02 +2.6228974291224366e+08 
+9.7300000000000011e+01 +7.0523627298136913e-05 -4.8388498894864657e-02 +2.6081265930637583e+08 
+9.7400000000000006e+01 +7.0237203571675845e-05 -4.8130979445681267e-02 +2.5935289639021939e+08 
+9.7500000000000000e+01 +6.9952177987375012e-05 -4.7874990360120440e-02 +2.5790631287017366e+08 
+9.7600000000000009e+01 +6.9668537805144993e-05 -4.7620488040563402e-02 +2.5646876745202971e+08 
+9.7700000000000003e+01 +6.9386270284896369e-05 -4.7367428889392854e-02 +2.5503611884185234e+08 
+9.7800000000000011e+01 +6.9105362686539584e-05 -4.7115769308986609e-02 +2.5360422574440870e+08 
+9.7900000000000006e+01 +6.8825802269985084e-05 -4.6865465701724285e-02 +2.5216894686518571e+08 
+9.8000000000000000e+01 +6.8547576295143530e-05 -4.6616474469988921e-02 +2.5072614091040021e+08 
+9.8100000000000009e+01 +6.8270673745641467e-05 -4.6368763238592139e-02 +2.4927298810384247e+08 
+9.8200000000000003e+01 +6.7995090499970042e-05 -4.6122344522066115e-02 +2.4781195473970762e+08 
+9.8300000000000011e+01 +6.7720824160336408e-05 -4.5877242057375700e-02 +2.4634682863157889e+08 
+9.8400000000000006e+01 +6.7447872328947568e-05 -4.5633479581476413e-02 +2.4488139758900464e+08 
+9.8500000000000000e+01 +6.7176232608011203e-05 -4.5391080831346749e-02 +2.4341944942968404e+08 
+9.8600000000000009e+01 +6.6905902599734033e-05 -4.5150069543938541e-02 +2.4196477196278021e+08 
+9.8700000000000003e+01 +6.6636879906323398e-05 -4.4910469456217531e-02 +2.4052115300107545e+08 
+9.8800000000000011e+01 +6.6369162129986493e-05 -4.4672304305148250e-02 +2.3909238035800093e+08 
+9.8900000000000006e+01 +6.6102746872930498e-05 -4.4435597827694337e-02 +2.3768224184624770e+08 
+9.9000000000000000e+01 +6.5837631737362617e-05 -4.4200373760817153e-02 +2.3629452527725995e+08 
+9.9100000000000009e+01 +6.5573812834196941e-05 -4.3966645579003420e-02 +2.3493178963349634e+08 
+9.9200000000000003e+01 +6.5311280309175948e-05 -4.3734385706822414e-02 +2.3359167856849748e+08 
+9.9300000000000011e+01 +6.5050022816748432e-05 -4.3503556306355023e-02 +2.3227060690204367e+08 
+9.9400000000000006e+01 +6.4790029011364025e-05 -4.3274119539697779e-02 +2.3096498945852792e+08 
+9.9500000000000000e+01 +6.4531287547471629e-05 -4.3046037568931730e-02 +2.2967124105749729e+08 
+9.9600000000000009e+01 +6.4273787079520523e-05 -4.2819272556147717e-02 +2.2838577652183422e+08 
+9.9700000000000003e+01 +6.4017516261959879e-05 -4.2593786663433143e-02 +2.2710501067292082e+08 
+9.9800000000000011e+01 +6.3762463749239006e-05 -4.2369542052876526e-02 +2.2582535833251423e+08 
+9.9900000000000006e+01 +6.3508618195807102e-05 -4.2146500886567517e-02 +2.2454323432323328e+08 
+1.0000000000000000e+02 +6.3255968256113271e-05 -4.1924625326590526e-02 +2.2325505346562877e+08 
+1.0010000000000001e+02 +6.3004504130662205e-05 -4.1703887227403154e-02 +2.2195837326213956e+08 
+1.0020000000000000e+02 +6.2754222204180162e-05 -4.1484297212917909e-02 +2.2065532193033832e+08 
+1.0030000000000001e+02 +6.2505120407448984e-05 -4.1265875599421305e-02 +2.1934917036976698e+08 
+1.0040000000000001e+02 +6.2257196671250219e-05 -4.1048642703190578e-02 +2.1804318947718972e+08 
+1.0050000000000000e+02 +6.2010448926365548e-05 -4.0832618840507637e-02 +2.1674065015116504e+08 
+1.0060000000000001e+02 +6.1764875103577005e-05 -4.0617824327661985e-02 +2.1544482329205602e+08 
+1.0070000000000000e+02 +6.1520473133665947e-05 -4.0404279480926515e-02 +2.1415897979515687e+08 
+1.0080000000000001e+02 +6.1277240947414259e-05 -4.0192004616588714e-02 +2.1288639056062791e+08 
+1.0090000000000001e+02 +6.1035176475603608e-05 -3.9981020050927324e-02 +2.1163032648564890e+08 
+1.0100000000000000e+02 +6.0794277649015833e-05 -3.9771346100228616e-02 +2.1039405846988344e+08 
+1.0110000000000001e+02 +6.0554541057969718e-05 -3.9562994213908687e-02 +2.0917978631943327e+08 
+1.0120000000000000e+02 +6.0315957930933077e-05 -3.9355940373937449e-02 +2.0798542547927627e+08 
+1.0130000000000001e+02 +6.0078518155910902e-05 -3.9150151695424823e-02 +2.0680782030397627e+08 
+1.0140000000000001e+02 +5.9842211620908128e-05 -3.8945595293475889e-02 +2.0564381514669299e+08 
+1.0150000000000000e+02 +5.9607028213929552e-05 -3.8742238283193467e-02 +2.0449025435995260e+08 
+1.0160000000000001e+02 +5.9372957822980408e-05 -3.8540047779692353e-02 +2.0334398229974326e+08 
+1.0170000000000000e+02 +5.9139990336065518e-05 -3.8338990898076832e-02 +2.0220184331937683e+08 
+1.0180000000000001e+02 +5.8908115641189779e-05 -3.8139034753451276e-02 +2.0106068177144024e+08 
+1.0190000000000001e+02 +5.8677323626358304e-05 -3.7940146460926416e-02 +1.9991734201095861e+08 
+1.0200000000000000e+02 +5.8447604179575955e-05 -3.7742293135607799e-02 +1.9876866839139071e+08 
+1.0210000000000001e+02 +5.8218948576066725e-05 -3.7545450282682122e-02 +1.9761251404902962e+08 
+1.0220000000000000e+02 +5.7991353639930830e-05 -3.7349626967654870e-02 +1.9645076725146458e+08 
+1.0230000000000001e+02 +5.7764817582487339e-05 -3.7154840646107676e-02 +1.9528632504792786e+08 
+1.0240000000000001e+02 +5.7539338615055591e-05 -3.6961108773627439e-02 +1.9412208448912677e+08 
+1.0250000000000000e+02 +5.7314914948954749e-05 -3.6768448805798840e-02 +1.9296094262538344e+08 
+1.0260000000000001e+02 +5.7091544795503909e-05 -3.6576878198202538e-02 +1.9180579650508362e+08 
+1.0270000000000000e+02 +5.6869226366022281e-05 -3.6386414406423546e-02 +1.9065954317871669e+08 
+1.0280000000000001e+02 +5.6647957871829111e-05 -3.6197074886049611e-02 +1.8952507969769454e+08 
