# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.8000000000000000e+02 +6.2817324489004695e-05 -2.1179499815230903e+02 +1.0684830181613520e+10 -2.3881598941437853e+17 
+1.8010000000000002e+02 +6.2596825929276586e-05 -2.1081007405527700e+02 +1.0634961802499788e+10 -2.3769808844494810e+17 
+1.8020000000000002e+02 +6.2377279997293759e-05 -2.0983623366353436e+02 +1.0585493107648384e+10 -2.3658250249716346e+17 
+1.8030000000000001e+02 +6.2158670809344999e-05 -2.0887199189723330e+02 +1.0536389439331053e+10 -2.3547009849163155e+17 
+1.8040000000000001e+02 +6.1940982481717367e-05 -2.0791586367555018e+02 +1.0487616139704657e+10 -2.3436174334542643e+17 
+1.8050000000000000e+02 +6.1724199130696477e-05 -2.0696636391681972e+02 +1.0439138550837406e+10 -2.3325830397310074e+17 
+1.8060000000000002e+02 +6.1508304872568469e-05 -2.0602200753958880e+02 +1.0390922014812506e+10 -2.3216064728950490e+17 
+1.8070000000000002e+02 +6.1293283823619810e-05 -2.0508130946269895e+02 +1.0342931873755651e+10 -2.3106964021090128e+17 
+1.8080000000000001e+02 +6.1079120100138563e-05 -2.0414278460596969e+02 +1.0295133469902349e+10 -2.2998614965682509e+17 
+1.8090000000000001e+02 +6.0865797818408988e-05 -2.0320494788678056e+02 +1.0247492145203817e+10 -2.2891104253819965e+17 
+1.8100000000000000e+02 +6.0653301094721154e-05 -2.0226631422616407e+02 +1.0199973242033020e+10 -2.2784518577863082e+17 
+1.8110000000000002e+02 +6.0441617957940101e-05 -2.0132587573913651e+02 +1.0152552687674343e+10 -2.2678913833733664e+17 
+1.8120000000000002e+02 +6.0230752087257446e-05 -2.0038453333165575e+02 +1.0105248750720402e+10 -2.2574222736470122e+17 
+1.8130000000000001e+02 +6.0020711074445261e-05 -1.9944366510737416e+02 +1.0058090285113834e+10 -2.2470347206009427e+17 
+1.8140000000000001e+02 +5.9811502511280587e-05 -1.9850464917254897e+02 +1.0011106145079819e+10 -2.2367189163109965e+17 
+1.8150000000000000e+02 +5.9603133989531078e-05 -1.9756886362816363e+02 +9.9643251842551289e+09 -2.2264650526788202e+17 
+1.8160000000000002e+02 +5.9395613100972229e-05 -1.9663768657965699e+02 +9.9177762567729034e+09 -2.2162633217528381e+17 
+1.8170000000000002e+02 +5.9188947437376481e-05 -1.9571249613057358e+02 +9.8714882165540276e+09 -2.2061039155186518e+17 
+1.8180000000000001e+02 +5.8983144590515628e-05 -1.9479467038412912e+02 +9.8254899174767876e+09 -2.1959770259481053e+17 
+1.8190000000000001e+02 +5.8778212152164467e-05 -1.9388558744566396e+02 +9.7798102136808777e+09 -2.1858728450945539e+17 
+1.8200000000000000e+02 +5.8574157714091412e-05 -1.9298662541614928e+02 +9.7344779587809391e+09 -2.1757815648496422e+17 
+1.8210000000000002e+02 +5.8370985095573017e-05 -1.9209870285168753e+02 +9.6895124601931820e+09 -2.1656966438789933e+17 
+1.8220000000000002e+02 +5.8168683025876116e-05 -1.9122090010105623e+02 +9.6448948372502785e+09 -2.1556246069394381e+17 
+1.8230000000000001e+02 +5.7967236461769926e-05 -1.9035183796481374e+02 +9.6005966627041664e+09 -2.1455752454471318e+17 
+1.8240000000000001e+02 +5.7766630360021006e-05 -1.8949013724142429e+02 +9.5565895090462093e+09 -2.1355583507366602e+17 
+1.8250000000000000e+02 +5.7566849677396724e-05 -1.8863441873006312e+02 +9.5128449488605099e+09 -2.1255837141722739e+17 
+1.8260000000000002e+02 +5.7367879370666435e-05 -1.8778330323110123e+02 +9.4693345548648891e+09 -2.1156611271577878e+17 
+1.8270000000000002e+02 +5.7169704396600274e-05 -1.8693541154533781e+02 +9.4260298998322945e+09 -2.1058003811149174e+17 
+1.8280000000000001e+02 +5.6972309711963598e-05 -1.8608936447063107e+02 +9.3829025561863728e+09 -2.0960112673578707e+17 
+1.8290000000000001e+02 +5.6775680273524162e-05 -1.8524378280636785e+02 +9.3399240965329742e+09 -2.0863035772570346e+17 
+1.8300000000000000e+02 +5.6579801038052419e-05 -1.8439728735363539e+02 +9.2970660936799126e+09 -2.0766871022448138e+17 
+1.8310000000000002e+02 +5.6384660725969448e-05 -1.8354894224864017e+02 +9.2543087020249329e+09 -2.0671681918978406e+17 
+1.8320000000000002e+02 +5.6190263112340078e-05 -1.8269958499399385e+02 +9.2116664053811970e+09 -2.0577394293032557e+17 
+1.8330000000000001e+02 +5.5996615735879530e-05 -1.8185049642707727e+02 +9.1691622690998783e+09 -2.0483899556747242e+17 
+1.8340000000000001e+02 +5.5803726135305795e-05 -1.8100295738755713e+02 +9.1268193588287601e+09 -2.0391089123213066e+17 
+1.8350000000000000e+02 +5.5611601849331921e-05 -1.8015824871161033e+02 +9.0846607397897015e+09 -2.0298854404195043e+17 
+1.8360000000000002e+02 +5.5420250416681668e-05 -1.7931765124200720e+02 +9.0427094779641685e+09 -2.0207086813746186e+17 
+1.8370000000000002e+02 +5.5229679376065403e-05 -1.7848244581362775e+02 +9.0009886384459972e+09 -2.0115677763283376e+17 
+1.8380000000000001e+02 +5.5039896266204915e-05 -1.7765391326794955e+02 +8.9595212870628071e+09 -2.0024518666387622e+17 
+1.8390000000000001e+02 +5.4850908625817746e-05 -1.7683333444408751e+02 +8.9183304893833675e+09 -1.9933500935883466e+17 
+1.8400000000000000e+02 +5.4662723993618305e-05 -1.7602199017914151e+02 +8.8774393107426567e+09 -1.9842515983889370e+17 
+1.8410000000000002e+02 +5.4475346278415545e-05 -1.7522073446480215e+02 +8.8368631672341843e+09 -1.9751491227764816e+17 
+1.8420000000000002e+02 +5.4288764869387898e-05 -1.7442871390526454e+02 +8.7965868773213863e+09 -1.9660498103865424e+17 
+1.8430000000000001e+02 +5.4102965525799637e-05 -1.7364464825387464e+02 +8.7565876095910034e+09 -1.9569644051859507e+17 
+1.8440000000000001e+02 +5.3917934006920070e-05 -1.7286725726683275e+02 +8.7168425329505310e+09 -1.9479036512368077e+17 
+1.8450000000000000e+02 +5.3733656072014148e-05 -1.7209526069815684e+02 +8.6773288160815735e+09 -1.9388782925375888e+17 
+1.8460000000000002e+02 +5.3550117480349797e-05 -1.7132737830326900e+02 +8.6380236278018265e+09 -1.9298990731233050e+17 
+1.8470000000000002e+02 +5.3367303991195537e-05 -1.7056232983823685e+02 +8.5989041370269108e+09 -1.9209767370627206e+17 
+1.8480000000000001e+02 +5.3185201363817256e-05 -1.6979883505717825e+02 +8.5599475124212589e+09 -1.9121220283440230e+17 
+1.8490000000000001e+02 +5.3003795357481760e-05 -1.6903561371498134e+02 +8.5211309227546091e+09 -1.9033456909903485e+17 
+1.8500000000000000e+02 +5.2823071731455776e-05 -1.6827138556666654e+02 +8.4824315368164873e+09 -1.8946584690311907e+17 
+1.8510000000000002e+02 +5.2643019859135492e-05 -1.6750528241323963e+02 +8.4438333751113968e+09 -1.8860673876638902e+17 
+1.8520000000000002e+02 +5.2463643570418856e-05 -1.6673808423083744e+02 +8.4053478640446100e+09 -1.8775645964767923e+17 
+1.8530000000000001e+02 +5.2284950309328845e-05 -1.6597098303934862e+02 +8.3669932814915380e+09 -1.8691385261539744e+17 
+1.8540000000000001e+02 +5.2106947519896012e-05 -1.6520517086302704e+02 +8.3287879058278522e+09 -1.8607776075302163e+17 
+1.8550000000000000e+02 +5.1929642646142787e-05 -1.6444183972144137e+02 +8.2907500148933792e+09 -1.8524702712789587e+17 
+1.8560000000000002e+02 +5.1753043132097256e-05 -1.6368218163736748e+02 +8.2528978868907852e+09 -1.8442049481822771e+17 
+1.8570000000000002e+02 +5.1577156421782547e-05 -1.6292738863066589e+02 +8.2152497996927013e+09 -1.8359700689235578e+17 
+1.8580000000000001e+02 +5.1401989959223589e-05 -1.6217865272244782e+02 +8.1778240313216772e+09 -1.8277540642325018e+17 
+1.8590000000000001e+02 +5.1227551188449899e-05 -1.6143716593626215e+02 +8.1406388600641766e+09 -1.8195453649153805e+17 
+1.8600000000000000e+02 +5.1053847553483817e-05 -1.6070412029158578e+02 +8.1037125637512646e+09 -1.8113324016435837e+17 
+1.8610000000000002e+02 +5.0880883011370736e-05 -1.5998031084534492e+02 +8.0670573488999281e+09 -1.8031074326052998e+17 
+1.8620000000000002e+02 +5.0708647571216732e-05 -1.5926494478482957e+02 +8.0306611345318127e+09 -1.7948780253815011e+17 
+1.8630000000000001e+02 +5.0537127755146334e-05 -1.5855683233245691e+02 +7.9945057681058741e+09 -1.7866555749982566e+17 
+1.8640000000000001e+02 +5.0366310085287110e-05 -1.5785478371215527e+02 +7.9585730972387648e+09 -1.7784514765262237e+17 
+1.8650000000000000e+02 +5.0196181083762133e-05 -1.5715760914530648e+02 +7.9228449692667875e+09 -1.7702771249540742e+17 
+1.8660000000000002e+02 +5.0026727272696634e-05 -1.5646411885436086e+02 +7.8873032316324816e+09 -1.7621439152993462e+17 
+1.8670000000000002e+02 +4.9857935174217599e-05 -1.5577312306326820e+02 +7.8519297319785767e+09 -1.7540632426448438e+17 
+1.8680000000000001e+02 +4.9689791310446393e-05 -1.5508343199200627e+02 +7.8167063174557676e+09 -1.7460465019188602e+17 
+1.8690000000000001e+02 +4.9522282203512218e-05 -1.5439385586575651e+02 +7.7816148358419580e+09 -1.7381050882438947e+17 
+1.8700000000000000e+02 +4.9355394375537250e-05 -1.5370320490517176e+02 +7.7466371343765488e+09 -1.7302503965768656e+17 
+1.8710000000000002e+02 +4.9189117814086421e-05 -1.5301067253523948e+02 +7.7117604369162340e+09 -1.7224899067332150e+17 
+1.8720000000000002e+02 +4.9023456368487977e-05 -1.5231698499158739e+02 +7.6769934729118738e+09 -1.7148154376797734e+17 
+1.8730000000000001e+02 +4.8858417353503976e-05 -1.5162325170875613e+02 +7.6423503478059349e+09 -1.7072148930529949e+17 
+1.8740000000000001e+02 +4.8694008083903493e-05 -1.5093058212537005e+02 +7.6078451674990654e+09 -1.6996761766251005e+17 
+1.8750000000000000e+02 +4.8530235874448769e-05 -1.5024008567620470e+02 +7.5734920374656277e+09 -1.6921871920427981e+17 
+1.8760000000000002e+02 +4.8367108039906448e-05 -1.4955287179826320e+02 +7.5393050634141045e+09 -1.6847358430196342e+17 
+1.8770000000000002e+02 +4.8204631895044104e-05 -1.4887004992937958e+02 +7.5052983511658201e+09 -1.6773100333061370e+17 
+1.8780000000000001e+02 +4.8042814754622363e-05 -1.4819272950309215e+02 +7.4714860060388927e+09 -1.6698976664995958e+17 
+1.8790000000000001e+02 +4.7881663933411996e-05 -1.4752201995914601e+02 +7.4378821340682783e+09 -1.6624866464136173e+17 
+1.8800000000000000e+02 +4.7721186746175536e-05 -1.4685903073232137e+02 +7.4045008407209883e+09 -1.6550648766914928e+17 
+1.8810000000000002e+02 +4.7561387163231854e-05 -1.4620450215296106e+02 +7.3713515567040148e+09 -1.6476242656730288e+17 
+1.8820000000000002e+02 +4.7402255777106686e-05 -1.4555769812198878e+02 +7.3384250123227119e+09 -1.6401727400712042e+17 
+1.8830000000000001e+02 +4.7243779835879684e-05 -1.4491751343471330e+02 +7.3057072630022612e+09 -1.6327222312621270e+17 
+1.8840000000000001e+02 +4.7085946587628065e-05 -1.4428284288509457e+02 +7.2731843640131826e+09 -1.6252846705750438e+17 
+1.8850000000000000e+02 +4.6928743280433894e-05 -1.4365258126963681e+02 +7.2408423709063969e+09 -1.6178719894220173e+17 
+1.8860000000000002e+02 +4.6772157162373053e-05 -1.4302562338129479e+02 +7.2086673388305807e+09 -1.6104961190948336e+17 
+1.8870000000000002e+02 +4.6616175481524706e-05 -1.4240086401509839e+02 +7.1766453231788168e+09 -1.6031689909597536e+17 
+1.8880000000000001e+02 +4.6460785485968809e-05 -1.4177719796632672e+02 +7.1447623793611202e+09 -1.5959025363862605e+17 
+1.8890000000000001e+02 +4.6305974423783745e-05 -1.4115352002954285e+02 +7.1130045627163458e+09 -1.5887086867242637e+17 
+1.8900000000000000e+02 +4.6151729543050414e-05 -1.4052872500071274e+02 +7.0813579287382612e+09 -1.5815993733692038e+17 
+1.8910000000000002e+02 +4.5998041410198230e-05 -1.3990206394035633e+02 +7.0498125911580658e+09 -1.5745824552231040e+17 
+1.8920000000000002e+02 +4.5844913865080496e-05 -1.3927421298500107e+02 +7.0183748986896467e+09 -1.5676495018237245e+17 
+1.8930000000000001e+02 +4.5692354065904751e-05 -1.3864620453922359e+02 +6.9870552586878786e+09 -1.5607880103375155e+17 
+1.8940000000000001e+02 +4.5540369170875030e-05 -1.3801907100537548e+02 +6.9558640782437429e+09 -1.5539854778496717e+17 
+1.8950000000000000e+02 +4.5388966338196128e-05 -1.3739384478643231e+02 +6.9248117645309868e+09 -1.5472294014724150e+17 
+1.8960000000000002e+02 +4.5238152726076973e-05 -1.3677155828771052e+02 +6.8939087249811020e+09 -1.5405072783935309e+17 
+1.8970000000000002e+02 +4.5087935492719487e-05 -1.3615324391043086e+02 +6.8631653665672827e+09 -1.5338066056650608e+17 
+1.8980000000000001e+02 +4.4938321796333919e-05 -1.3553993406062796e+02 +6.8325920968017788e+09 -1.5271148804989382e+17 
+1.8990000000000001e+02 +4.4789318795122768e-05 -1.3493266113997416e+02 +6.8021993227092924e+09 -1.5204195999624118e+17 
+1.9000000000000000e+02 +4.4640933647293795e-05 -1.3433245755298830e+02 +6.7719974516288080e+09 -1.5137082612154154e+17 
+1.9010000000000002e+02 +4.4493170307354505e-05 -1.3374001229325600e+02 +6.7419934114578505e+09 -1.5069724856295888e+17 
+1.9020000000000002e+02 +4.4346019915023019e-05 -1.3315464071679142e+02 +6.7121802130043964e+09 -1.5002203916220176e+17 
+1.9030000000000001e+02 +4.4199470406319747e-05 -1.3257531476976851e+02 +6.6825473877379293e+09 -1.4934642218486195e+17 
+1.9040000000000001e+02 +4.4053509717264639e-05 -1.3200100639834096e+02 +6.6530844671410704e+09 -1.4867162189721379e+17 
+1.9050000000000000e+02 +4.3908125783879840e-05 -1.3143068754983301e+02 +6.6237809828223085e+09 -1.4799886256915834e+17 
+1.9060000000000002e+02 +4.3763306542183768e-05 -1.3086333016938408e+02 +6.5946264661394711e+09 -1.4732936846304979e+17 
+1.9070000000000002e+02 +4.3619039928200093e-05 -1.3029790620524568e+02 +6.5656104488110037e+09 -1.4666436385216445e+17 
+1.9080000000000001e+02 +4.3475313877944272e-05 -1.2973338760077723e+02 +6.5367224619917059e+09 -1.4600507299277827e+17 
+1.9090000000000001e+02 +4.3332116327440252e-05 -1.2916874630442589e+02 +6.5079520374191208e+09 -1.4535272015866701e+17 
+1.9100000000000000e+02 +4.3189435212708411e-05 -1.2860295426253563e+02 +6.4792887065956192e+09 -1.4470852961667341e+17 
+1.9110000000000002e+02 +4.3047261644100621e-05 -1.2803531510218369e+02 +6.4507249767963171e+09 -1.4407330993131554e+17 
+1.9120000000000002e+02 +4.2905599429293613e-05 -1.2746645917334251e+02 +6.4222652584441490e+09 -1.4344620686079552e+17 
+1.9130000000000001e+02 +4.2764455550299705e-05 -1.2689734850933016e+02 +6.3939169380440292e+09 -1.4282595047049765e+17 
+1.9140000000000001e+02 +4.2623836989125843e-05 -1.2632894514010452e+02 +6.3656874017065010e+09 -1.4221127081376274e+17 
+1.9150000000000000e+02 +4.2483750727784015e-05 -1.2576221109863556e+02 +6.3375840358911352e+09 -1.4160089795452138e+17 
+1.9160000000000002e+02 +4.2344203748284459e-05 -1.2519810841702891e+02 +6.3096142269653015e+09 -1.4099356195404338e+17 
+1.9170000000000002e+02 +4.2205203032635836e-05 -1.2463759912636480e+02 +6.2817853611766071e+09 -1.4038799286994736e+17 
+1.9180000000000001e+02 +4.2066755562848025e-05 -1.2408164525835461e+02 +6.2541048248374233e+09 -1.3978292076167803e+17 
+1.9190000000000001e+02 +4.1928868320930799e-05 -1.2353120884466570e+02 +6.2265800042599344e+09 -1.3917707568876453e+17 
+1.9200000000000000e+02 +4.1791548288895013e-05 -1.2298725191782145e+02 +6.1992182858594112e+09 -1.3856918771390493e+17 
+1.9210000000000002e+02 +4.1654799383363219e-05 -1.2245041696746344e+02 +6.1720246233721695e+09 -1.3795840760481702e+17 
+1.9220000000000002e+02 +4.1518613259417292e-05 -1.2192006832061520e+02 +6.1449942408908262e+09 -1.3734556898234856e+17 
+1.9230000000000001e+02 +4.1382978506751643e-05 -1.2139525076234945e+02 +6.1181199299530201e+09 -1.3673192617638885e+17 
+1.9240000000000001e+02 +4.1247883715061028e-05 -1.2087500907762278e+02 +6.0913944820657454e+09 -1.3611873351559832e+17 
+1.9250000000000000e+02 +4.1113317474038938e-05 -1.2035838805094232e+02 +6.0648106886999769e+09 -1.3550724532781978e+17 
+1.9260000000000002e+02 +4.0979268373382228e-05 -1.1984443246869556e+02 +6.0383613415352840e+09 -1.3489871594705850e+17 
+1.9270000000000002e+02 +4.0845725002783970e-05 -1.1933218711484935e+02 +6.0120392319698305e+09 -1.3429439969878829e+17 
+1.9280000000000001e+02 +4.0712675951940220e-05 -1.1882069677549802e+02 +5.9858371516568727e+09 -1.3369555091632946e+17 
+1.9290000000000001e+02 +4.0580109810543567e-05 -1.1830900623440087e+02 +5.9597478919723520e+09 -1.3310342392451798e+17 
+1.9300000000000000e+02 +4.0448015168290604e-05 -1.1779616027785387e+02 +5.9337642445896358e+09 -1.3251927305724373e+17 
+1.9310000000000002e+02 +4.0316383647963114e-05 -1.1728151201720183e+02 +5.9078809412999582e+09 -1.3194392791992374e+17 
+1.9320000000000002e+02 +4.0185219004692273e-05 -1.1676564786986546e+02 +5.8821004750796709e+09 -1.3137651922620938e+17 
+1.9330000000000001e+02 +4.0054528026697724e-05 -1.1624946258032635e+02 +5.8564272792522039e+09 -1.3081575296814550e+17 
+1.9340000000000001e+02 +3.9924317502198699e-05 -1.1573385089287912e+02 +5.8308657871262913e+09 -1.3026033513746678e+17 
+1.9350000000000000e+02 +3.9794594219414748e-05 -1.1521970755193219e+02 +5.8054204320195379e+09 -1.2970897172609274e+17 
+1.9360000000000002e+02 +3.9665364966564668e-05 -1.1470792730160785e+02 +5.7800956472223959e+09 -1.2916036872522085e+17 
+1.9370000000000002e+02 +3.9536636531868531e-05 -1.1419940488659253e+02 +5.7548958660828724e+09 -1.2861323212765867e+17 
+1.9380000000000001e+02 +3.9408415703543521e-05 -1.1369503504995447e+02 +5.7298255217680826e+09 -1.2806626792085672e+17 
+1.9390000000000001e+02 +3.9280709269810598e-05 -1.1319571253695651e+02 +5.7048890476937237e+09 -1.2751818209969269e+17 
+1.9400000000000000e+02 +3.9153524018888688e-05 -1.1270233209168754e+02 +5.6800908771416931e+09 -1.2696768065502054e+17 
+1.9410000000000002e+02 +3.9026863808845107e-05 -1.1221549109190025e+02 +5.6554339246543093e+09 -1.2641389529725654e+17 
+1.9420000000000002e+02 +3.8900720777141982e-05 -1.1173459745043805e+02 +5.6309150298475056e+09 -1.2585766061563643e+17 
+1.9430000000000001e+02 +3.8775084131087426e-05 -1.1125876171219996e+02 +5.6065295134020643e+09 -1.2530023691287525e+17 
+1.9440000000000001e+02 +3.8649943077991685e-05 -1.1078709442357111e+02 +5.5822726961795321e+09 -1.2474288449730507e+17 
+1.9450000000000000e+02 +3.8525286825165833e-05 -1.1031870613127860e+02 +5.5581398990758495e+09 -1.2418686367821251e+17 
+1.9460000000000002e+02 +3.8401104579916349e-05 -1.0985270737936754e+02 +5.5341264426777411e+09 -1.2363343475553685e+17 
+1.9470000000000002e+02 +3.8277385549555165e-05 -1.0938820871511244e+02 +5.5102276479469061e+09 -1.2308385804060149e+17 
+1.9480000000000001e+02 +3.8154118941391574e-05 -1.0892432068416421e+02 +5.4864388356524458e+09 -1.2253939383880814e+17 
+1.9490000000000001e+02 +3.8031293962734053e-05 -1.0846015383187355e+02 +5.4627553265377541e+09 -1.2200130245493941e+17 
+1.9500000000000000e+02 +3.7908899820893540e-05 -1.0799481870487394e+02 +5.4391724414862461e+09 -1.2147084419786619e+17 
+1.9510000000000002e+02 +3.7786928619698939e-05 -1.0752771335971408e+02 +5.4156866894309816e+09 -1.2094885542695507e+17 
+1.9520000000000002e+02 +3.7665384049062754e-05 -1.0705938589936846e+02 +5.3922993322772856e+09 -1.2043447672675350e+17 
+1.9530000000000001e+02 +3.7544272695413930e-05 -1.0659067193581818e+02 +5.3690128198706732e+09 -1.1992642472889008e+17 
+1.9540000000000001e+02 +3.7423601145186090e-05 -1.0612240708383240e+02 +5.3458296023823280e+09 -1.1942341607492190e+17 
+1.9550000000000000e+02 +3.7303375984809034e-05 -1.0565542695575346e+02 +5.3227521296936474e+09 -1.1892416739746622e+17 
+1.9560000000000002e+02 +3.7183603800713929e-05 -1.0519056716501328e+02 +5.2997828518263931e+09 -1.1842739533364600e+17 
+1.9570000000000002e+02 +3.7064291179333340e-05 -1.0472866332558799e+02 +5.2769242188522482e+09 -1.1793181652186493e+17 
+1.9580000000000001e+02 +3.6945444707097061e-05 -1.0427055104993318e+02 +5.2541786806727352e+09 -1.1743614759548424e+17 
+1.9590000000000001e+02 +3.6827070970438583e-05 -1.0381706595280457e+02 +5.2315486874568462e+09 -1.1693910519595896e+17 
+1.9600000000000000e+02 +3.6709176555787219e-05 -1.0336904364636764e+02 +5.2090366890745125e+09 -1.1643940595573379e+17 
+1.9610000000000002e+02 +3.6591765250436067e-05 -1.0292704234716361e+02 +5.1866443075880966e+09 -1.1593619013673867e+17 
+1.9620000000000002e+02 +3.6474829645118627e-05 -1.0249051068063314e+02 +5.1643698528739634e+09 -1.1543029249072114e+17 
+1.9630000000000001e+02 +3.6358359531434104e-05 -1.0205861987797417e+02 +5.1422108071697979e+09 -1.1492297140418525e+17 
+1.9640000000000001e+02 +3.6242344700976126e-05 -1.0163054116684513e+02 +5.1201646522980795e+09 -1.1441548525097651e+17 
+1.9650000000000000e+02 +3.6126774945341966e-05 -1.0120544577725219e+02 +5.0982288703595924e+09 -1.1390909241348254e+17 
+1.9660000000000002e+02 +3.6011640056127448e-05 -1.0078250493829634e+02 +5.0764009433476725e+09 -1.1340505127078291e+17 
+1.9670000000000002e+02 +3.5896929824928048e-05 -1.0036088987866550e+02 +5.0546783532018032e+09 -1.1290462020023349e+17 
+1.9680000000000001e+02 +3.5782634043341278e-05 -9.9939771828585151e+01 +5.0330585820495281e+09 -1.1240905758504549e+17 
+1.9690000000000001e+02 +3.5668742502962622e-05 -9.9518322016829913e+01 +5.0115391118430061e+09 -1.1191962180300498e+17 
+1.9700000000000000e+02 +3.5555244995387632e-05 -9.9095711672391786e+01 +4.9901174245670118e+09 -1.1143757123300787e+17 
+1.9710000000000002e+02 +3.5442134076131447e-05 -9.8671379974676626e+01 +4.9687914940475492e+09 -1.1096374098940262e+17 
+1.9720000000000002e+02 +3.5329413356382848e-05 -9.8245837902946491e+01 +4.9475612613238077e+09 -1.1049727312472021e+17 
+1.9730000000000001e+02 +3.5217089211250229e-05 -9.7819864387018484e+01 +4.9264271592964134e+09 -1.1003688642762210e+17 
+1.9740000000000001e+02 +3.5105168015839716e-05 -9.7394238355339951e+01 +4.9053896207098398e+09 -1.0958129968209053e+17 
+1.9750000000000000e+02 +3.4993656145260048e-05 -9.6969738737899604e+01 +4.8844490784837685e+09 -1.0912923167734760e+17 
+1.9760000000000002e+02 +3.4882559974618618e-05 -9.6547144464069049e+01 +4.8636059654760780e+09 -1.0867940120091659e+17 
+1.9770000000000002e+02 +3.4771885879022384e-05 -9.6127234462664745e+01 +4.8428607144683523e+09 -1.0823052703780229e+17 
+1.9780000000000001e+02 +3.4661640233577849e-05 -9.5710787662418952e+01 +4.8222137582392731e+09 -1.0778132797303992e+17 
+1.9790000000000001e+02 +3.4551829413395090e-05 -9.5298582994231026e+01 +4.8016655298178902e+09 -1.0733052279922422e+17 
+1.9800000000000000e+02 +3.4442459793580170e-05 -9.4891399386463519e+01 +4.7812164619383574e+09 -1.0687683030002824e+17 
+1.9810000000000002e+02 +3.4333535077610588e-05 -9.4489757356518510e+01 +4.7608668319596415e+09 -1.0641939217358971e+17 
+1.9820000000000002e+02 +3.4225048282447930e-05 -9.4093143777181908e+01 +4.7406162956845503e+09 -1.0595904177492704e+17 
+1.9830000000000001e+02 +3.4116989753423503e-05 -9.3700787108988010e+01 +4.7204643533798599e+09 -1.0549703536847443e+17 
+1.9840000000000001e+02 +3.4009349835865842e-05 -9.3311915811029479e+01 +4.7004105051602812e+09 -1.0503462921433480e+17 
+1.9850000000000000e+02 +3.3902118875109804e-05 -9.2925758345928642e+01 +4.6804542515328960e+09 -1.0457307958419456e+17 
+1.9860000000000002e+02 +3.3795287216483037e-05 -9.2541543172242271e+01 +4.6605950925477676e+09 -1.0411364273614616e+17 
+1.9870000000000002e+02 +3.3688845205317593e-05 -9.2158498751005794e+01 +4.6408325285369558e+09 -1.0365757493673589e+17 
+1.9880000000000001e+02 +3.3582783186945870e-05 -9.1775853543612712e+01 +4.6211660598755140e+09 -1.0320613245382722e+17 
+1.9890000000000001e+02 +3.3477091506697739e-05 -9.1392836009732221e+01 +4.6015951867336712e+09 -1.0276057154900622e+17 
+1.9900000000000000e+02 +3.3371760509903848e-05 -9.1008674609670138e+01 +4.5821194093612309e+09 -1.0232214848636066e+17 
+1.9910000000000002e+02 +3.3266783177466032e-05 -9.0622847422540360e+01 +4.5627380943934507e+09 -1.0189169815201437e+17 
+1.9920000000000002e+02 +3.3162163032566551e-05 -9.0235831000010066e+01 +4.5434500736969461e+09 -1.0146836991080570e+17 
+1.9930000000000001e+02 +3.3057906233957456e-05 -8.9848351511910863e+01 +4.5242540454566584e+09 -1.0105089174771024e+17 
+1.9940000000000001e+02 +3.2954018940392152e-05 -8.9461135128800052e+01 +4.5051487079373522e+09 -1.0063799165003731e+17 
+1.9950000000000000e+02 +3.2850507310622953e-05 -8.9074908020518805e+01 +4.4861327593186073e+09 -1.0022839760248570e+17 
+1.9960000000000002e+02 +3.2747377503401033e-05 -8.8690396356325920e+01 +4.4672048977177162e+09 -9.9820837587956448e+16 
+1.9970000000000002e+02 +3.2644635677480788e-05 -8.8308326307370876e+01 +4.4483638214687166e+09 -9.9414039595869456e+16 
+1.9980000000000001e+02 +3.2542287991613265e-05 -8.7929424042812968e+01 +4.4296082286755180e+09 -9.9006731608685664e+16 
+1.9990000000000001e+02 +3.2440340604552430e-05 -8.7554415733555132e+01 +4.4109368176438265e+09 -9.8597641614976896e+16 
+2.0000000000000000e+02 +3.2338799675048925e-05 -8.7184027548483954e+01 +4.3923482864450884e+09 -9.8185497596200656e+16 
+2.0010000000000002e+02 +3.2237668813398791e-05 -8.6818744736015091e+01 +4.3738417297687674e+09 -9.7769446367635328e+16 
+2.0020000000000002e+02 +3.2136941436058564e-05 -8.6458088849962010e+01 +4.3554178273144941e+09 -9.7350310035725216e+16 
+2.0030000000000001e+02 +3.2036608411029859e-05 -8.6101340523420603e+01 +4.3370776553639164e+09 -9.6929329539500800e+16 
+2.0040000000000001e+02 +3.1936660606314511e-05 -8.5747780389560575e+01 +4.3188222902072678e+09 -9.6507745818255040e+16 
+2.0050000000000000e+02 +3.1837088889911084e-05 -8.5396689079854312e+01 +4.3006528079517317e+09 -9.6086799805975264e+16 
+2.0060000000000002e+02 +3.1737884129820020e-05 -8.5047347226621369e+01 +4.2825702847866979e+09 -9.5667732438855648e+16 
+2.0070000000000002e+02 +3.1639037194042130e-05 -8.4699035462385851e+01 +4.2645757969284086e+09 -9.5251784653969488e+16 
+2.0080000000000001e+02 +3.1540538950577126e-05 -8.4351034419252187e+01 +4.2466704205532947e+09 -9.4840197387331904e+16 
+2.0090000000000001e+02 +3.1442380267426124e-05 -8.4002624729992803e+01 +4.2288552319062881e+09 -9.4434211576873184e+16 
