# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+2.0900000000000002e+01 +1.3934599190333805e+00 +1.7839474680217065e+07 -7.5130627208960512e+14 +1.4417808157836931e+22 
+2.1000000000000000e+01 +1.3912776266734908e+00 +1.8147222185464643e+07 -7.6052776198229150e+14 +1.4554439430648468e+22 
+2.1100000000000001e+01 +1.3890372682611976e+00 +1.8456697135780334e+07 -7.6938297574153788e+14 +1.4681429249935272e+22 
+2.1200000000000003e+01 +1.3867375366836656e+00 +1.8767614112083156e+07 -7.7784782051292850e+14 +1.4798532580568954e+22 
+2.1300000000000001e+01 +1.3843770926346897e+00 +1.9079669925866019e+07 -7.8589822297354475e+14 +1.4905538856888058e+22 
+2.1400000000000002e+01 +1.3819545968081117e+00 +1.9392561388588298e+07 -7.9351010979649250e+14 +1.5002237513109923e+22 
+2.1500000000000000e+01 +1.3794687098976934e+00 +1.9705985311765846e+07 -8.0065940766162550e+14 +1.5088417983658537e+22 
+2.1600000000000001e+01 +1.3769180925972859e+00 +2.0019638506853789e+07 -8.0732204324154100e+14 +1.5163869702735188e+22 
+2.1700000000000003e+01 +1.3743014056007365e+00 +2.0333217785310026e+07 -8.1347394320923512e+14 +1.5228382104554488e+22 
+2.1800000000000001e+01 +1.3716173096017925e+00 +2.0646419958657138e+07 -8.1909103424525800e+14 +1.5281744623560720e+22 
+2.1900000000000002e+01 +1.3688644652943363e+00 +2.0958941838330284e+07 -8.2414924301989988e+14 +1.5323746693885150e+22 
+2.2000000000000000e+01 +1.3660415333721518e+00 +2.1270480235830367e+07 -8.2862449621124812e+14 +1.5354177749898230e+22 
+2.2100000000000001e+01 +1.3631474196173488e+00 +2.1580542377912801e+07 -8.3247639351254325e+14 +1.5372488147287132e+22 
+2.2200000000000003e+01 +1.3601820101654298e+00 +2.1887877152308989e+07 -8.3559922667326338e+14 +1.5376771926881636e+22 
+2.2300000000000001e+01 +1.3571454362401052e+00 +2.2191043862085197e+07 -8.3787096046758650e+14 +1.5364784051120842e+22 
+2.2400000000000002e+01 +1.3540378290651702e+00 +2.2488601810252242e+07 -8.3916955966323200e+14 +1.5334279482248228e+22 
+2.2500000000000000e+01 +1.3508593198643339e+00 +2.2779110299871780e+07 -8.3937298903362112e+14 +1.5283013182676187e+22 
+2.2600000000000001e+01 +1.3476100398614428e+00 +2.3061128633927453e+07 -8.3835921334343812e+14 +1.5208740114558135e+22 
+2.2700000000000003e+01 +1.3442901202801667e+00 +2.3333216115504712e+07 -8.3600619736888825e+14 +1.5109215240391265e+22 
+2.2800000000000001e+01 +1.3408996923443519e+00 +2.3593932047588892e+07 -8.3219190587497412e+14 +1.4982193522340788e+22 
+2.2900000000000002e+01 +1.3374388872776979e+00 +2.3841835733244166e+07 -8.2679430363527775e+14 +1.4825429922822077e+22 
+2.3000000000000000e+01 +1.3339078363039871e+00 +2.4075486475494221e+07 -8.1969135541914675e+14 +1.4636679404129486e+22 
+2.3100000000000001e+01 +1.3303063439045713e+00 +2.4293765359640449e+07 -8.1081655182465200e+14 +1.4415562759982916e+22 
+2.3200000000000003e+01 +1.3266329075911871e+00 +2.4496840600052640e+07 -8.0032548676073412e+14 +1.4169164109693594e+22 
+2.3300000000000001e+01 +1.3228856981331627e+00 +2.4685202193371050e+07 -7.8842927996434212e+14 +1.3906433403977749e+22 
+2.3400000000000002e+01 +1.3190628862998655e+00 +2.4859340136214934e+07 -7.7533905117028738e+14 +1.3636320593492432e+22 
+2.3500000000000000e+01 +1.3151626428605783e+00 +2.5019744425247658e+07 -7.6126592011801088e+14 +1.3367775629025923e+22 
+2.3600000000000001e+01 +1.3111831385846386e+00 +2.5166905057106592e+07 -7.4642100654431488e+14 +1.3109748461293313e+22 
+2.3700000000000003e+01 +1.3071225442414229e+00 +2.5301312028401941e+07 -7.3101543018279938e+14 +1.2871189040912323e+22 
+2.3800000000000001e+01 +1.3029790306002256e+00 +2.5423455335795000e+07 -7.1526031077290700e+14 +1.2661047318675485e+22 
+2.3900000000000002e+01 +1.2987507684304296e+00 +2.5533824975890387e+07 -6.9936676804740538e+14 +1.2488273245171731e+22 
+2.4000000000000000e+01 +1.2944359285012530e+00 +2.5632910945398625e+07 -6.8354592175165700e+14 +1.2361816771376833e+22 
+2.4100000000000001e+01 +1.2900330877169561e+00 +2.5720949213827901e+07 -6.6797718536177488e+14 +1.2289027965823484e+22 
+2.4200000000000003e+01 +1.2855424475211961e+00 +2.5797159642376035e+07 -6.5271314733629312e+14 +1.2270857369098648e+22 
+2.4300000000000001e+01 +1.2809646154923400e+00 +2.5860508065244813e+07 -6.3777468988864888e+14 +1.2306655640081805e+22 
+2.4400000000000002e+01 +1.2763001992089309e+00 +2.5909960316526320e+07 -6.2318269521939562e+14 +1.2395773437259121e+22 
+2.4500000000000000e+01 +1.2715498062493928e+00 +2.5944482230388757e+07 -6.0895804553817525e+14 +1.2537561419396992e+22 
+2.4600000000000001e+01 +1.2667140441921518e+00 +2.5963039641000122e+07 -5.9512162305451600e+14 +1.2731370245255971e+22 
+2.4700000000000003e+01 +1.2617935206157538e+00 +2.5964598382451721e+07 -5.8169430996904362e+14 +1.2976550573328029e+22 
+2.4800000000000001e+01 +1.2567888430986192e+00 +2.5948124288913053e+07 -5.6869698849140625e+14 +1.3272453062376703e+22 
+2.4900000000000002e+01 +1.2517006192191684e+00 +2.5912583194553595e+07 -5.5615054083132531e+14 +1.3618428371169513e+22 
+2.5000000000000000e+01 +1.2465294565559288e+00 +2.5856940933477283e+07 -5.4407584919085938e+14 +1.4013827158240525e+22 
+2.5100000000000001e+01 +1.2412757867285231e+00 +2.5780521114425056e+07 -5.3252583016507244e+14 +1.4457902361879092e+22 
+2.5200000000000003e+01 +1.2359393375212311e+00 +2.5684078444499403e+07 -5.2168153789847206e+14 +1.4949516038694259e+22 
+2.5300000000000001e+01 +1.2305196607595887e+00 +2.5568725405351628e+07 -5.1175606091881581e+14 +1.5487432524763180e+22 
+2.5400000000000002e+01 +1.2250163082690462e+00 +2.5435574478676382e+07 -5.0296248775846481e+14 +1.6070416156294876e+22 
+2.5500000000000000e+01 +1.2194288318750757e+00 +2.5285738146155566e+07 -4.9551390694827281e+14 +1.6697231269451933e+22 
+2.5600000000000001e+01 +1.2137567834032248e+00 +2.5120328889429990e+07 -4.8962340701465688e+14 +1.7366642200269063e+22 
+2.5700000000000003e+01 +1.2079997146788624e+00 +2.4940459190243576e+07 -4.8550407649564369e+14 +1.8077413285125822e+22 
+2.5800000000000001e+01 +1.2021571775275539e+00 +2.4747241530225690e+07 -4.8336900391621194e+14 +1.8828308860010808e+22 
+2.5900000000000002e+01 +1.1962287237747848e+00 +2.4541788391050149e+07 -4.8343127780639125e+14 +1.9618093261064237e+22 
+2.6000000000000000e+01 +1.1902139052460303e+00 +2.4325212254399437e+07 -4.8590398669721944e+14 +2.0445530824456331e+22 
+2.6100000000000001e+01 +1.1841131114697763e+00 +2.4097845865615956e+07 -4.9082716289010581e+14 +2.1302530544298411e+22 
+2.6200000000000003e+01 +1.1779300827868082e+00 +2.3856903024517559e+07 -4.9754861374815650e+14 +2.2153580045851142e+22 
+2.6300000000000001e+01 +1.1716693972408379e+00 +2.3598817794638373e+07 -5.0524309041157556e+14 +2.2956311612523350e+22 
+2.6400000000000002e+01 +1.1653356328757014e+00 +2.3320024239436056e+07 -5.1308534401172606e+14 +2.3668357527456342e+22 
+2.6500000000000000e+01 +1.1589333677350953e+00 +2.3016956422449548e+07 -5.2025012568905006e+14 +2.4247350074060048e+22 
+2.6600000000000001e+01 +1.1524671798628683e+00 +2.2686048407127116e+07 -5.2591218657382019e+14 +2.4650921535443304e+22 
+2.6700000000000003e+01 +1.1459416473027009e+00 +2.2323734257021617e+07 -5.2924627780827044e+14 +2.4836704195072970e+22 
+2.6800000000000001e+01 +1.1393613480984230e+00 +2.1926448035591837e+07 -5.2942715052376238e+14 +2.4762330336088480e+22 
+2.6900000000000002e+01 +1.1327308602937709e+00 +2.1490623806354277e+07 -5.2562955585832650e+14 +2.4385432241830091e+22 
+2.7000000000000000e+01 +1.1260547619325452e+00 +2.1012695632787913e+07 -5.1702824494570175e+14 +2.3663642195509488e+22 
+2.7100000000000001e+01 +1.1193365962202675e+00 +2.0490570992495362e+07 -5.0309321013863262e+14 +2.2571804076479254e+22 
+2.7200000000000003e+01 +1.1125757670094305e+00 +1.9928051019539993e+07 -4.8447540866266962e+14 +2.1153608148571210e+22 
+2.7300000000000001e+01 +1.1057706433142882e+00 +1.9330410262079999e+07 -4.6212103895880306e+14 +1.9469956271646781e+22 
+2.7400000000000002e+01 +1.0989195941491343e+00 +1.8702923268254310e+07 -4.3697629946599131e+14 +1.7581750305508446e+22 
+2.7500000000000000e+01 +1.0920209885282413e+00 +1.8050864586215723e+07 -4.0998738862486806e+14 +1.5549892110011528e+22 
+2.7600000000000001e+01 +1.0850731954658643e+00 +1.7379508764121648e+07 -3.8210050487630725e+14 +1.3435283545012774e+22 
+2.7700000000000003e+01 +1.0780745839762371e+00 +1.6694130350148035e+07 -3.5426184666365162e+14 +1.1298826470450031e+22 
+2.7800000000000001e+01 +1.0710235230737180e+00 +1.6000003892394830e+07 -3.2741761242129519e+14 +9.2014227459870535e+21 
+2.7900000000000002e+01 +1.0639183817724711e+00 +1.5302403939076561e+07 -3.0251400059687100e+14 +7.2039742316878034e+21 
+2.8000000000000000e+01 +1.0567575290868207e+00 +1.4606605038313540e+07 -2.8049720962719438e+14 +5.3673827872910176e+21 
+2.8100000000000001e+01 +1.0495400250154350e+00 +1.3917049632952461e+07 -2.6210782103693262e+14 +3.7406032324861787e+21 
+2.8200000000000003e+01 +1.0422676934946369e+00 +1.3234851744588271e+07 -2.4726394868455912e+14 +2.3248022262461594e+21 
+2.8300000000000001e+01 +1.0349430494451242e+00 +1.2560293289525375e+07 -2.3567808951448853e+14 +1.1091993874382142e+21 
+2.8400000000000002e+01 +1.0275686077876496e+00 +1.1893656184033416e+07 -2.2706274046715241e+14 +8.3014334809671221e+19 
+2.8500000000000000e+01 +1.0201468834429426e+00 +1.1235222344398076e+07 -2.2113039848478025e+14 -7.6453331283886198e+20 
+2.8600000000000001e+01 +1.0126803913317268e+00 +1.0585273686906381e+07 -2.1759356050977291e+14 -1.4442239367010375e+21 
+2.8700000000000003e+01 +1.0051716463747138e+00 +9.9440921278563794e+06 -2.1616472348593209e+14 -1.9668379179263614e+21 
+2.8800000000000001e+01 +9.9762316349265900e-01 +9.3119595835146401e+06 -2.1655638435318253e+14 -2.3431556377850437e+21 
+2.8900000000000002e+01 +9.9003745760626893e-01 +8.6891579701792132e+06 -2.1848104005520606e+14 -2.5839574774322991e+21 
+2.9000000000000000e+01 +9.8241704363626103e-01 +8.0759692041447572e+06 -2.2165118753540791e+14 -2.7000238180293673e+21 
+2.9100000000000001e+01 +9.7476482613356019e-01 +7.4723478428730713e+06 -2.2576004407895712e+14 -2.7034961045969924e+21 
+2.9200000000000003e+01 +9.6708526816960882e-01 +6.8769390086978273e+06 -2.3042370836218350e+14 -2.6119600368539109e+21 
+2.9300000000000001e+01 +9.5938322244611496e-01 +6.2880604650922585e+06 -2.3523899940020253e+14 -2.4443623784647518e+21 
+2.9400000000000002e+01 +9.5166354166470513e-01 +5.7040299755736375e+06 -2.3980273621315047e+14 -2.2196498929434393e+21 
+2.9500000000000000e+01 +9.4393107852705516e-01 +5.1231653036346091e+06 -2.4371173781841394e+14 -1.9567693438854024e+21 
+2.9600000000000001e+01 +9.3619068573479081e-01 +4.5437842127937833e+06 -2.4656282323624338e+14 -1.6746674948019645e+21 
+2.9700000000000003e+01 +9.2844721598959479e-01 +3.9642044665382248e+06 -2.4795281148339234e+14 -1.3922911093073927e+21 
+2.9800000000000001e+01 +9.2070552199313072e-01 +3.3827438283653865e+06 -2.4747852157770484e+14 -1.1285869509850643e+21 
+2.9900000000000002e+01 +9.1297045644704022e-01 +2.7977200617849310e+06 -2.4473677253844894e+14 -9.0250178337490888e+20 
+3.0000000000000000e+01 +9.0524687205296184e-01 +2.2074509303117921e+06 -2.3932438338560050e+14 -7.3298236999395849e+20 
+3.0100000000000001e+01 +8.9753874955079782e-01 +1.6109650341856154e+06 -2.3095939741169325e+14 -6.3456401730162498e+20 
+3.0200000000000003e+01 +8.8984658183344101e-01 +1.0101343206026769e+06 -2.1984475500672847e+14 -6.0413620329957792e+20 
+3.0300000000000001e+01 +8.8216998983198658e-01 +4.0754157352623809e+05 -2.0630462083838719e+14 -6.3417694877269400e+20 
+3.0400000000000002e+01 +8.7450859447752538e-01 -1.9423042308286592e+05 -1.9066315957383381e+14 -7.1716427452579840e+20 
+3.0500000000000000e+01 +8.6686201670119511e-01 -7.9259888528619800e+05 -1.7324453587787581e+14 -8.4557620143098141e+20 
+3.0600000000000001e+01 +8.5922987743410684e-01 -1.3849810291325680e+06 -1.5437291441667131e+14 -1.0118907503217059e+21 
+3.0700000000000003e+01 +8.5161179760730865e-01 -1.9687940706319150e+06 -1.3437245986092153e+14 -1.2085859418929396e+21 
+3.0800000000000001e+01 +8.4400739815197234e-01 -2.5414552258684454e+06 -1.1356733687270128e+14 -1.4281397971014808e+21 
+3.0900000000000002e+01 +8.3641629999917544e-01 -3.1003817108704443e+06 -9.2281710120610125e+13 -1.6630303367055034e+21 
+3.1000000000000000e+01 +8.2883812408004220e-01 -3.6429907416935153e+06 -7.0839744270015609e+13 -1.9057355815625729e+21 
+3.1100000000000001e+01 +8.2127294001289319e-01 -4.1671869664712609e+06 -4.9512302475760352e+13 -2.1500687004658277e+21 
+3.1200000000000003e+01 +8.1372261216504516e-01 -4.6728247617753809e+06 -2.8357041835657117e+13 -2.3951834544103296e+21 
+3.1300000000000001e+01 +8.0618945359104921e-01 -5.1602459362795362e+06 -7.3783179341170293e+12 -2.6415687524156241e+21 
+3.1400000000000002e+01 +7.9867577734542960e-01 -5.6297922986408668e+06 +1.3419513642507594e+13 -2.8897135034421105e+21 
+3.1500000000000000e+01 +7.9118389648273701e-01 -6.0818056575303413e+06 +3.4032097309408289e+13 -3.1401066164960923e+21 
+3.1600000000000001e+01 +7.8371612405750490e-01 -6.5166278216105569e+06 +5.4455077480862961e+13 -3.3932370005569584e+21 
+3.1700000000000003e+01 +7.7627477312426774e-01 -6.9346005995450886e+06 +7.4684098571312219e+13 -3.6495935646100892e+21 
+3.1800000000000001e+01 +7.6886215673755476e-01 -7.3360657999920445e+06 +9.4714804994442734e+13 -3.9096652176157012e+21 
+3.1900000000000002e+01 +7.6148058795194651e-01 -7.7213652316429075e+06 +1.1454284116790119e+14 -4.1739408686558169e+21 
+3.2000000000000000e+01 +7.5413237982194214e-01 -8.0908407031392632e+06 +1.3416385150353177e+14 -4.4429094266360729e+21 
+3.2100000000000001e+01 +7.4681965297301534e-01 -8.4448301196145620e+06 +1.5357232831387525e+14 -4.7169176838554413e+21 
+3.2200000000000003e+01 +7.3954375831427599e-01 -8.7836557720112074e+06 +1.7275815549581166e+14 -4.9957439656253268e+21 
+3.2300000000000004e+01 +7.3230585432575301e-01 -9.1076360477326680e+06 +1.9171006484347119e+14 -5.2790244805477684e+21 
+3.2399999999999999e+01 +7.2510709948749030e-01 -9.4170893341888711e+06 +2.1041678815164106e+14 -5.5663954372433522e+21 
+3.2500000000000000e+01 +7.1794865227952120e-01 -9.7123340187851880e+06 +2.2886705721456047e+14 -5.8574930443154888e+21 
+3.2600000000000001e+01 +7.1083167118186319e-01 -9.9936884889158141e+06 +2.4704960382523272e+14 -6.1519535103314693e+21 
+3.2700000000000003e+01 +7.0375731467454983e-01 -1.0261471131986376e+07 +2.6495315977798581e+14 -6.4494130438984570e+21 
+3.2800000000000004e+01 +6.9672674123761225e-01 -1.0516000335399339e+07 +2.8256645686672919e+14 -6.7495078536101778e+21 
+3.2899999999999999e+01 +6.8974110935110766e-01 -1.0757594486574510e+07 +2.9987822688746081e+14 -7.0518741481248711e+21 
+3.3000000000000000e+01 +6.8280157749504156e-01 -1.0986571972899549e+07 +3.1687720163236438e+14 -7.3561481359838077e+21 
+3.3100000000000001e+01 +6.7590917160714736e-01 -1.1203206454998212e+07 +3.3354646609875262e+14 -7.6617239399051926e+21 
+3.3200000000000003e+01 +6.6906438745594587e-01 -1.1407592686365239e+07 +3.4984651809569412e+14 -7.9670273390449871e+21 
+3.3300000000000004e+01 +6.6226758826766274e-01 -1.1599780693718199e+07 +3.6573220863583231e+14 -8.2702420266887487e+21 
+3.3399999999999999e+01 +6.5551913726850952e-01 -1.1779820503764329e+07 +3.8115838873054194e+14 -8.5695516960825163e+21 
+3.3500000000000000e+01 +6.4881939768469921e-01 -1.1947762143214447e+07 +3.9607990939169850e+14 -8.8631400404889182e+21 
+3.3600000000000001e+01 +6.4216873274246133e-01 -1.2103655638786338e+07 +4.1045162163188794e+14 -9.1491907531903064e+21 
+3.3700000000000003e+01 +6.3556750566799547e-01 -1.2247551017182432e+07 +4.2422837646201050e+14 -9.4258875274197027e+21 
+3.3800000000000004e+01 +6.2901607968752882e-01 -1.2379498305120293e+07 +4.3736502489467756e+14 -9.6914140564612050e+21 
+3.3899999999999999e+01 +6.2251481802728614e-01 -1.2499547529315878e+07 +4.4981641794229494e+14 -9.9439540335922968e+21 
+3.4000000000000000e+01 +6.1606408391347944e-01 -1.2607748716479238e+07 +4.6153740661663775e+14 -1.0181691152072339e+22 
+3.4100000000000001e+01 +6.0966426754392322e-01 -1.2704227393842323e+07 +4.7249643360967194e+14 -1.0403275203538544e+22 
+3.4200000000000003e+01 +6.0331586700289785e-01 -1.2789411090769809e+07 +4.8271630833960006e+14 -1.0609220373308963e+22 
+3.4300000000000004e+01 +5.9701940734629522e-01 -1.2863802837157166e+07 +4.9223343190596844e+14 -1.0800506945116609e+22 
+3.4399999999999999e+01 +5.9077541362996910e-01 -1.2927905662875332e+07 +5.0108420540542912e+14 -1.0978115202605910e+22 
+3.4500000000000000e+01 +5.8458441090981050e-01 -1.2982222597819360e+07 +5.0930502993744244e+14 -1.1143025429506488e+22 
+3.4600000000000001e+01 +5.7844692424169630e-01 -1.3027256671873167e+07 +5.1693230660011794e+14 -1.1296217909506186e+22 
+3.4700000000000003e+01 +5.7236347868151105e-01 -1.3063510914928839e+07 +5.2400243649264819e+14 -1.1438672926327804e+22 
+3.4800000000000004e+01 +5.6633459928512253e-01 -1.3091488356865419e+07 +5.3055182071259956e+14 -1.1571370763643146e+22 
+3.4899999999999999e+01 +5.6036081110842539e-01 -1.3111692027578730e+07 +5.3661686035949212e+14 -1.1695291705183156e+22 
+3.5000000000000000e+01 +5.5444263920727255e-01 -1.3124624956941325e+07 +5.4223395653022350e+14 -1.1811416034600676e+22 
+3.5100000000000001e+01 +5.4858049568398470e-01 -1.3130741210345402e+07 +5.4743387794523962e+14 -1.1920529385003271e+22 
+3.5200000000000003e+01 +5.4277434082647158e-01 -1.3130298995105144e+07 +5.5222486380159425e+14 -1.2022638786794643e+22 
+3.5300000000000004e+01 +5.3702402196911947e-01 -1.3123507554059828e+07 +5.5660952092046819e+14 -1.2117556619849715e+22 
+3.5399999999999999e+01 +5.3132938644626038e-01 -1.3110576130017748e+07 +5.6059045611957306e+14 -1.2205095263940496e+22 
+3.5500000000000000e+01 +5.2569028159227027e-01 -1.3091713965813890e+07 +5.6417027621966438e+14 -1.2285067098930272e+22 
+3.5600000000000001e+01 +5.2010655474147716e-01 -1.3067130304254040e+07 +5.6735158803817288e+14 -1.2357284504582775e+22 
+3.5700000000000003e+01 +5.1457805322825334e-01 -1.3037034388169277e+07 +5.7013699839534025e+14 -1.2421559860744704e+22 
+3.5800000000000004e+01 +5.0910462438695048e-01 -1.3001635460379740e+07 +5.7252911411024412e+14 -1.2477705547229300e+22 
+3.5899999999999999e+01 +5.0368611555191933e-01 -1.2961142763704289e+07 +5.7453054200175625e+14 -1.2525533943842568e+22 
+3.6000000000000000e+01 +4.9832237405751223e-01 -1.2915765540964527e+07 +5.7614388888916475e+14 -1.2564857430404919e+22 
+3.6100000000000001e+01 +4.9301322492485727e-01 -1.2865718264756724e+07 +5.7737453786700600e+14 -1.2595602223667582e+22 
+3.6200000000000003e+01 +4.8775840392213482e-01 -1.2811236326758640e+07 +5.7823897712948612e+14 -1.2618149888077198e+22 
+3.6300000000000004e+01 +4.8255762450428885e-01 -1.2752560348417437e+07 +5.7875647114560062e+14 -1.2632995825000286e+22 
+3.6399999999999999e+01 +4.7741060012627667e-01 -1.2689930951188320e+07 +5.7894628438522525e+14 -1.2640635435828837e+22 
+3.6500000000000000e+01 +4.7231704424304771e-01 -1.2623588756523162e+07 +5.7882768131793400e+14 -1.2641564121947382e+22 
+3.6600000000000001e+01 +4.6727667030954168e-01 -1.2553774385865713e+07 +5.7841992641226388e+14 -1.2636277284707259e+22 
+3.6700000000000003e+01 +4.6228919178071237e-01 -1.2480728460670592e+07 +5.7774228413810862e+14 -1.2625270325502638e+22 
+3.6800000000000004e+01 +4.5735432211151839e-01 -1.2404691602392243e+07 +5.7681401896521088e+14 -1.2609038645720879e+22 
+3.6899999999999999e+01 +4.5247177475689132e-01 -1.2325904432471596e+07 +5.7565439536186888e+14 -1.2588077646707608e+22 
+3.7000000000000000e+01 +4.4764126317179620e-01 -1.2244607572369097e+07 +5.7428267779860750e+14 -1.2562882729875390e+22 
+3.7100000000000001e+01 +4.4286249872917788e-01 -1.2161022440088805e+07 +5.7271583440292575e+14 -1.2533872581128516e+22 
