# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+8.3500000000000000e+01 -1.2775512343104450e-04 +4.9169136633934594e-02 -3.4208623244208837e+08 
+8.3600000000000009e+01 -1.2717616680254102e-04 +4.8843777381418700e-02 -3.3901339688618428e+08 
+8.3700000000000003e+01 -1.2660027983891930e-04 +4.8520900205754010e-02 -3.3599266485292786e+08 
+8.3800000000000011e+01 -1.2602742983865980e-04 +4.8200553209732905e-02 -3.3305418299544764e+08 
+8.3900000000000006e+01 -1.2545758410024245e-04 +4.7882784496134777e-02 -3.3022809796244156e+08 
+8.4000000000000000e+01 -1.2489070992214755e-04 +4.7567642167745332e-02 -3.2754455640381432e+08 
+8.4100000000000009e+01 -1.2432677904014399e-04 +4.7255147800248247e-02 -3.2502287948956138e+08 
+8.4200000000000003e+01 -1.2376578093915562e-04 +4.6945216860889316e-02 -3.2263908645324403e+08 
+8.4300000000000011e+01 -1.2320770954139505e-04 +4.6637738289822567e-02 -3.2035837105192095e+08 
+8.4400000000000006e+01 -1.2265255876907509e-04 +4.6332601027197995e-02 -3.1814592704070443e+08 
+8.4500000000000000e+01 -1.2210032254440849e-04 +4.6029694013165812e-02 -3.1596694817420977e+08 
+8.4600000000000009e+01 -1.2155099478960781e-04 +4.5728906187876062e-02 -3.1378662820756954e+08 
+8.4700000000000003e+01 -1.2100456942688577e-04 +4.5430126491477513e-02 -3.1157016089623040e+08 
+8.4800000000000011e+01 -1.2046104037845470e-04 +4.5133243864116469e-02 -3.0928273999414897e+08 
+8.4900000000000006e+01 -1.1992040156652765e-04 +4.4838147245943372e-02 -3.0688955925573778e+08 
+8.5000000000000000e+01 -1.1938264691331712e-04 +4.4544725577110429e-02 -3.0435581243809611e+08 
+8.5100000000000009e+01 -1.1884776723298458e-04 +4.4252903959433876e-02 -3.0165916346318483e+08 
+8.5200000000000003e+01 -1.1831574090748674e-04 +4.3962752141418281e-02 -2.9882715693726933e+08 
+8.5300000000000011e+01 -1.1778654321072889e-04 +4.3674376033232529e-02 -2.9589980763252085e+08 
+8.5400000000000006e+01 -1.1726014941661680e-04 +4.3387881545053165e-02 -2.9291713032420278e+08 
+8.5500000000000000e+01 -1.1673653479905576e-04 +4.3103374587050748e-02 -2.8991913978590548e+08 
+8.5600000000000009e+01 -1.1621567463195121e-04 +4.2820961069397000e-02 -2.8694585079087496e+08 
+8.5700000000000003e+01 -1.1569754418920863e-04 +4.2540746902260423e-02 -2.8403727811171836e+08 
+8.5800000000000011e+01 -1.1518211874473371e-04 +4.2262837995823081e-02 -2.8123343652557445e+08 
+8.5900000000000006e+01 -1.1466937357243169e-04 +4.1987340260248432e-02 -2.7857434080324590e+08 
+8.6000000000000000e+01 -1.1415928394620807e-04 +4.1714359605712348e-02 -2.7610000572042179e+08 
+8.6100000000000009e+01 -1.1365182783777619e-04 +4.1443959019871114e-02 -2.7383682832529092e+08 
+8.6200000000000003e+01 -1.1314699401008182e-04 +4.1176029800346327e-02 -2.7175673477809101e+08 
+8.6300000000000011e+01 -1.1264477392387816e-04 +4.0910420322232056e-02 -2.6981803350942039e+08 
+8.6400000000000006e+01 -1.1214515903991854e-04 +4.0646978960628272e-02 -2.6797903295254371e+08 
+8.6500000000000000e+01 -1.1164814081895642e-04 +4.0385554090635947e-02 -2.6619804154031998e+08 
+8.6600000000000009e+01 -1.1115371072174532e-04 +4.0125994087363143e-02 -2.6443336770914644e+08 
+8.6700000000000003e+01 -1.1066186020903886e-04 +3.9868147325910666e-02 -2.6264331989163888e+08 
+8.6800000000000011e+01 -1.1017258074158976e-04 +3.9611862181365878e-02 -2.6078620651714361e+08 
+8.6900000000000006e+01 -1.0968586378015221e-04 +3.9356987028844520e-02 -2.5882033602316791e+08 
+8.7000000000000000e+01 -1.0920170078547902e-04 +3.9103370243435749e-02 -2.5670401683977285e+08 
+8.7100000000000009e+01 -1.0872008119413601e-04 +3.8850905351109077e-02 -2.5440924746126643e+08 
+8.7200000000000003e+01 -1.0824098634593783e-04 +3.8599666481272131e-02 -2.5196278661426392e+08 
+8.7300000000000011e+01 -1.0776439555651028e-04 +3.8349772914175767e-02 -2.4940508307926151e+08 
+8.7400000000000006e+01 -1.0729028814148025e-04 +3.8101343930089876e-02 -2.4677658564162672e+08 
+8.7500000000000000e+01 -1.0681864341647433e-04 +3.7854498809281011e-02 -2.4411774308634689e+08 
+8.7600000000000009e+01 -1.0634944069711847e-04 +3.7609356832006592e-02 -2.4146900419615364e+08 
+8.7700000000000003e+01 -1.0588265929903958e-04 +3.7366037278536997e-02 -2.3887081775695688e+08 
+8.7800000000000011e+01 -1.0541827853786397e-04 +3.7124659429130673e-02 -2.3636363255060622e+08 
+8.7900000000000006e+01 -1.0495627772921826e-04 +3.6885342564057143e-02 -2.3398789736366543e+08 
+8.8000000000000000e+01 -1.0449663618872853e-04 +3.6648205963567618e-02 -2.3178406097542942e+08 
+8.8100000000000009e+01 -1.0403933602950984e-04 +3.6413332540200689e-02 -2.2978045523130631e+08 
+8.8200000000000003e+01 -1.0358437055463020e-04 +3.6180659735539210e-02 -2.2795694420174599e+08 
+8.8300000000000011e+01 -1.0313173586464583e-04 +3.5950088623428814e-02 -2.2628127501408103e+08 
+8.8400000000000006e+01 -1.0268142806011279e-04 +3.5721520277710535e-02 -2.2472119479390535e+08 
+8.8500000000000000e+01 -1.0223344324158765e-04 +3.5494855772240319e-02 -2.2324445067243937e+08 
+8.8600000000000009e+01 -1.0178777750962642e-04 +3.5269996180859867e-02 -2.2181878977559134e+08 
+8.8700000000000003e+01 -1.0134442696478540e-04 +3.5046842577414576e-02 -2.2041195923043019e+08 
+8.8800000000000011e+01 -1.0090338770762109e-04 +3.4825296035760379e-02 -2.1899170616818142e+08 
+8.8900000000000006e+01 -1.0046465583868950e-04 +3.4605257629734362e-02 -2.1752577771298930e+08 
+8.9000000000000000e+01 -1.0002822745854717e-04 +3.4386628433193990e-02 -2.1598192099650508e+08 
+8.9100000000000009e+01 -9.9594095203080454e-05 +3.4169333146498566e-02 -2.1433752697651517e+08 
+8.9200000000000003e+01 -9.9162237849497798e-05 +3.3953390976106078e-02 -2.1260856194947565e+08 
+8.9300000000000011e+01 -9.8732630710338017e-05 +3.3738844754993655e-02 -2.1082063604339123e+08 
+8.9400000000000006e+01 -9.8305249098139727e-05 +3.3525737316135125e-02 -2.0899935938590685e+08 
+8.9500000000000000e+01 -9.7880068325441812e-05 +3.3314111492508562e-02 -2.0717034210563555e+08 
+8.9600000000000009e+01 -9.7457063704782767e-05 +3.3104010117088467e-02 -2.0535919433054152e+08 
+8.9700000000000003e+01 -9.7036210548701464e-05 +3.2895476022850735e-02 -2.0359152618849272e+08 
+8.9800000000000011e+01 -9.6617484169736611e-05 +3.2688552042773537e-02 -2.0189294780861410e+08 
+8.9900000000000006e+01 -9.6200859880426961e-05 +3.2483281009829668e-02 -2.0028906931743544e+08 
+9.0000000000000000e+01 -9.5786312993311222e-05 +3.2279705756997408e-02 -1.9880550084458861e+08 
+9.0100000000000009e+01 -9.5373823049078093e-05 +3.2077847048498025e-02 -1.9745818365225047e+08 
+9.0200000000000003e+01 -9.4963386501015876e-05 +3.1877637373526745e-02 -1.9622438354109591e+08 
+9.0300000000000011e+01 -9.4555004030562835e-05 +3.1678987152523368e-02 -1.9507169744526216e+08 
+9.0400000000000006e+01 -9.4148676319157478e-05 +3.1481806805932995e-02 -1.9396772230098003e+08 
+9.0500000000000000e+01 -9.3744404048237863e-05 +3.1286006754191256e-02 -1.9288005504130206e+08 
+9.0600000000000009e+01 -9.3342187899242540e-05 +3.1091497417747804e-02 -1.9177629260433450e+08 
+9.0700000000000003e+01 -9.2942028553609772e-05 +3.0898189217039251e-02 -1.9062403192299300e+08 
+9.0800000000000011e+01 -9.2543926692777620e-05 +3.0705992572504445e-02 -1.8939086993218032e+08 
+9.0900000000000006e+01 -9.2147882998184821e-05 +3.0514817904590714e-02 -1.8804440356812719e+08 
+9.1000000000000000e+01 -9.1753898151269097e-05 +3.0324575633730155e-02 -1.8655222976386586e+08 
+9.1100000000000009e+01 -9.1361969034229264e-05 +3.0135206702505135e-02 -1.8489357186964473e+08 
+9.1200000000000003e+01 -9.0972077332303995e-05 +2.9946774142019277e-02 -1.8309415888729668e+08 
+9.1300000000000011e+01 -9.0584200931491726e-05 +2.9759371505508933e-02 -1.8119134623293576e+08 
+9.1400000000000006e+01 -9.0198317717791345e-05 +2.9573092346211641e-02 -1.7922248932141393e+08 
+9.1500000000000000e+01 -8.9814405577201331e-05 +2.9388030217364407e-02 -1.7722494356915954e+08 
+9.1600000000000009e+01 -8.9432442395720460e-05 +2.9204278672203630e-02 -1.7523606439078116e+08 
+9.1700000000000003e+01 -8.9052406059347551e-05 +2.9021931263971634e-02 -1.7329320720404539e+08 
+9.1800000000000011e+01 -8.8674274454081110e-05 +2.8841081545901256e-02 -1.7143372742291707e+08 
+9.1900000000000006e+01 -8.8298025465919847e-05 +2.8661823071229945e-02 -1.6969498046311992e+08 
+9.2000000000000000e+01 -8.7923636980862687e-05 +2.8484249393200736e-02 -1.6811432174199986e+08 
+9.2100000000000009e+01 -8.7551089867160604e-05 +2.8308416947049577e-02 -1.6671707474778461e+08 
+9.2200000000000003e+01 -8.7180376922075937e-05 +2.8134233696043374e-02 -1.6548043526993540e+08 
+9.2300000000000011e+01 -8.6811493925123152e-05 +2.7961570485445751e-02 -1.6436956716909945e+08 
+9.2400000000000006e+01 -8.6444436655816988e-05 +2.7790298160523284e-02 -1.6334963430749547e+08 
+9.2500000000000000e+01 -8.6079200893672059e-05 +2.7620287566541935e-02 -1.6238580054690111e+08 
+9.2600000000000009e+01 -8.5715782418203294e-05 +2.7451409548776212e-02 -1.6144322975166899e+08 
+9.2700000000000003e+01 -8.5354177008924807e-05 +2.7283534952477224e-02 -1.6048708577918202e+08 
+9.2800000000000011e+01 -8.4994380445351742e-05 +2.7116534622925643e-02 -1.5948253249584073e+08 
+9.2900000000000006e+01 -8.4636388506998498e-05 +2.6950279405378086e-02 -1.5839473376014820e+08 
+9.3000000000000000e+01 -8.4280196973380070e-05 +2.6784640145110325e-02 -1.5718885343721750e+08 
+9.3100000000000009e+01 -8.3925800062606450e-05 +2.6619526274338751e-02 -1.5584051907989180e+08 
+9.3200000000000003e+01 -8.3573185747171341e-05 +2.6455001573136856e-02 -1.5436721302380872e+08 
+9.3300000000000011e+01 -8.3222340438164350e-05 +2.6291168408539907e-02 -1.5279688129869252e+08 
+9.3400000000000006e+01 -8.2873250546674232e-05 +2.6128129147561963e-02 -1.5115746992802760e+08 
+9.3500000000000000e+01 -8.2525902483790499e-05 +2.5965986157237105e-02 -1.4947692494127467e+08 
+9.3600000000000009e+01 -8.2180282660602419e-05 +2.5804841804594358e-02 -1.4778319236682990e+08 
+9.3700000000000003e+01 -8.1836377488199343e-05 +2.5644798456661809e-02 -1.4610421823187298e+08 
+9.3800000000000011e+01 -8.1494173377670418e-05 +2.5485958480464609e-02 -1.4446794856386232e+08 
+9.3900000000000006e+01 -8.1153656740104926e-05 +2.5328424243031038e-02 -1.4290232939037296e+08 
+9.4000000000000000e+01 -8.0814813986592379e-05 +2.5172298111393668e-02 -1.4143530674043983e+08 
+9.4100000000000009e+01 -8.0477633376069469e-05 +2.5017654855804011e-02 -1.4008742039129743e+08 
+9.4200000000000003e+01 -8.0142110558862784e-05 +2.4864458859399887e-02 -1.3884958511405838e+08 
+9.4300000000000011e+01 -7.9808243033147310e-05 +2.4712646908570415e-02 -1.3770530943824893e+08 
+9.4400000000000006e+01 -7.9476028297097246e-05 +2.4562155789678065e-02 -1.3663810188455501e+08 
+9.4500000000000000e+01 -7.9145463848887104e-05 +2.4412922289099394e-02 -1.3563147097859979e+08 
+9.4600000000000009e+01 -7.8816547186691207e-05 +2.4264883193205258e-02 -1.3466892524387738e+08 
+9.4700000000000003e+01 -7.8489275808684268e-05 +2.4117975288373384e-02 -1.3373397320626943e+08 
+9.4800000000000011e+01 -7.8163647213040665e-05 +2.3972135360975109e-02 -1.3281012338919912e+08 
+9.4900000000000006e+01 -7.7839658897934760e-05 +2.3827300197381069e-02 -1.3188088431650534e+08 
+9.5000000000000000e+01 -7.7517308361541227e-05 +2.3683406583968787e-02 -1.3092976451367430e+08 
+9.5100000000000009e+01 -7.7196590550039572e-05 +2.3540403513225248e-02 -1.2994462814122564e+08 
+9.5200000000000003e+01 -7.6877490201630470e-05 +2.3398288802102533e-02 -1.2893076190685299e+08 
+9.5300000000000011e+01 -7.6559989502519808e-05 +2.3257072473670613e-02 -1.2789780815521467e+08 
+9.5400000000000006e+01 -7.6244070638913444e-05 +2.3116764550999477e-02 -1.2685540923173435e+08 
+9.5500000000000000e+01 -7.5929715797017549e-05 +2.2977375057165302e-02 -1.2581320748313847e+08 
+9.5600000000000009e+01 -7.5616907163037535e-05 +2.2838914015227571e-02 -1.2478084525117575e+08 
+9.5700000000000003e+01 -7.5305626923179587e-05 +2.2701391448261995e-02 -1.2376796488264860e+08 
+9.5800000000000011e+01 -7.4995857263649630e-05 +2.2564817379340921e-02 -1.2278420872335586e+08 
+9.5900000000000006e+01 -7.4687580370653295e-05 +2.2429201831527464e-02 -1.2183921911633374e+08 
+9.6000000000000000e+01 -7.4380778430396750e-05 +2.2294554827897800e-02 -1.2094263840830864e+08 
+9.6100000000000009e+01 -7.4075436853117209e-05 +2.2160881265790029e-02 -1.2010055214999893e+08 
+9.6200000000000003e+01 -7.3771553945177647e-05 +2.2028165539620670e-02 -1.1930481871741256e+08 
+9.6300000000000011e+01 -7.3469131236973312e-05 +2.1896386918097935e-02 -1.1854373969921729e+08 
+9.6400000000000006e+01 -7.3168170258898317e-05 +2.1765524669900744e-02 -1.1780561667534204e+08 
+9.6500000000000000e+01 -7.2868672541347572e-05 +2.1635558063728796e-02 -1.1707875123188971e+08 
+9.6600000000000009e+01 -7.2570639614715838e-05 +2.1506466368278725e-02 -1.1635144495425352e+08 
+9.6700000000000003e+01 -7.2274073009397660e-05 +2.1378228852239181e-02 -1.1561199942505403e+08 
+9.6800000000000011e+01 -7.1978974255787801e-05 +2.1250824784309574e-02 -1.1484871623087057e+08 
+9.6900000000000006e+01 -7.1685344884280872e-05 +2.1124233433176636e-02 -1.1404989695324402e+08 
+9.7000000000000000e+01 -7.1393186425271486e-05 +2.0998434067536331e-02 -1.1320384317786157e+08 
+9.7100000000000009e+01 -7.1102497230319430e-05 +2.0873410207902687e-02 -1.1230283922002710e+08 
+9.7200000000000003e+01 -7.0813262935645087e-05 +2.0749162382082291e-02 -1.1135510032408465e+08 
+9.7300000000000011e+01 -7.0525465998633500e-05 +2.0625695369693407e-02 -1.1037282446291517e+08 
+9.7400000000000006e+01 -7.0239088876670065e-05 +2.0503013950360312e-02 -1.0936820961106730e+08 
+9.7500000000000000e+01 -6.9954114027139864e-05 +2.0381122903702569e-02 -1.0835345374205056e+08 
+9.7600000000000009e+01 -6.9670523907428307e-05 +2.0260027009347051e-02 -1.0734075483120435e+08 
+9.7700000000000003e+01 -6.9388300974920707e-05 +2.0139731046915417e-02 -1.0634231085228150e+08 
+9.7800000000000011e+01 -6.9107427687001985e-05 +2.0020239796026025e-02 -1.0537031977866477e+08 
+9.7900000000000006e+01 -6.8827886501057766e-05 +1.9901558036305281e-02 -1.0443697958501433e+08 
+9.8000000000000000e+01 -6.8549659874473230e-05 +1.9783690547377129e-02 -1.0355448824633251e+08 
+9.8100000000000009e+01 -6.8272733688308349e-05 +1.9666641680032966e-02 -1.0273186453690438e+08 
+9.8200000000000003e+01 -6.7997107518321320e-05 +1.9550414069724388e-02 -1.0196541042581943e+08 
+9.8300000000000011e+01 -6.7722784363945349e-05 +1.9435009923078374e-02 -1.0124824868419473e+08 
+9.8400000000000006e+01 -6.7449767224613482e-05 +1.9320431446721121e-02 -1.0057350208368975e+08 
+9.8500000000000000e+01 -6.7178059099758805e-05 +1.9206680847275413e-02 -9.9934293393708274e+07 
+9.8600000000000009e+01 -6.6907662988814281e-05 +1.9093760331366505e-02 -9.9323745385304019e+07 
+9.8700000000000003e+01 -6.6638581891213133e-05 +1.8981672105618803e-02 -9.8734980828813463e+07 
+9.8800000000000011e+01 -6.6370818806388323e-05 +1.8870418376657629e-02 -9.8161122495168656e+07 
+9.8900000000000006e+01 -6.6104376733773141e-05 +1.8760001351112079e-02 -9.7595293156350940e+07 
+9.9000000000000000e+01 -6.5839258672800320e-05 +1.8650423235597003e-02 -9.7030615579635143e+07 
+9.9100000000000009e+01 -6.5575464330449410e-05 +1.8541682913545281e-02 -9.6462023558419615e+07 
+9.9200000000000003e+01 -6.5312980243886157e-05 +1.8433765975611478e-02 -9.5891694972493082e+07 
+9.9300000000000011e+01 -6.5051789657822324e-05 +1.8326654689247168e-02 -9.5323618720569879e+07 
+9.9400000000000006e+01 -6.4791875816969821e-05 +1.8220331321905932e-02 -9.4761783702330008e+07 
+9.9500000000000000e+01 -6.4533221966040722e-05 +1.8114778141044254e-02 -9.4210178817775294e+07 
+9.9600000000000009e+01 -6.4275811349746832e-05 +1.8009977414118004e-02 -9.3672792967842832e+07 
+9.9700000000000003e+01 -6.4019627212800155e-05 +1.7905911408580475e-02 -9.3153615051307783e+07 
+9.9800000000000011e+01 -6.3764652799912469e-05 +1.7802562391883006e-02 -9.2656633967226669e+07 
+9.9900000000000006e+01 -6.3510871355795914e-05 +1.7699912631485269e-02 -9.2185838616833091e+07 
+1.0000000000000000e+02 -6.3258266125162498e-05 +1.7597944394842756e-02 -9.1745217900270820e+07 
+1.0010000000000001e+02 -6.3006823422247324e-05 +1.7496637059086131e-02 -9.1335801183455780e+07 
+1.0020000000000000e+02 -6.2756541839380445e-05 +1.7395958440086526e-02 -9.0946779706320912e+07 
+1.0030000000000001e+02 -6.2507423038414835e-05 +1.7295873463385552e-02 -9.0564385173547342e+07 
+1.0040000000000001e+02 -6.2259468681204105e-05 +1.7196347054536602e-02 -9.0174849292877898e+07 
+1.0050000000000000e+02 -6.2012680429601174e-05 +1.7097344139079870e-02 -8.9764403768461436e+07 
+1.0060000000000001e+02 -6.1767059945459302e-05 +1.6998829642562791e-02 -8.9319280306253955e+07 
+1.0070000000000000e+02 -6.1522608890631910e-05 +1.6900768490537288e-02 -8.8825710614206061e+07 
+1.0080000000000001e+02 -6.1279328926972093e-05 +1.6803125608545622e-02 -8.8269926396699831e+07 
+1.0090000000000001e+02 -6.1037221716333192e-05 +1.6705865922136510e-02 -8.7638159360456645e+07 
+1.0100000000000000e+02 -6.0796288920568492e-05 +1.6608954356858153e-02 -8.6916641211642861e+07 
+1.0110000000000001e+02 -6.0556529880882486e-05 +1.6512371959340275e-02 -8.6097656391992062e+07 
+1.0120000000000000e+02 -6.0317934655885699e-05 +1.6416164260565958e-02 -8.5197700290682271e+07 
+1.0130000000000001e+02 -6.0080490983540195e-05 +1.6320392912609935e-02 -8.4239321035958901e+07 
+1.0140000000000001e+02 -5.9844186601807714e-05 +1.6225119567533686e-02 -8.3245066750600457e+07 
+1.0150000000000000e+02 -5.9609009248650231e-05 +1.6130405877409243e-02 -8.2237485561552152e+07 
+1.0160000000000001e+02 -5.9374946662029451e-05 +1.6036313494303390e-02 -8.1239125594304413e+07 
+1.0170000000000000e+02 -5.9141986579907642e-05 +1.5942904070292675e-02 -8.0272534977054462e+07 
+1.0180000000000001e+02 -5.8910116740246427e-05 +1.5850239257438749e-02 -7.9360261832973689e+07 
+1.0190000000000001e+02 -5.8679324881007870e-05 +1.5758380707814535e-02 -7.8524854289357036e+07 
+1.0200000000000000e+02 -5.8449598740153691e-05 +1.5667390073486481e-02 -7.7788860471532732e+07 
+1.0210000000000001e+02 -5.8220928053373105e-05 +1.5577307446866407e-02 -7.7167381955622509e+07 
+1.0220000000000000e+02 -5.7993310547263054e-05 +1.5488086681710643e-02 -7.6645734113316223e+07 
+1.0230000000000001e+02 -5.7766745946148047e-05 +1.5399660072128413e-02 -7.6201785770184264e+07 
+1.0240000000000001e+02 -5.7541233974352104e-05 +1.5311959912212127e-02 -7.5813405746304780e+07 
+1.0250000000000000e+02 -5.7316774356199691e-05 +1.5224918496069585e-02 -7.5458462866713390e+07 
+1.0260000000000001e+02 -5.7093366816015141e-05 +1.5138468117803892e-02 -7.5114825954800799e+07 
+1.0270000000000000e+02 -5.6871011078122596e-05 +1.5052541071512150e-02 -7.4760363832292616e+07 
+1.0280000000000001e+02 -5.6649706866846353e-05 +1.4967069651298395e-02 -7.4372945323180214e+07 
+1.0290000000000001e+02 -5.6429453906510561e-05 +1.4881986151258797e-02 -7.3930439248585984e+07 
+1.0300000000000000e+02 -5.6210251921439742e-05 +1.4797222865501494e-02 -7.3410714433710262e+07 
+1.0310000000000001e+02 -5.5992098964395681e-05 +1.4712731566999190e-02 -7.2798510746261030e+07 
+1.0320000000000000e+02 -5.5774986401890803e-05 +1.4628541944223720e-02 -7.2106052238917619e+07 
+1.0330000000000001e+02 -5.5558903928875204e-05 +1.4544703164522063e-02 -7.1352434010042697e+07 
+1.0340000000000001e+02 -5.5343841240298757e-05 +1.4461264395233960e-02 -7.0556751155819282e+07 
+1.0350000000000000e+02 -5.5129788031111834e-05 +1.4378274803714217e-02 -6.9738098777230710e+07 
+1.0360000000000001e+02 -5.4916733996264146e-05 +1.4295783557300115e-02 -6.8915571969811156e+07 
