# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.8410000000000002e+02 -9.2485868691609138e-06 +6.8503370744379716e-04 -1.1513182922499762e+06 
+1.8420000000000002e+02 -9.2299870645215565e-06 +6.8276593413703964e-04 -1.1441609277162608e+06 
+1.8430000000000001e+02 -9.2114370513475972e-06 +6.8050504837141406e-04 -1.1349489561013393e+06 
+1.8440000000000001e+02 -9.1929367078300313e-06 +6.7825149603828786e-04 -1.1242770314690266e+06 
+1.8450000000000000e+02 -9.1744859121598509e-06 +6.7600572302925889e-04 -1.1127398079558446e+06 
+1.8460000000000002e+02 -9.1560845425280195e-06 +6.7376817523510804e-04 -1.1009319394199981e+06 
+1.8470000000000002e+02 -9.1377324771255563e-06 +6.7153929854737733e-04 -1.0894480799137382e+06 
+1.8480000000000001e+02 -9.1194295941434364e-06 +6.6931953885729920e-04 -1.0788828834551002e+06 
+1.8490000000000001e+02 -9.1011757717726589e-06 +6.6710934205642814e-04 -1.0698310041596966e+06 
+1.8500000000000000e+02 -9.0829708882042039e-06 +6.6490915403592159e-04 -1.0628870959904385e+06 
+1.8510000000000002e+02 -9.0648148115687281e-06 +6.6271927973182753e-04 -1.0584663301445281e+06 
+1.8520000000000002e+02 -9.0467073697556365e-06 +6.6053946026306705e-04 -1.0562659481401611e+06 
+1.8530000000000001e+02 -9.0286483805939649e-06 +6.5836929579231784e-04 -1.0558037082606307e+06 
+1.8540000000000001e+02 -9.0106376619127812e-06 +6.5620838648324615e-04 -1.0565973692269018e+06 
+1.8550000000000000e+02 -8.9926750315411177e-06 +6.5405633249837505e-04 -1.0581646893053181e+06 
+1.8560000000000002e+02 -8.9747603073080559e-06 +6.5191273400190140e-04 -1.0600234273381829e+06 
+1.8570000000000002e+02 -8.9568933070426567e-06 +6.4977719115684061e-04 -1.0616913417713123e+06 
+1.8580000000000001e+02 -8.9390738485739543e-06 +6.4764930412623063e-04 -1.0626861910999450e+06 
+1.8590000000000001e+02 -8.9213017497310080e-06 +6.4552867307348478e-04 -1.0625257339230741e+06 
+1.8600000000000000e+02 -8.9035768283428908e-06 +6.4341489816209714e-04 -1.0607277288021517e+06 
+1.8610000000000002e+02 -8.8858989115102305e-06 +6.4130766609855189e-04 -1.0569372748601304e+06 
+1.8620000000000002e+02 -8.8682678634199948e-06 +6.3920700976221288e-04 -1.0513088335823941e+06 
+1.8630000000000001e+02 -8.8506835575307688e-06 +6.3711304857701602e-04 -1.0441242073944145e+06 
+1.8640000000000001e+02 -8.8331458673010768e-06 +6.3502590196525075e-04 -1.0356651982736958e+06 
+1.8650000000000000e+02 -8.8156546661895006e-06 +6.3294568935057108e-04 -1.0262136085674580e+06 
+1.8660000000000002e+02 -8.7982098276545948e-06 +6.3087253015606877e-04 -1.0160512404670510e+06 
+1.8670000000000002e+02 -8.7808112251549293e-06 +6.2880654380471858e-04 -1.0054598960884245e+06 
+1.8680000000000001e+02 -8.7634587321490488e-06 +6.2674784971975092e-04 -9.9472137774727575e+05 
+1.8690000000000001e+02 -8.7461522220955198e-06 +6.2469656732420302e-04 -9.8411748755115899e+05 
+1.8700000000000000e+02 -8.7288915684529071e-06 +6.2265281604146011e-04 -9.7393002783287945e+05 
+1.8710000000000002e+02 -8.7116766400444946e-06 +6.2061670129449171e-04 -9.6438139634745498e+05 
+1.8720000000000002e+02 -8.6945072871525720e-06 +6.1858827250855977e-04 -9.5545637427090784e+05 
+1.8730000000000001e+02 -8.6773833554241585e-06 +6.1656756510933828e-04 -9.4708033854267688e+05 
+1.8740000000000001e+02 -8.6603046905062527e-06 +6.1455461452112736e-04 -9.3917866557495028e+05 
+1.8750000000000000e+02 -8.6432711380458736e-06 +6.1254945616987736e-04 -9.3167673247840232e+05 
+1.8760000000000002e+02 -8.6262825436900657e-06 +6.1055212548139415e-04 -9.2449991616023611e+05 
+1.8770000000000002e+02 -8.6093387530858343e-06 +6.0856265788052620e-04 -9.1757359329654230e+05 
+1.8780000000000001e+02 -8.5924396118801764e-06 +6.0658108879229993e-04 -9.1082314062986244e+05 
+1.8790000000000001e+02 -8.5755849657201314e-06 +6.0460745364268056e-04 -9.0417393516331387e+05 
+1.8800000000000000e+02 -8.5587746602527098e-06 +6.0264178785645131e-04 -8.9755135350320989e+05 
+1.8810000000000002e+02 -8.5420085456724676e-06 +6.0068412390961422e-04 -8.9092289775201865e+05 
+1.8820000000000002e+02 -8.5252864903641541e-06 +5.9873448247975912e-04 -8.8442457058623247e+05 
+1.8830000000000001e+02 -8.5086083672600558e-06 +5.9679288129494909e-04 -8.7823449987689592e+05 
+1.8840000000000001e+02 -8.4919740492924317e-06 +5.9485933808267133e-04 -8.7253081327534618e+05 
+1.8850000000000000e+02 -8.4753834093935803e-06 +5.9293387057084319e-04 -8.6749163862086751e+05 
+1.8860000000000002e+02 -8.4588363204957657e-06 +5.9101649648763148e-04 -8.6329510379622644e+05 
+1.8870000000000002e+02 -8.4423326555313031e-06 +5.8910723356122630e-04 -8.6011933673353225e+05 
+1.8880000000000001e+02 -8.4258722874324417e-06 +5.8720609951885177e-04 -8.5814246497672400e+05 
+1.8890000000000001e+02 -8.4094550891314643e-06 +5.8531311208855226e-04 -8.5754261642615078e+05 
+1.8900000000000000e+02 -8.3930809335606828e-06 +5.8342828899902869e-04 -8.5849791916424816e+05 
+1.8910000000000002e+02 -8.3767496911269852e-06 +5.8155159065831992e-04 -8.6108912042377226e+05 
+1.8920000000000002e+02 -8.3604612221358734e-06 +5.7968274819978781e-04 -8.6500744701494707e+05 
+1.8930000000000001e+02 -8.3442153843674713e-06 +5.7782143543719689e-04 -8.6984674521940341e+05 
+1.8940000000000001e+02 -8.3280120356018773e-06 +5.7596732618439908e-04 -8.7520086143749661e+05 
+1.8950000000000000e+02 -8.3118510336192138e-06 +5.7412009425496149e-04 -8.8066364191331540e+05 
+1.8960000000000002e+02 -8.2957322361996369e-06 +5.7227941346395695e-04 -8.8582893338588439e+05 
+1.8970000000000002e+02 -8.2796555011232399e-06 +5.7044495762408466e-04 -8.9029058181558957e+05 
+1.8980000000000001e+02 -8.2636206861701298e-06 +5.6861640054929087e-04 -8.9364243362892291e+05 
+1.8990000000000001e+02 -8.2476276491204543e-06 +5.6679341605414611e-04 -8.9547833539993037e+05 
+1.9000000000000000e+02 -8.2316762477543170e-06 +5.6497567795186132e-04 -8.9539213323940337e+05 
+1.9010000000000002e+02 -8.2157663430781699e-06 +5.6316294349601490e-04 -8.9309778151776025e+05 
+1.9020000000000002e+02 -8.1998978090037185e-06 +5.6135530369499443e-04 -8.8878966520243674e+05 
+1.9030000000000001e+02 -8.1840705226689863e-06 +5.5955293299666045e-04 -8.8278227710903925e+05 
+1.9040000000000001e+02 -8.1682843612119917e-06 +5.5775600584854405e-04 -8.7539011004763015e+05 
+1.9050000000000000e+02 -8.1525392017707802e-06 +5.5596469669887203e-04 -8.6692765695254016e+05 
+1.9060000000000002e+02 -8.1368349214833717e-06 +5.5417917999529820e-04 -8.5770941061640717e+05 
+1.9070000000000002e+02 -8.1211713974877832e-06 +5.5239963018536306e-04 -8.4804986383472022e+05 
+1.9080000000000001e+02 -8.1055485069220734e-06 +5.5062622171759808e-04 -8.3826350966924673e+05 
+1.9090000000000001e+02 -8.0899661269242203e-06 +5.4885912903849437e-04 -8.2866484048707015e+05 
+1.9100000000000000e+02 -8.0744241346322980e-06 +5.4709852659730860e-04 -8.1956834967991512e+05 
+1.9110000000000002e+02 -8.0589224076599188e-06 +5.4534456016498169e-04 -8.1121988105298346e+05 
+1.9120000000000002e+02 -8.0434608255232561e-06 +5.4359726081130348e-04 -8.0359068442072591e+05 
+1.9130000000000001e+02 -8.0280392682140060e-06 +5.4185663092857508e-04 -7.9658336052382668e+05 
+1.9140000000000001e+02 -8.0126576157239697e-06 +5.4012267291124634e-04 -7.9010051071623375e+05 
+1.9150000000000000e+02 -7.9973157480448805e-06 +5.3839538915182144e-04 -7.8404473568318982e+05 
+1.9160000000000002e+02 -7.9820135451684870e-06 +5.3667478204385405e-04 -7.7831863653873885e+05 
+1.9170000000000002e+02 -7.9667508870865667e-06 +5.3496085398110481e-04 -7.7282481441973546e+05 
+1.9180000000000001e+02 -7.9515276537908360e-06 +5.3325360735583807e-04 -7.6746586995360453e+05 
+1.9190000000000001e+02 -7.9363437252730655e-06 +5.3155304456189881e-04 -7.6214440431783115e+05 
+1.9200000000000000e+02 -7.9211989815249919e-06 +5.2985916799217013e-04 -7.5676301838029863e+05 
+1.9210000000000002e+02 -7.9060933019650311e-06 +5.2817198604966089e-04 -7.5127053453938442e+05 
+1.9220000000000002e+02 -7.8910265637180402e-06 +5.2649153117043806e-04 -7.4580065913112101e+05 
+1.9230000000000001e+02 -7.8759986433355113e-06 +5.2481784179977530e-04 -7.4053331973302551e+05 
+1.9240000000000001e+02 -7.8610094173689603e-06 +5.2315095638349931e-04 -7.3564844409305893e+05 
+1.9250000000000000e+02 -7.8460587623698877e-06 +5.2149091336687356e-04 -7.3132595980307390e+05 
+1.9260000000000002e+02 -7.8311465548898127e-06 +5.1983775119594561e-04 -7.2774579469815397e+05 
+1.9270000000000002e+02 -7.8162726714802326e-06 +5.1819150831581044e-04 -7.2508787628896954e+05 
+1.9280000000000001e+02 -7.8014369886926530e-06 +5.1655222317201319e-04 -7.2353213224546704e+05 
+1.9290000000000001e+02 -7.7866393830785728e-06 +5.1491993421019669e-04 -7.2325849034198164e+05 
+1.9300000000000000e+02 -7.7718797311895045e-06 +5.1329467987564989e-04 -7.2444687804855290e+05 
+1.9310000000000002e+02 -7.7571579116662062e-06 +5.1167643592069480e-04 -7.2717909107066283e+05 
+1.9320000000000002e+02 -7.7424738115063935e-06 +5.1006492732220488e-04 -7.3114439608310664e+05 
+1.9330000000000001e+02 -7.7278273197970856e-06 +5.0845981636475223e-04 -7.3593392791446403e+05 
+1.9340000000000001e+02 -7.7132183256252352e-06 +5.0686076533188341e-04 -7.4113882126350212e+05 
+1.9350000000000000e+02 -7.6986467180778531e-06 +5.0526743650776234e-04 -7.4635021081972134e+05 
+1.9360000000000002e+02 -7.6841123862419377e-06 +5.0367949217680022e-04 -7.5115923148741899e+05 
+1.9370000000000002e+02 -7.6696152192044370e-06 +5.0209659462187891e-04 -7.5515701762629696e+05 
+1.9380000000000001e+02 -7.6551551060523648e-06 +5.0051840612770073e-04 -7.5793470420417248e+05 
+1.9390000000000001e+02 -7.6407319358727132e-06 +4.9894458897833927e-04 -7.5908342596281983e+05 
+1.9400000000000000e+02 -7.6263455977524510e-06 +4.9737480545713683e-04 -7.5819431740696030e+05 
+1.9410000000000002e+02 -7.6119959798994770e-06 +4.9580883199151218e-04 -7.5500305201344879e+05 
+1.9420000000000002e+02 -7.5976829670052947e-06 +4.9424690157931939e-04 -7.4982345685833087e+05 
+1.9430000000000001e+02 -7.5834064428823199e-06 +4.9268936136240868e-04 -7.4311389802780317e+05 
+1.9440000000000001e+02 -7.5691662913429273e-06 +4.9113655848094311e-04 -7.3533274096826534e+05 
+1.9450000000000000e+02 -7.5549623961995551e-06 +4.8958884007719021e-04 -7.2693835189018236e+05 
+1.9460000000000002e+02 -7.5407946412646040e-06 +4.8804655329210669e-04 -7.1838909646869020e+05 
+1.9470000000000002e+02 -7.5266629103504766e-06 +4.8651004526663246e-04 -7.1014334048592765e+05 
+1.9480000000000001e+02 -7.5125670872695602e-06 +4.8497966314182110e-04 -7.0265944972118200e+05 
+1.9490000000000001e+02 -7.4985070558342963e-06 +4.8345575405940263e-04 -6.9639579010699689e+05 
+1.9500000000000000e+02 -7.4844826998570543e-06 +4.8193866516003567e-04 -6.9181072734749678e+05 
+1.9510000000000002e+02 -7.4704939063377057e-06 +4.8042863301160416e-04 -6.8922199232444586e+05 
+1.9520000000000002e+02 -7.4565405750258320e-06 +4.7892545188572675e-04 -6.8838477536855440e+05 
+1.9530000000000001e+02 -7.4426226088584454e-06 +4.7742880548026030e-04 -6.8891363180046296e+05 
+1.9540000000000001e+02 -7.4287399107725388e-06 +4.7593837749253638e-04 -6.9042311672625295e+05 
+1.9550000000000000e+02 -7.4148923837051744e-06 +4.7445385162118260e-04 -6.9252778564587946e+05 
+1.9560000000000002e+02 -7.4010799305933542e-06 +4.7297491156416224e-04 -6.9484219396956079e+05 
+1.9570000000000002e+02 -7.3873024543740965e-06 +4.7150124101876201e-04 -6.9698089670500916e+05 
+1.9580000000000001e+02 -7.3735598579844102e-06 +4.7003252368299725e-04 -6.9855844926830404e+05 
+1.9590000000000001e+02 -7.3598520443613338e-06 +4.6856844325513907e-04 -6.9918940702618193e+05 
+1.9600000000000000e+02 -7.3461789164418889e-06 +4.6710868343309564e-04 -6.9848832530474837e+05 
+1.9610000000000002e+02 -7.3325403736537742e-06 +4.6565299924453162e-04 -6.9617276700767677e+05 
+1.9620000000000002e+02 -7.3189363013876808e-06 +4.6420143104193166e-04 -6.9237232708423457e+05 
+1.9630000000000001e+02 -7.3053665815249480e-06 +4.6275409050713158e-04 -6.8731960800019198e+05 
+1.9640000000000001e+02 -7.2918310959469202e-06 +4.6131108932171474e-04 -6.8124721209982270e+05 
+1.9650000000000000e+02 -7.2783297265349706e-06 +4.5987253916834290e-04 -6.7438774211240327e+05 
+1.9660000000000002e+02 -7.2648623551704540e-06 +4.5843855172889074e-04 -6.6697380044580693e+05 
+1.9670000000000002e+02 -7.2514288637347214e-06 +4.5700923868523632e-04 -6.5923798958615889e+05 
+1.9680000000000001e+02 -7.2380291341091546e-06 +4.5558471172000225e-04 -6.5141291219596798e+05 
+1.9690000000000001e+02 -7.2246630481750879e-06 +4.5416508251479472e-04 -6.4373117066885089e+05 
+1.9700000000000000e+02 -7.2113304878138750e-06 +4.5275046275152094e-04 -6.3642536744745087e+05 
+1.9710000000000002e+02 -7.1980313414907747e-06 +4.5134095373804833e-04 -6.2968226719538658e+05 
+1.9720000000000002e+02 -7.1847655240064359e-06 +4.4993661527979468e-04 -6.2350528146633867e+05 
+1.9730000000000001e+02 -7.1715329567453682e-06 +4.4853749680751694e-04 -6.1785198384123459e+05 
+1.9740000000000001e+02 -7.1583335610921273e-06 +4.4714364775246684e-04 -6.1267994803390338e+05 
+1.9750000000000000e+02 -7.1451672584312747e-06 +4.4575511754642414e-04 -6.0794674792616197e+05 
+1.9760000000000002e+02 -7.1320339701472955e-06 +4.4437195561923575e-04 -6.0360995679495914e+05 
+1.9770000000000002e+02 -7.1189336176247427e-06 +4.4299421140219576e-04 -5.9962714837447891e+05 
+1.9780000000000001e+02 -7.1058661222481711e-06 +4.4162193432700618e-04 -5.9595589653782605e+05 
+1.9790000000000001e+02 -7.0928314054020836e-06 +4.4025517382374356e-04 -5.9255377463426103e+05 
+1.9800000000000000e+02 -7.0798293884710349e-06 +4.3889397932400014e-04 -5.8937835649356502e+05 
+1.9810000000000002e+02 -7.0668599858789568e-06 +4.3753836690761861e-04 -5.8639132876402524e+05 
+1.9820000000000002e+02 -7.0539230842074814e-06 +4.3618821925216331e-04 -5.8357083096942340e+05 
+1.9830000000000001e+02 -7.0410185630776582e-06 +4.3484338568480963e-04 -5.8089911591538123e+05 
+1.9840000000000001e+02 -7.0281463021105007e-06 +4.3350371553162854e-04 -5.7835843601950817e+05 
+1.9850000000000000e+02 -7.0153061809270805e-06 +4.3216905812008691e-04 -5.7593104415110452e+05 
+1.9860000000000002e+02 -7.0024980791484025e-06 +4.3083926277638835e-04 -5.7359919282044622e+05 
+1.9870000000000002e+02 -6.9897218763955258e-06 +4.2951417882749771e-04 -5.7134513473177585e+05 
+1.9880000000000001e+02 -6.9769774522894983e-06 +4.2819365560043158e-04 -5.6915112259511801e+05 
+1.9890000000000001e+02 -6.9642646864513207e-06 +4.2687754242113810e-04 -5.6699940884558554e+05 
+1.9900000000000000e+02 -6.9515834585020733e-06 +4.2556568861733962e-04 -5.6487224642764183e+05 
+1.9910000000000002e+02 -6.9389336569545450e-06 +4.2425798291285250e-04 -5.6275399242174614e+05 
+1.9920000000000002e+02 -6.9263152058886748e-06 +4.2295447162305996e-04 -5.6063742264054297e+05 
+1.9930000000000001e+02 -6.9137280382761715e-06 +4.2165524046146958e-04 -5.5851741774193000e+05 
+1.9940000000000001e+02 -6.9011720870887574e-06 +4.2036037514130652e-04 -5.5638885818096728e+05 
+1.9950000000000000e+02 -6.8886472852981241e-06 +4.1906996137531442e-04 -5.5424662434349244e+05 
+1.9960000000000002e+02 -6.8761535658759696e-06 +4.1778408487651135e-04 -5.5208559666143847e+05 
+1.9970000000000002e+02 -6.8636908617940237e-06 +4.1650283135850875e-04 -5.4990065580442501e+05 
+1.9980000000000001e+02 -6.8512591060239723e-06 +4.1522628653376437e-04 -5.4768668200162717e+05 
+1.9990000000000001e+02 -6.8388582315375335e-06 +4.1395453611572111e-04 -5.4543855584156117e+05 
+2.0000000000000000e+02 -6.8264881713064330e-06 +4.1268766581793146e-04 -5.4315115795582929e+05 
+2.0010000000000002e+02 -6.8141488499338244e-06 +4.1142572953635438e-04 -5.4082316400888679e+05 
+2.0020000000000002e+02 -6.8018401585487774e-06 +4.1016865389952554e-04 -5.3846843062260130e+05 
+2.0030000000000001e+02 -6.7895619799118382e-06 +4.0891633372025212e-04 -5.3610461015786149e+05 
+2.0040000000000001e+02 -6.7773141967835171e-06 +4.0766866380991613e-04 -5.3374935444268293e+05 
+2.0050000000000000e+02 -6.7650966919243584e-06 +4.0642553898103686e-04 -5.3142031572810037e+05 
+2.0060000000000002e+02 -6.7529093480949056e-06 +4.0518685404582194e-04 -5.2913514610555640e+05 
+2.0070000000000002e+02 -6.7407520480556785e-06 +4.0395250381609432e-04 -5.2691149757699447e+05 
+2.0080000000000001e+02 -6.7286246745672230e-06 +4.0272238310426261e-04 -5.2476702234973013e+05 
+2.0090000000000001e+02 -6.7165271103900742e-06 +4.0149638672239862e-04 -5.2271937246903055e+05 
+2.0100000000000000e+02 -6.7044592382847383e-06 +4.0027440948195935e-04 -5.2078619981811527e+05 
+2.0110000000000002e+02 -6.6924209508818914e-06 +3.9905636957350413e-04 -5.1897416664896416e+05 
+2.0120000000000002e+02 -6.6804121802926771e-06 +3.9784227869821872e-04 -5.1724597476620047e+05 
+2.0130000000000001e+02 -6.6684328684983753e-06 +3.9663217193559180e-04 -5.1555333608286968e+05 
+2.0140000000000001e+02 -6.6564829574802266e-06 +3.9542608436428329e-04 -5.1384796229492396e+05 
+2.0150000000000000e+02 -6.6445623892195295e-06 +3.9422405106423502e-04 -5.1208156542811391e+05 
+2.0160000000000002e+02 -6.6326711056975203e-06 +3.9302610711395452e-04 -5.1020585711471277e+05 
+2.0170000000000002e+02 -6.6208090488955052e-06 +3.9183228759330616e-04 -5.0817254937191727e+05 
+2.0180000000000001e+02 -6.6089761607947190e-06 +3.9064262758085877e-04 -5.0593335382313019e+05 
+2.0190000000000001e+02 -6.5971723833764532e-06 +3.8945716215653186e-04 -5.0343998256958189e+05 
+2.0200000000000000e+02 -6.5853976586219503e-06 +3.8827592639873576e-04 -5.0064414713923621e+05 
+2.0210000000000002e+02 -6.5736519195104153e-06 +3.8709895883895469e-04 -4.9753234522455727e+05 
+2.0220000000000002e+02 -6.5619350630127229e-06 +3.8592631181481245e-04 -4.9423021685427253e+05 
+2.0230000000000001e+02 -6.5502469770976536e-06 +3.8475804111549698e-04 -4.9089818764818460e+05 
+2.0240000000000001e+02 -6.5385875497340083e-06 +3.8359420253062147e-04 -4.8769668338275852e+05 
+2.0250000000000000e+02 -6.5269566688905919e-06 +3.8243485185007699e-04 -4.8478612995872763e+05 
+2.0260000000000002e+02 -6.5153542225361630e-06 +3.8128004486228794e-04 -4.8232695272407227e+05 
+2.0270000000000002e+02 -6.5037800986395394e-06 +3.8012983735742677e-04 -4.8047957765754015e+05 
+2.0280000000000001e+02 -6.4922341851695143e-06 +3.7898428512479255e-04 -4.7940443042273284e+05 
+2.0290000000000001e+02 -6.4807163700948545e-06 +3.7784344395333389e-04 -4.7926193658163532e+05 
+2.0300000000000000e+02 -6.4692265413843838e-06 +3.7670736963312342e-04 -4.8021252205533604e+05 
+2.0310000000000002e+02 -6.4577645966695339e-06 +3.7557606664805461e-04 -4.8233806036063714e+05 
+2.0320000000000002e+02 -6.4463304722324021e-06 +3.7444933426164815e-04 -4.8540621676961426e+05 
+2.0330000000000001e+02 -6.4349241140177606e-06 +3.7332692043234958e-04 -4.8910610441340442e+05 
+2.0340000000000001e+02 -6.4235454679703223e-06 +3.7220857311776273e-04 -4.9312683626695763e+05 
+2.0350000000000000e+02 -6.4121944800348754e-06 +3.7109404027689064e-04 -4.9715752571058169e+05 
+2.0360000000000002e+02 -6.4008710961561617e-06 +3.6998306986789397e-04 -5.0088728584357427e+05 
+2.0370000000000002e+02 -6.3895752622789271e-06 +3.6887540984845092e-04 -5.0400522957134579e+05 
+2.0380000000000001e+02 -6.3783069243479464e-06 +3.6777080817776517e-04 -5.0620047038991854e+05 
+2.0390000000000001e+02 -6.3670660283079587e-06 +3.6666901281351492e-04 -5.0716212120470294e+05 
+2.0400000000000000e+02 -6.3558525201037252e-06 +3.6556977171440185e-04 -5.0657929534666357e+05 
+2.0410000000000002e+02 -6.3446663370522456e-06 +3.6447292008899047e-04 -5.0425201424495952e+05 
+2.0420000000000002e+02 -6.3335073819596197e-06 +3.6337864215091418e-04 -5.0042393401332619e+05 
+2.0430000000000001e+02 -6.3223755490041572e-06 +3.6228720936365384e-04 -4.9544961897109193e+05 
+2.0440000000000001e+02 -6.3112707323642184e-06 +3.6119889319140161e-04 -4.8968363357896119e+05 
+2.0450000000000000e+02 -6.3001928262181468e-06 +3.6011396509855485e-04 -4.8348054249208019e+05 
+2.0460000000000002e+02 -6.2891417247442656e-06 +3.5903269654860651e-04 -4.7719490996855387e+05 
+2.0470000000000002e+02 -6.2781173221209402e-06 +3.5795535900597590e-04 -4.7118130058804853e+05 
+2.0480000000000001e+02 -6.2671195125264853e-06 +3.5688222393429579e-04 -4.6579427873341279e+05 
+2.0490000000000001e+02 -6.2561481901392410e-06 +3.5581356279761002e-04 -4.6138840888008277e+05 
+2.0500000000000000e+02 -6.2452032491375761e-06 +3.5474964706048339e-04 -4.5831825563940580e+05 
+2.0510000000000002e+02 -6.2342845936582828e-06 +3.5369066063795117e-04 -4.5682772443598165e+05 
+2.0520000000000002e+02 -6.2233921676722084e-06 +3.5263643725573111e-04 -4.5671808684369177e+05 
+2.0530000000000001e+02 -6.2125259251087050e-06 +3.5158672309177280e-04 -4.5767995569542085e+05 
+2.0540000000000001e+02 -6.2016858198970669e-06 +3.5054126432255864e-04 -4.5940394339548971e+05 
+2.0550000000000000e+02 -6.1908718059666344e-06 +3.4949980712581141e-04 -4.6158066278248554e+05 
+2.0560000000000002e+02 -6.1800838372467086e-06 +3.4846209767827921e-04 -4.6390072632163577e+05 
+2.0570000000000002e+02 -6.1693218676666448e-06 +3.4742788215799209e-04 -4.6605474693239335e+05 
+2.0580000000000001e+02 -6.1585858511557527e-06 +3.4639690674185045e-04 -4.6773333714374341e+05 
+2.0590000000000001e+02 -6.1478757416433715e-06 +3.4536891760747680e-04 -4.6862710973637644e+05 
+2.0600000000000000e+02 -6.1371914930588136e-06 +3.4434366093175452e-04 -4.6842667722153635e+05 
+2.0610000000000002e+02 -6.1265330493354679e-06 +3.4332094360532591e-04 -4.6690752174798545e+05 
+2.0620000000000002e+02 -6.1159003144230788e-06 +3.4230081537190246e-04 -4.6418460290564736e+05 
+2.0630000000000001e+02 -6.1052931822754152e-06 +3.4128338668775561e-04 -4.6045774950773583e+05 
+2.0640000000000001e+02 -6.0947115468462626e-06 +3.4026876800951321e-04 -4.5592679050076217e+05 
+2.0650000000000000e+02 -6.0841553020894153e-06 +3.3925706979399050e-04 -4.5079155488303583e+05 
+2.0660000000000002e+02 -6.0736243419586421e-06 +3.3824840249729063e-04 -4.4525187138682586e+05 
+2.0670000000000002e+02 -6.0631185604077515e-06 +3.3724287657639081e-04 -4.3950756905970565e+05 
+2.0680000000000001e+02 -6.0526378513905233e-06 +3.3624060248776640e-04 -4.3375847678434936e+05 
+2.0690000000000001e+02 -6.0421821088607407e-06 +3.3524169068797053e-04 -4.2820442345206428e+05 
+2.0700000000000000e+02 -6.0317512267721971e-06 +3.3424625163367317e-04 -4.2304523802963743e+05 
+2.0710000000000002e+02 -6.0213451110475957e-06 +3.3325437990283684e-04 -4.1843798135748564e+05 
+2.0720000000000002e+02 -6.0109637154853595e-06 +3.3226610655906399e-04 -4.1436864207317715e+05 
+2.0730000000000001e+02 -6.0006070058528221e-06 +3.3128144678770970e-04 -4.1078044095735636e+05 
+2.0740000000000001e+02 -5.9902749479173222e-06 +3.3030041577380222e-04 -4.0761659861420479e+05 
+2.0750000000000000e+02 -5.9799675074462097e-06 +3.2932302870270966e-04 -4.0482033576353948e+05 
+2.0760000000000002e+02 -5.9696846502067978e-06 +3.2834930075920115e-04 -4.0233487298055383e+05 
+2.0770000000000002e+02 -5.9594263419664525e-06 +3.2737924712876443e-04 -4.0010343101397372e+05 
+2.0780000000000001e+02 -5.9491925484924999e-06 +3.2641288299643443e-04 -3.9806923049989931e+05 
+2.0790000000000001e+02 -5.9389832355522855e-06 +3.2545022354743363e-04 -3.9617549212638743e+05 
+2.0800000000000000e+02 -5.9287983689131387e-06 +3.2449128396677061e-04 -3.9436543652637000e+05 
+2.0810000000000002e+02 -5.9186379022168278e-06 +3.2353606128417248e-04 -3.9259264286685316e+05 
+2.0820000000000002e+02 -5.9085017406027438e-06 +3.2258447990484660e-04 -3.9085212357326050e+05 
+2.0830000000000001e+02 -5.8983897770847505e-06 +3.2163644607975824e-04 -3.8914924992340396e+05 
+2.0840000000000001e+02 -5.8883019046766702e-06 +3.2069186605879739e-04 -3.8748939288818621e+05 
+2.0850000000000000e+02 -5.8782380163923183e-06 +3.1975064609175371e-04 -3.8587792338061327e+05 
+2.0860000000000002e+02 -5.8681980052455509e-06 +3.1881269242932712e-04 -3.8432021261774882e+05 
+2.0870000000000002e+02 -5.8581817642501962e-06 +3.1787791132171177e-04 -3.8282163169777376e+05 
+2.0880000000000001e+02 -5.8481891864200815e-06 +3.1694620901865858e-04 -3.8138755146716407e+05 
+2.0890000000000001e+02 -5.8382201647690315e-06 +3.1601749177029423e-04 -3.8002334300113202e+05 
+2.0900000000000000e+02 -5.8282745923108991e-06 +3.1509166582723420e-04 -3.7873437747611047e+05 
+2.0910000000000002e+02 -5.8183523753279650e-06 +3.1416865919515872e-04 -3.7751950450749055e+05 
+2.0920000000000002e+02 -5.8084534731763697e-06 +3.1324848690334172e-04 -3.7635148860194092e+05 
+2.0930000000000001e+02 -5.7985778584807130e-06 +3.1233118573680560e-04 -3.7519657289050124e+05 
+2.0940000000000001e+02 -5.7887255038655805e-06 +3.1141679248035837e-04 -3.7402100044892775e+05 
+2.0950000000000000e+02 -5.7788963819555863e-06 +3.1050534391946288e-04 -3.7279101458195085e+05 
+2.0960000000000002e+02 -5.7690904653753177e-06 +3.0959687683876884e-04 -3.7147285826996720e+05 
+2.0970000000000002e+02 -5.7593077267493840e-06 +3.0869142802353452e-04 -3.7003277474800911e+05 
+2.0980000000000001e+02 -5.7495481387023746e-06 +3.0778903425863666e-04 -3.6843700711527682e+05 
+2.0990000000000001e+02 -5.7398116738588888e-06 +3.0688973232913431e-04 -3.6665179853009514e+05 
+2.1000000000000000e+02 -5.7300983048435247e-06 +3.0599355902012940e-04 -3.6464339217130217e+05 
+2.1010000000000002e+02 -5.7204079918081230e-06 +3.0510055057492657e-04 -3.6240339360551856e+05 
+2.1020000000000002e+02 -5.7107406450135231e-06 +3.0421074107053823e-04 -3.6002485836266330e+05 
