# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.9950000000000000e+02 -7.3881895154075448e-06 +3.9161510659555080e-04 -4.1391488314917951e+05 
+1.9960000000000002e+02 -7.3751633417634927e-06 +3.9048094581976725e-04 -4.1274482028864283e+05 
+1.9970000000000002e+02 -7.3621701156020275e-06 +3.8935078899342865e-04 -4.1170312428163545e+05 
+1.9980000000000001e+02 -7.3492097345705121e-06 +3.8822447560962569e-04 -4.1077334499829100e+05 
+1.9990000000000001e+02 -7.3362820963163395e-06 +3.8710184516278025e-04 -4.0993903281540069e+05 
+2.0000000000000000e+02 -7.3233870984868581e-06 +3.8598273714573382e-04 -4.0918373755977448e+05 
+2.0010000000000002e+02 -7.3105246430009938e-06 +3.8486702000850543e-04 -4.0849059737525164e+05 
+2.0020000000000002e+02 -7.2976946488637505e-06 +3.8375467802142740e-04 -4.0784110091556580e+05 
+2.0030000000000001e+02 -7.2848970393517417e-06 +3.8264572441257055e-04 -4.0721632522981078e+05 
+2.0040000000000001e+02 -7.2721317377415109e-06 +3.8154017240844064e-04 -4.0659734695871331e+05 
+2.0050000000000000e+02 -7.2593986673096403e-06 +3.8043803523618857e-04 -4.0596524286180339e+05 
+2.0060000000000002e+02 -7.2466977513326862e-06 +3.7933932612262513e-04 -4.0530108970748191e+05 
+2.0070000000000002e+02 -7.2340289130872434e-06 +3.7824405829525027e-04 -4.0458596435634105e+05 
+2.0080000000000001e+02 -7.2213920758498724e-06 +3.7715224498075200e-04 -4.0380094346962095e+05 
+2.0090000000000001e+02 -7.2087871628971283e-06 +3.7606389940590191e-04 -4.0292710374895472e+05 
+2.0100000000000000e+02 -7.1962140975055978e-06 +3.7497903479794171e-04 -4.0194552202634263e+05 
+2.0110000000000002e+02 -7.1836727991189451e-06 +3.7389765947478466e-04 -4.0084029239487596e+05 
+2.0120000000000002e+02 -7.1711631718491458e-06 +3.7281976211421785e-04 -3.9960757696309185e+05 
+2.0130000000000001e+02 -7.1586851159752941e-06 +3.7174532648586280e-04 -3.9824655552625214e+05 
+2.0140000000000001e+02 -7.1462385317764713e-06 +3.7067433635880039e-04 -3.9675640764810989e+05 
+2.0150000000000000e+02 -7.1338233195317594e-06 +3.6960677550218317e-04 -3.9513631299379730e+05 
+2.0160000000000002e+02 -7.1214393795202094e-06 +3.6854262768432739e-04 -3.9338545085484907e+05 
+2.0170000000000002e+02 -7.1090866120209399e-06 +3.6748187667511067e-04 -3.9150300110184832e+05 
+2.0180000000000001e+02 -7.0967649173130203e-06 +3.6642450624345868e-04 -3.8948814328120294e+05 
+2.0190000000000001e+02 -7.0844741956755208e-06 +3.6537050015812830e-04 -3.8734005685821758e+05 
+2.0200000000000000e+02 -7.0722143473875263e-06 +3.6431984218841747e-04 -3.8505792152978457e+05 
+2.0210000000000002e+02 -7.0599852720215325e-06 +3.6327252523687991e-04 -3.8264880418295431e+05 
+2.0220000000000002e+02 -7.0477868663236353e-06 +3.6222857873880376e-04 -3.8015132060409320e+05 
+2.0230000000000001e+02 -7.0356190263333467e-06 +3.6118804126328280e-04 -3.7761197398650245e+05 
+2.0240000000000001e+02 -7.0234816480901837e-06 +3.6015095137952524e-04 -3.7507726764561341e+05 
+2.0250000000000000e+02 -7.0113746276336508e-06 +3.5911734765622656e-04 -3.7259370462131232e+05 
+2.0260000000000002e+02 -6.9992978610032668e-06 +3.5808726866275018e-04 -3.7020778824621747e+05 
+2.0270000000000002e+02 -6.9872512442385318e-06 +3.5706075296750055e-04 -3.6796602149677405e+05 
+2.0280000000000001e+02 -6.9752346733789732e-06 +3.5603783914002176e-04 -3.6591490772555931e+05 
+2.0290000000000001e+02 -6.9632480444641087e-06 +3.5501856574955730e-04 -3.6410095023628249e+05 
+2.0300000000000000e+02 -6.9512912535334243e-06 +3.5400297136433366e-04 -3.6257065193877975e+05 
+2.0310000000000002e+02 -6.9393642032680680e-06 +3.5299107676262131e-04 -3.6135506517084985e+05 
+2.0320000000000002e+02 -6.9274668229157285e-06 +3.5198283155966892e-04 -3.6042343894055259e+05 
+2.0330000000000001e+02 -6.9155990483656644e-06 +3.5097816757838904e-04 -3.5972957087327447e+05 
+2.0340000000000001e+02 -6.9037608155071878e-06 +3.4997701664301505e-04 -3.5922725899088895e+05 
+2.0350000000000000e+02 -6.8919520602295972e-06 +3.4897931057735070e-04 -3.5887030125198682e+05 
+2.0360000000000002e+02 -6.8801727184221673e-06 +3.4798498120488803e-04 -3.5861249545564526e+05 
+2.0370000000000002e+02 -6.8684227259741975e-06 +3.4699396034929729e-04 -3.5840763946747157e+05 
+2.0380000000000001e+02 -6.8567020187749905e-06 +3.4600617983458873e-04 -3.5820953126894590e+05 
+2.0390000000000001e+02 -6.8450105327138296e-06 +3.4502157148431326e-04 -3.5797196869700431e+05 
+2.0400000000000000e+02 -6.8333482036800098e-06 +3.4404006712232570e-04 -3.5764874971570255e+05 
+2.0410000000000002e+02 -6.8217149636614417e-06 +3.4306160975849546e-04 -3.5720222464364779e+05 
+2.0420000000000002e+02 -6.8101107290405641e-06 +3.4208618714852310e-04 -3.5662895427207433e+05 
+2.0430000000000001e+02 -6.7985354122984194e-06 +3.4111379823419775e-04 -3.5593405180141755e+05 
+2.0440000000000001e+02 -6.7869889259160500e-06 +3.4014444195714727e-04 -3.5512263038324495e+05 
+2.0450000000000000e+02 -6.7754711823745254e-06 +3.3917811725962723e-04 -3.5419980339469237e+05 
+2.0460000000000002e+02 -6.7639820941548652e-06 +3.3821482308285717e-04 -3.5317068384824798e+05 
+2.0470000000000002e+02 -6.7525215737381396e-06 +3.3725455836891457e-04 -3.5204038505443849e+05 
+2.0480000000000001e+02 -6.7410895336053988e-06 +3.3629732205985149e-04 -3.5081402032117679e+05 
+2.0490000000000001e+02 -6.7296858862376783e-06 +3.3534311309714942e-04 -3.4949670276787429e+05 
+2.0500000000000000e+02 -6.7183105441160306e-06 +3.3439193042257228e-04 -3.4809354559243191e+05 
+2.0510000000000002e+02 -6.7069634200547888e-06 +3.3344377407366600e-04 -3.4661036430296744e+05 
+2.0520000000000002e+02 -6.6956444282013962e-06 +3.3249864846897500e-04 -3.4505578292962577e+05 
+2.0530000000000001e+02 -6.6843534830365518e-06 +3.3155655912229793e-04 -3.4343912764493894e+05 
+2.0540000000000001e+02 -6.6730904990409837e-06 +3.3061751154790333e-04 -3.4176972475180600e+05 
+2.0550000000000000e+02 -6.6618553906954156e-06 +3.2968151126006620e-04 -3.4005690058496536e+05 
+2.0560000000000002e+02 -6.6506480724805279e-06 +3.2874856377208399e-04 -3.3830998115220829e+05 
+2.0570000000000002e+02 -6.6394684588770758e-06 +3.2781867459869392e-04 -3.3653829288640479e+05 
+2.0580000000000001e+02 -6.6283164643657498e-06 +3.2689184925347223e-04 -3.3475116191993130e+05 
+2.0590000000000001e+02 -6.6171920034272771e-06 +3.2596809325075520e-04 -3.3295791457873484e+05 
+2.0600000000000000e+02 -6.6060949905423755e-06 +3.2504741210461375e-04 -3.3116787712809333e+05 
+2.0610000000000002e+02 -6.5950253405921273e-06 +3.2412980884428282e-04 -3.2939168973273190e+05 
+2.0620000000000002e+02 -6.5839829700591719e-06 +3.2321527656160588e-04 -3.2764524898013537e+05 
+2.0630000000000001e+02 -6.5729677958265023e-06 +3.2230380586352909e-04 -3.2594576536610635e+05 
+2.0640000000000001e+02 -6.5619797347771337e-06 +3.2139538735733141e-04 -3.2431044947008532e+05 
+2.0650000000000000e+02 -6.5510187037940750e-06 +3.2049001165029899e-04 -3.2275651190358942e+05 
+2.0660000000000002e+02 -6.5400846197603100e-06 +3.1958766934905413e-04 -3.2130116306397278e+05 
+2.0670000000000002e+02 -6.5291773995588715e-06 +3.1868835106121587e-04 -3.1996161364646960e+05 
+2.0680000000000001e+02 -6.5182969600727490e-06 +3.1779204739360386e-04 -3.1875507408597594e+05 
+2.0690000000000001e+02 -6.5074432181849484e-06 +3.1689874895335867e-04 -3.1769875496224884e+05 
+2.0700000000000000e+02 -6.4966160907784736e-06 +3.1600844634755527e-04 -3.1680986678526830e+05 
+2.0710000000000002e+02 -6.4858154990047343e-06 +3.1512112676940825e-04 -3.1609730894902319e+05 
+2.0720000000000002e+02 -6.4750413810887918e-06 +3.1423676375690171e-04 -3.1553673631336575e+05 
+2.0730000000000001e+02 -6.4642936795240768e-06 +3.1335532743356553e-04 -3.1509549238431279e+05 
+2.0740000000000001e+02 -6.4535723368040307e-06 +3.1247678792300495e-04 -3.1474092072324333e+05 
+2.0750000000000000e+02 -6.4428772954221113e-06 +3.1160111534908375e-04 -3.1444036492028710e+05 
+2.0760000000000002e+02 -6.4322084978717636e-06 +3.1072827983561060e-04 -3.1416116860604601e+05 
+2.0770000000000002e+02 -6.4215658866464333e-06 +3.0985825150645291e-04 -3.1387067544898088e+05 
+2.0780000000000001e+02 -6.4109494042395663e-06 +3.0899100048501746e-04 -3.1353622884794755e+05 
+2.0790000000000001e+02 -6.4003589931446160e-06 +3.0812649689543418e-04 -3.1312517257864680e+05 
+2.0800000000000000e+02 -6.3897945958550232e-06 +3.0726471086125258e-04 -3.1260485011818650e+05 
+2.0810000000000002e+02 -6.3792561510889130e-06 +3.0640561445791894e-04 -3.1194853724013397e+05 
+2.0820000000000002e+02 -6.3687435824631293e-06 +3.0554918756674269e-04 -3.1115323790162912e+05 
+2.0830000000000001e+02 -6.3582568098192072e-06 +3.0469541202156163e-04 -3.1022188853570411e+05 
+2.0840000000000001e+02 -6.3477957529986572e-06 +3.0384426965528681e-04 -3.0915742525386933e+05 
+2.0850000000000000e+02 -6.3373603318430145e-06 +3.0299574230132519e-04 -3.0796278430097224e+05 
+2.0860000000000002e+02 -6.3269504661937895e-06 +3.0214981179288274e-04 -3.0664090193045378e+05 
+2.0870000000000002e+02 -6.3165660758925123e-06 +3.0130645996312997e-04 -3.0519471428289154e+05 
+2.0880000000000001e+02 -6.3062070807807121e-06 +3.0046566864548650e-04 -3.0362715766669286e+05 
+2.0890000000000001e+02 -6.2958734006999120e-06 +2.9962741967333337e-04 -3.0194116832381446e+05 
+2.0900000000000000e+02 -6.2855649554916218e-06 +2.9879169487964018e-04 -3.0013968240346684e+05 
+2.0910000000000002e+02 -6.2752816647676154e-06 +2.9795848371268229e-04 -2.9823125872172747e+05 
+2.0920000000000002e+02 -6.2650234472205964e-06 +2.9712780607941578e-04 -2.9624694602646929e+05 
+2.0930000000000001e+02 -6.2547902213135477e-06 +2.9629968950296387e-04 -2.9422341610872251e+05 
+2.0940000000000001e+02 -6.2445819055093889e-06 +2.9547416150450681e-04 -2.9219734004451794e+05 
+2.0950000000000000e+02 -6.2343984182710903e-06 +2.9465124960667549e-04 -2.9020538944537361e+05 
+2.0960000000000002e+02 -6.2242396780616036e-06 +2.9383098133171242e-04 -2.8828423575497774e+05 
+2.0970000000000002e+02 -6.2141056033438806e-06 +2.9301338420171109e-04 -2.8647055043151247e+05 
+2.0980000000000001e+02 -6.2039961125808703e-06 +2.9219848573859303e-04 -2.8480100477376539e+05 
+2.0990000000000001e+02 -6.1939111242355381e-06 +2.9138631346492148e-04 -2.8331227037020662e+05 
+2.1000000000000000e+02 -6.1838505567708330e-06 +2.9057689490282536e-04 -2.8204101866737555e+05 
+2.1010000000000002e+02 -6.1738143336073788e-06 +2.8977025318613873e-04 -2.8101240302367450e+05 
+2.1020000000000002e+02 -6.1638023979965329e-06 +2.8896639389653170e-04 -2.8020550496301951e+05 
+2.1030000000000001e+02 -6.1538146981473465e-06 +2.8816531822800726e-04 -2.7958788814679720e+05 
+2.1040000000000001e+02 -6.1438511822688134e-06 +2.8736702737318945e-04 -2.7912711580244463e+05 
+2.1050000000000000e+02 -6.1339117985699851e-06 +2.8657152252597779e-04 -2.7879075157986407e+05 
+2.1060000000000002e+02 -6.1239964952598941e-06 +2.8577880488015215e-04 -2.7854635910004901e+05 
+2.1070000000000002e+02 -6.1141052205475538e-06 +2.8498887562847545e-04 -2.7836150159031770e+05 
+2.1080000000000001e+02 -6.1042379226420290e-06 +2.8420173596536546e-04 -2.7820374288293580e+05 
+2.1090000000000001e+02 -6.0943945497523153e-06 +2.8341738708353005e-04 -2.7804064624577324e+05 
+2.1100000000000000e+02 -6.0845750500874655e-06 +2.8263583017697262e-04 -2.7783977534037497e+05 
+2.1110000000000002e+02 -6.0747793689480022e-06 +2.8185705342606245e-04 -2.7757395809607860e+05 
+2.1120000000000002e+02 -6.0650074400004297e-06 +2.8108099295920511e-04 -2.7723708045479015e+05 
+2.1130000000000001e+02 -6.0552591940027540e-06 +2.8030757189204971e-04 -2.7682829289541714e+05 
+2.1140000000000001e+02 -6.0455345617129776e-06 +2.7953671334002527e-04 -2.7634674581006111e+05 
+2.1150000000000000e+02 -6.0358334738891276e-06 +2.7876834041926671e-04 -2.7579158982522297e+05 
+2.1160000000000002e+02 -6.0261558612891820e-06 +2.7800237624469145e-04 -2.7516197518255940e+05 
+2.1170000000000002e+02 -6.0165016546711544e-06 +2.7723874393199079e-04 -2.7445705238125368e+05 
+2.1180000000000001e+02 -6.0068707847930608e-06 +2.7647736659709563e-04 -2.7367597197834629e+05 
+2.1190000000000001e+02 -5.9972631824129046e-06 +2.7571816735545116e-04 -2.7281788438336324e+05 
+2.1200000000000000e+02 -5.9876787782886766e-06 +2.7496106932224678e-04 -2.7188193993046967e+05 
+2.1210000000000002e+02 -5.9781175037427150e-06 +2.7420601516774205e-04 -2.7086843539135082e+05 
+2.1220000000000002e+02 -5.9685792923546313e-06 +2.7345302577829004e-04 -2.6978225193277857e+05 
+2.1230000000000001e+02 -5.9590640782683398e-06 +2.7270214159446916e-04 -2.6862941692464577e+05 
+2.1240000000000001e+02 -5.9495717956277751e-06 +2.7195340305716530e-04 -2.6741595781782962e+05 
+2.1250000000000000e+02 -5.9401023785768718e-06 +2.7120685060719603e-04 -2.6614790203996137e+05 
+2.1260000000000002e+02 -5.9306557612595442e-06 +2.7046252468514951e-04 -2.6483127694647934e+05 
+2.1270000000000002e+02 -5.9212318778197259e-06 +2.6972046573168161e-04 -2.6347210991583025e+05 
+2.1280000000000001e+02 -5.9118306624013432e-06 +2.6898071418764261e-04 -2.6207642841053393e+05 
+2.1290000000000001e+02 -5.9024520491483263e-06 +2.6824331049374995e-04 -2.6065025980036441e+05 
+2.1300000000000000e+02 -5.8930959722046006e-06 +2.6750829509070156e-04 -2.5919963148408369e+05 
+2.1310000000000002e+02 -5.8837623650269459e-06 +2.6677570214497928e-04 -2.5773302175558993e+05 
+2.1320000000000002e+02 -5.8744511583235898e-06 +2.6604554072635195e-04 -2.5626871242830026e+05 
+2.1330000000000001e+02 -5.8651622821156170e-06 +2.6531781363070230e-04 -2.5482743634101629e+05 
+2.1340000000000001e+02 -5.8558956664241139e-06 +2.6459252365373834e-04 -2.5342992621959696e+05 
+2.1350000000000000e+02 -5.8466512412701509e-06 +2.6386967359088946e-04 -2.5209691478998045e+05 
+2.1360000000000002e+02 -5.8374289366748127e-06 +2.6314926623778899e-04 -2.5084913472294057e+05 
+2.1370000000000002e+02 -5.8282286826591831e-06 +2.6243130439029095e-04 -2.4970731890087971e+05 
+2.1380000000000001e+02 -5.8190504092443410e-06 +2.6171579084391524e-04 -2.4869219999746251e+05 
+2.1390000000000001e+02 -5.8098940464513702e-06 +2.6100272839435046e-04 -2.4782451076757562e+05 
+2.1400000000000000e+02 -5.8007595243013563e-06 +2.6029211983739513e-04 -2.4712498400946902e+05 
+2.1410000000000002e+02 -5.7916467774052192e-06 +2.5958395343846715e-04 -2.4660494799132124e+05 
+2.1420000000000002e+02 -5.7825557587332418e-06 +2.5887815934226799e-04 -2.4623811327826348e+05 
+2.1430000000000001e+02 -5.7734864258455812e-06 +2.5817465316402461e-04 -2.4598878613084462e+05 
+2.1440000000000001e+02 -5.7644387363023519e-06 +2.5747335051814189e-04 -2.4582127262467606e+05 
+2.1450000000000000e+02 -5.7554126476637094e-06 +2.5677416701985344e-04 -2.4569987905222527e+05 
+2.1460000000000002e+02 -5.7464081174897640e-06 +2.5607701828336512e-04 -2.4558891141239618e+05 
+2.1470000000000002e+02 -5.7374251033406762e-06 +2.5538181992399946e-04 -2.4545267603096081e+05 
+2.1480000000000001e+02 -5.7284635627765632e-06 +2.5468848755618058e-04 -2.4525547895442368e+05 
+2.1490000000000001e+02 -5.7195234533575778e-06 +2.5399693679514399e-04 -2.4496162651453668e+05 
+2.1500000000000000e+02 -5.7106047326438363e-06 +2.5330708325518267e-04 -2.4453542470422390e+05 
+2.1510000000000002e+02 -5.7017073545351844e-06 +2.5261887686859295e-04 -2.4395024516698444e+05 
+2.1520000000000002e+02 -5.6928312582901694e-06 +2.5193240483376196e-04 -2.4321572022633636e+05 
+2.1530000000000001e+02 -5.6839763795070713e-06 +2.5124778866725158e-04 -2.4235054789098405e+05 
+2.1540000000000001e+02 -5.6751426537841388e-06 +2.5056514988487118e-04 -2.4137342592224342e+05 
+2.1550000000000000e+02 -5.6663300167196408e-06 +2.4988461000283304e-04 -2.4030305222755866e+05 
+2.1560000000000002e+02 -5.6575384039118302e-06 +2.4920629053690906e-04 -2.3915812454068323e+05 
+2.1570000000000002e+02 -5.6487677509589685e-06 +2.4853031300317064e-04 -2.3795734072993536e+05 
+2.1580000000000001e+02 -5.6400179934593220e-06 +2.4785679891785626e-04 -2.3671939870572934e+05 
+2.1590000000000001e+02 -5.6312890670111495e-06 +2.4718586979683137e-04 -2.3546299622779703e+05 
+2.1600000000000000e+02 -5.6225809072127032e-06 +2.4651764715613215e-04 -2.3420683117613898e+05 
+2.1610000000000002e+02 -5.6138934495693569e-06 +2.4585221263740466e-04 -2.3296756658596665e+05 
+2.1620000000000002e+02 -5.6052266292148906e-06 +2.4518948838493654e-04 -2.3175372668842305e+05 
+2.1630000000000001e+02 -5.5965803811901934e-06 +2.4452935666862064e-04 -2.3057180087714872e+05 
+2.1640000000000001e+02 -5.5879546405361679e-06 +2.4387169975865418e-04 -2.2942827867306228e+05 
+2.1650000000000000e+02 -5.5793493422936965e-06 +2.4321639992484293e-04 -2.2832964947566524e+05 
+2.1660000000000002e+02 -5.5707644215036590e-06 +2.4256333943685620e-04 -2.2728240263800687e+05 
+2.1670000000000002e+02 -5.5621998132069648e-06 +2.4191240056499027e-04 -2.2629302769993522e+05 
+2.1680000000000001e+02 -5.5536554524444963e-06 +2.4126346557913489e-04 -2.2536801410142414e+05 
+2.1690000000000001e+02 -5.5451312742571450e-06 +2.4061641674915220e-04 -2.2451385124043067e+05 
+2.1700000000000000e+02 -5.5366272136857985e-06 +2.3997113634497891e-04 -2.2373702856991783e+05 
+2.1710000000000002e+02 -5.5281432095156753e-06 +2.3932753482598846e-04 -2.2304182466869551e+05 
+2.1720000000000002e+02 -5.5196792155093687e-06 +2.3868563541058505e-04 -2.2242367511243100e+05 
+2.1730000000000001e+02 -5.5112351891737759e-06 +2.3804548950624548e-04 -2.2187580452300041e+05 
+2.1740000000000001e+02 -5.5028110880158010e-06 +2.3740714852047223e-04 -2.2139143752517071e+05 
+2.1750000000000000e+02 -5.4944068695423566e-06 +2.3677066386092993e-04 -2.2096379879297281e+05 
+2.1760000000000002e+02 -5.4860224912603568e-06 +2.3613608693550821e-04 -2.2058611307999634e+05 
+2.1770000000000002e+02 -5.4776579106767083e-06 +2.3550346915164630e-04 -2.2025160498055498e+05 
+2.1780000000000001e+02 -5.4693130852983100e-06 +2.3487286191680484e-04 -2.1995349909921913e+05 
+2.1790000000000001e+02 -5.4609879726320864e-06 +2.3424431663898349e-04 -2.1968502023298133e+05 
+2.1800000000000000e+02 -5.4526825301849313e-06 +2.3361788472543878e-04 -2.1943939291691192e+05 
+2.1810000000000002e+02 -5.4443967134268455e-06 +2.3299360000287057e-04 -2.1920920382463917e+05 
+2.1820000000000002e+02 -5.4361304696801605e-06 +2.3237142597301474e-04 -2.1898448732614281e+05 
+2.1830000000000001e+02 -5.4278837442302732e-06 +2.3175130855587157e-04 -2.1875463948698176e+05 
+2.1840000000000001e+02 -5.4196564823626049e-06 +2.3113319367223817e-04 -2.1850905667966366e+05 
+2.1850000000000000e+02 -5.4114486293625747e-06 +2.3051702724267037e-04 -2.1823713517971282e+05 
+2.1860000000000002e+02 -5.4032601305155767e-06 +2.2990275518735323e-04 -2.1792827115121591e+05 
+2.1870000000000002e+02 -5.3950909311070417e-06 +2.2929032342696712e-04 -2.1757186089131952e+05 
+2.1880000000000001e+02 -5.3869409764223768e-06 +2.2867967788207442e-04 -2.1715730070742691e+05 
+2.1890000000000001e+02 -5.3788102117469839e-06 +2.2807076447275970e-04 -2.1667398670568826e+05 
+2.1900000000000000e+02 -5.3706985823662725e-06 +2.2746352911948007e-04 -2.1611131514281733e+05 
+2.1910000000000002e+02 -5.3626060339470814e-06 +2.2685792879553805e-04 -2.1546084686576753e+05 
+2.1920000000000002e+02 -5.3545325136818622e-06 +2.2625396468249344e-04 -2.1472280009554976e+05 
+2.1930000000000001e+02 -5.3464779691444924e-06 +2.2565164901496658e-04 -2.1389955773742785e+05 
+2.1940000000000001e+02 -5.3384423479088435e-06 +2.2505099402740663e-04 -2.1299350266209364e+05 
+2.1950000000000000e+02 -5.3304255975487895e-06 +2.2445201195410856e-04 -2.1200701763731567e+05 
+2.1960000000000002e+02 -5.3224276656382028e-06 +2.2385471502947443e-04 -2.1094248552071743e+05 
+2.1970000000000002e+02 -5.3144484997509720e-06 +2.2325911548831735e-04 -2.0980228926243083e+05 
+2.1980000000000001e+02 -5.3064880474609565e-06 +2.2266522556465735e-04 -2.0858881158404934e+05 
+2.1990000000000001e+02 -5.2985462563420313e-06 +2.2207305749283153e-04 -2.0730443527365685e+05 
+2.2000000000000000e+02 -5.2906230739680773e-06 +2.2148262350762891e-04 -2.0595154331762032e+05 
+2.2010000000000002e+02 -5.2827184475824325e-06 +2.2089393775770249e-04 -2.0453699999787123e+05 
+2.2020000000000002e+02 -5.2748323231063521e-06 +2.2030702205034169e-04 -2.0308559597392112e+05 
+2.2030000000000001e+02 -5.2669646461305612e-06 +2.1972190010748698e-04 -2.0162660352220960e+05 
+2.2040000000000001e+02 -5.2591153622457656e-06 +2.1913859565040854e-04 -2.0018929467305494e+05 
+2.2050000000000000e+02 -5.2512844170426970e-06 +2.1855713240127200e-04 -1.9880294178253473e+05 
+2.2060000000000002e+02 -5.2434717561120772e-06 +2.1797753408170169e-04 -1.9749681697490130e+05 
+2.2070000000000002e+02 -5.2356773250446246e-06 +2.1739982441334053e-04 -1.9630019243115536e+05 
+2.2080000000000001e+02 -5.2279010694310575e-06 +2.1682402711795072e-04 -1.9524234036108779e+05 
+2.2090000000000001e+02 -5.2201429348621020e-06 +2.1625016591737703e-04 -1.9435253297587542e+05 
+2.2100000000000000e+02 -5.2124028669284788e-06 +2.1567826453333034e-04 -1.9366004247968571e+05 
+2.2110000000000002e+02 -5.2046808140519735e-06 +2.1510833856016709e-04 -1.9318313275971133e+05 
+2.2120000000000002e+02 -5.1969767359786750e-06 +2.1454037108405700e-04 -1.9289603505627101e+05 
+2.2130000000000001e+02 -5.1892905952857138e-06 +2.1397433706293154e-04 -1.9276197199173982e+05 
+2.2140000000000001e+02 -5.1816223545502538e-06 +2.1341021145593198e-04 -1.9274416662715501e+05 
+2.2150000000000000e+02 -5.1739719763494357e-06 +2.1284796922126190e-04 -1.9280584167755832e+05 
+2.2160000000000002e+02 -5.1663394232604046e-06 +2.1228758531769177e-04 -1.9291022009258892e+05 
+2.2170000000000002e+02 -5.1587246578603231e-06 +2.1172903470382181e-04 -1.9302052470157755e+05 
+2.2180000000000001e+02 -5.1511276427263178e-06 +2.1117229233784775e-04 -1.9309997827322563e+05 
+2.2190000000000001e+02 -5.1435483404355532e-06 +2.1061733317870494e-04 -1.9311180375994433e+05 
+2.2200000000000000e+02 -5.1359867135651667e-06 +2.1006413218471384e-04 -1.9301922395213650e+05 
+2.2210000000000002e+02 -5.1284427228921532e-06 +2.0951266428951906e-04 -1.9279331613452363e+05 
+2.2220000000000002e+02 -5.1209163219928613e-06 +2.0896290432600596e-04 -1.9243657506739482e+05 
+2.2230000000000001e+02 -5.1134074626434886e-06 +2.0841482710241650e-04 -1.9195935004012776e+05 
+2.2240000000000001e+02 -5.1059160966202200e-06 +2.0786840742639058e-04 -1.9137199011926423e+05 
+2.2250000000000000e+02 -5.0984421756992473e-06 +2.0732362010599865e-04 -1.9068484455945165e+05 
+2.2260000000000002e+02 -5.0909856516567637e-06 +2.0678043994919952e-04 -1.8990826253288783e+05 
+2.2270000000000002e+02 -5.0835464762689670e-06 +2.0623884176404754e-04 -1.8905259327691444e+05 
+2.2280000000000001e+02 -5.0761246013120429e-06 +2.0569880035843982e-04 -1.8812818597232271e+05 
+2.2290000000000001e+02 -5.0687199785621856e-06 +2.0516029054031898e-04 -1.8714538977392550e+05 
+2.2300000000000000e+02 -5.0613325597955844e-06 +2.0462328711754683e-04 -1.8611455387423595e+05 
+2.2310000000000002e+02 -5.0539622960647004e-06 +2.0408777370092937e-04 -1.8504660299317687e+05 
+2.2320000000000002e+02 -5.0466091355270458e-06 +2.0355376911084785e-04 -1.8395476342692121e+05 
+2.2330000000000001e+02 -5.0392730256163893e-06 +2.0302130097046270e-04 -1.8285283699627954e+05 
+2.2340000000000001e+02 -5.0319539137665287e-06 +2.0249039690344137e-04 -1.8175462567983338e+05 
+2.2350000000000000e+02 -5.0246517474112361e-06 +2.0196108453283447e-04 -1.8067393125502998e+05 
+2.2360000000000002e+02 -5.0173664739842839e-06 +2.0143339148169699e-04 -1.7962455549191116e+05 
+2.2370000000000002e+02 -5.0100980409194621e-06 +2.0090734537355084e-04 -1.7862030033733795e+05 
+2.2380000000000001e+02 -5.0028463956505353e-06 +2.0038297383131044e-04 -1.7767496752234499e+05 
+2.2390000000000001e+02 -4.9956114856112979e-06 +1.9986030447848591e-04 -1.7680235896900299e+05 
+2.2400000000000000e+02 -4.9883932582355161e-06 +1.9933936493820732e-04 -1.7601627650259744e+05 
+2.2410000000000002e+02 -4.9811916636480460e-06 +1.9882017376393211e-04 -1.7532648373998795e+05 
+2.2420000000000002e+02 -4.9740066627380249e-06 +1.9830271323023019e-04 -1.7472659163766543e+05 
+2.2430000000000001e+02 -4.9668382190856438e-06 +1.9778695654147315e-04 -1.7420617281514968e+05 
+2.2440000000000001e+02 -4.9596862962711102e-06 +1.9727287690234009e-04 -1.7375479997290517e+05 
+2.2450000000000000e+02 -4.9525508578746172e-06 +1.9676044751720735e-04 -1.7336204572320462e+05 
+2.2460000000000002e+02 -4.9454318674763804e-06 +1.9624964159115234e-04 -1.7301748291992754e+05 
+2.2470000000000002e+02 -4.9383292886565913e-06 +1.9574043232828902e-04 -1.7271068406818583e+05 
+2.2480000000000001e+02 -4.9312430849954572e-06 +1.9523279293359139e-04 -1.7243122201041426e+05 
+2.2490000000000001e+02 -4.9241732200731761e-06 +1.9472669661138719e-04 -1.7216866930669118e+05 
+2.2500000000000000e+02 -4.9171196574699461e-06 +1.9422211656622108e-04 -1.7191259865031330e+05 
+2.2510000000000002e+02 -4.9100823600263717e-06 +1.9371903013735894e-04 -1.7165382834848968e+05 
+2.2520000000000002e+02 -4.9030612876246059e-06 +1.9321743120000713e-04 -1.7138815832192000e+05 
+2.2530000000000001e+02 -4.8960563994071987e-06 +1.9271731776415791e-04 -1.7111263417475595e+05 
+2.2540000000000001e+02 -4.8890676545167038e-06 +1.9221868783972422e-04 -1.7082430146335057e+05 
+2.2550000000000000e+02 -4.8820950120956744e-06 +1.9172153943653638e-04 -1.7052020574259170e+05 
+2.2560000000000002e+02 -4.8751384312866498e-06 +1.9122587056419324e-04 -1.7019739245600862e+05 
