# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+2.6100000000000001e+01 -3.2362895689050726e-03 +1.1884644784129213e+01 +6.1096183025562354e+11 
+2.6200000000000003e+01 -3.2257681447118462e-03 +1.1808008665847218e+01 +6.0055715036766895e+11 
+2.6300000000000001e+01 -3.2151656945666857e-03 +1.1730999719260355e+01 +5.8916165180487720e+11 
+2.6400000000000002e+01 -3.2044822278842009e-03 +1.1653599219831865e+01 +5.7686133811446729e+11 
+2.6500000000000000e+01 -3.1937177540790063e-03 +1.1575788443024999e+01 +5.6374221284367578e+11 
+2.6600000000000001e+01 -3.1828722825657037e-03 +1.1497548664302808e+01 +5.4989027953977612e+11 
+2.6700000000000003e+01 -3.1719458227589129e-03 +1.1418861159128772e+01 +5.3539154174992200e+11 
+2.6800000000000001e+01 -3.1609383840732414e-03 +1.1339707202965952e+01 +5.2033200302139960e+11 
+2.6900000000000002e+01 -3.1498499759232976e-03 +1.1260068071277578e+01 +5.0479766690143542e+11 
+2.7000000000000000e+01 -3.1386806077236917e-03 +1.1179925039526864e+01 +4.8887453693726373e+11 
+2.7100000000000001e+01 -3.1274306231443370e-03 +1.1099268086252561e+01 +4.7263437962791272e+11 
+2.7200000000000003e+01 -3.1161017028763249e-03 +1.1018122002294799e+01 +4.5609201327982220e+11 
+2.7300000000000001e+01 -3.1046958618660605e-03 +1.0936520281569514e+01 +4.3924801915114276e+11 
+2.7400000000000002e+01 -3.0932151150599389e-03 +1.0854496417992509e+01 +4.2210297850006146e+11 
+2.7500000000000000e+01 -3.0816614774043555e-03 +1.0772083905479446e+01 +4.0465747258481708e+11 
+2.7600000000000001e+01 -3.0700369638457141e-03 +1.0689316237946219e+01 +3.8691208266357068e+11 
+2.7700000000000003e+01 -3.0583435893304055e-03 +1.0606226909308505e+01 +3.6886738999454559e+11 
+2.7800000000000001e+01 -3.0465833688048294e-03 +1.0522849413482099e+01 +3.5052397583594434e+11 
+2.7900000000000002e+01 -3.0347583172153870e-03 +1.0439217244382862e+01 +3.3188242144593317e+11 
+2.8000000000000000e+01 -3.0228704495084704e-03 +1.0355363895926436e+01 +3.1294330808275610e+11 
+2.8100000000000001e+01 -3.0109215476200163e-03 +1.0271309528548477e+01 +2.9372697880992383e+11 
+2.8200000000000003e+01 -2.9989124614440898e-03 +1.0187020968763537e+01 +2.7433282391237930e+11 
+2.8300000000000001e+01 -2.9868438078643113e-03 +1.0102451709606404e+01 +2.5487999548027493e+11 
+2.8400000000000002e+01 -2.9747162037642807e-03 +1.0017555244111350e+01 +2.3548764560392926e+11 
+2.8500000000000000e+01 -2.9625302660276054e-03 +9.9322850653129002e+00 +2.1627492637357001e+11 
+2.8600000000000001e+01 -2.9502866115378940e-03 +9.8465946662455561e+00 +1.9736098987943002e+11 
+2.8700000000000003e+01 -2.9379858571787583e-03 +9.7604375399439398e+00 +1.7886498821171631e+11 
+2.8800000000000001e+01 -2.9256286198338010e-03 +9.6737671794424021e+00 +1.6090607346071356e+11 
+2.8900000000000002e+01 -2.9132155163866290e-03 +9.5865370777754038e+00 +1.4360339771667682e+11 
+2.9000000000000000e+01 -2.9007471637208580e-03 +9.4987007279776758e+00 +1.2707611306976758e+11 
+2.9100000000000001e+01 -2.8882246472183102e-03 +9.4102371372210616e+00 +1.1141431940030489e+11 
+2.9200000000000003e+01 -2.8756509262536953e-03 +9.3212273692277794e+00 +9.6591907748556656e+10 
+2.9300000000000001e+01 -2.8630294286999579e-03 +9.2317780018578794e+00 +8.2553716944721283e+10 
+2.9400000000000002e+01 -2.8503635824300290e-03 +9.1419956129710993e+00 +6.9244585819097076e+10 
+2.9500000000000000e+01 -2.8376568153168419e-03 +9.0519867804272387e+00 +5.6609353201956352e+10 
+2.9600000000000001e+01 -2.8249125552333291e-03 +8.9618580820860902e+00 +4.4592857923570168e+10 
+2.9700000000000003e+01 -2.8121342300524315e-03 +8.8717160958076029e+00 +3.3139938814169346e+10 
+2.9800000000000001e+01 -2.7993252676470825e-03 +8.7816673994515870e+00 +2.2195434704027523e+10 
+2.9900000000000002e+01 -2.7864890958902086e-03 +8.6918185708776861e+00 +1.1704184423458570e+10 
+3.0000000000000000e+01 -2.7736291426547570e-03 +8.6022761879459981e+00 +1.6110268026543734e+09 
+3.0100000000000001e+01 -2.7607484066106188e-03 +8.5131277929318827e+00 -8.1281819093807087e+09 
+3.0200000000000003e+01 -2.7478481696155540e-03 +8.4243847857735066e+00 -1.7513515788833641e+10 
+3.0300000000000001e+01 -2.7349292843242916e-03 +8.3360395308248094e+00 -2.6534031493220367e+10 
+3.0400000000000002e+01 -2.7219926033915519e-03 +8.2480843924396154e+00 -3.5178785680020493e+10 
+3.0500000000000000e+01 -2.7090389794720581e-03 +8.1605117349717666e+00 -4.3436835006727898e+10 
+3.0600000000000001e+01 -2.6960692652205306e-03 +8.0733139227750144e+00 -5.1297236130796227e+10 
+3.0700000000000003e+01 -2.6830843132917004e-03 +7.9864833202033934e+00 -5.8749045709773880e+10 
+3.0800000000000001e+01 -2.6700849763402887e-03 +7.9000122916106816e+00 -6.5781320401126183e+10 
+3.0900000000000002e+01 -2.6570721070210170e-03 +7.8138932013506697e+00 -7.2383116862319748e+10 
+3.1000000000000000e+01 -2.6440465579886108e-03 +7.7281184137773238e+00 -7.8543491750895203e+10 
+3.1100000000000001e+01 -2.6310094305094247e-03 +7.6426872379202511e+00 -8.4257160346115494e+10 
+3.1200000000000003e+01 -2.6179628202963297e-03 +7.5576267615126698e+00 -8.9541472414637833e+10 
+3.1300000000000001e+01 -2.6049090716738321e-03 +7.4729710169635473e+00 -9.4419436344876877e+10 
+3.1400000000000002e+01 -2.5918505289664350e-03 +7.3887540366820081e+00 -9.8914060525328979e+10 
+3.1500000000000000e+01 -2.5787895364986365e-03 +7.3050098530768031e+00 -1.0304835334434518e+11 
+3.1600000000000001e+01 -2.5657284385949479e-03 +7.2217724985572325e+00 -1.0684532319046732e+11 
+3.1700000000000003e+01 -2.5526695795798637e-03 +7.1390760055320177e+00 -1.1032797845204639e+11 
+3.1800000000000001e+01 -2.5396153037778981e-03 +7.0569544064104726e+00 -1.1351932751762030e+11 
+3.1900000000000002e+01 -2.5265679555135459e-03 +6.9754417336013956e+00 -1.1644237877557257e+11 
+3.2000000000000000e+01 -2.5135298791113168e-03 +6.8945720195139186e+00 -1.1912014061437489e+11 
+3.2100000000000001e+01 -2.5005032967710889e-03 +6.8143743216389536e+00 -1.2157313612722658e+11 
+3.2200000000000003e+01 -2.4874899421942574e-03 +6.7348577977953079e+00 -1.2381194722636182e+11 
+3.2300000000000004e+01 -2.4744914269576122e-03 +6.6560266308841047e+00 -1.2584467052889546e+11 
+3.2399999999999999e+01 -2.4615093626379272e-03 +6.5778850038061991e+00 -1.2767940265186197e+11 
+3.2500000000000000e+01 -2.4485453608119783e-03 +6.5004370994623715e+00 -1.2932424021226459e+11 
+3.2600000000000001e+01 -2.4356010330565535e-03 +6.4236871007537735e+00 -1.3078727982723120e+11 
+3.2700000000000003e+01 -2.4226779909484221e-03 +6.3476391905810230e+00 -1.3207661811370668e+11 
+3.2800000000000004e+01 -2.4097778460643710e-03 +6.2722975518452984e+00 -1.3320035168883707e+11 
+3.2899999999999999e+01 -2.3969022099811755e-03 +6.1976663674473329e+00 -1.3416657716960225e+11 
+3.3000000000000000e+01 -2.3840526942756129e-03 +6.1237498202880563e+00 -1.3498339117306393e+11 
+3.3100000000000001e+01 -2.3712307297937552e-03 +6.0505510610356090e+00 -1.3565861057235933e+11 
+3.3200000000000003e+01 -2.3584370244588409e-03 +5.9780691114272813e+00 -1.3619893326507324e+11 
+3.3300000000000004e+01 -2.3456721054633928e-03 +5.9063019609673217e+00 -1.3661077740479980e+11 
+3.3399999999999999e+01 -2.3329364999999358e-03 +5.8352475991601240e+00 -1.3690056114517210e+11 
+3.3500000000000000e+01 -2.3202307352609966e-03 +5.7649040155101154e+00 -1.3707470263984529e+11 
+3.3600000000000001e+01 -2.3075553384391007e-03 +5.6952691995216309e+00 -1.3713962004243300e+11 
+3.3700000000000003e+01 -2.2949108367267736e-03 +5.6263411406991022e+00 -1.3710173150659424e+11 
+3.3800000000000004e+01 -2.2822977573165441e-03 +5.5581178285469441e+00 -1.3696745518596860e+11 
+3.3899999999999999e+01 -2.2697166274009382e-03 +5.4905972525695343e+00 -1.3674320923418138e+11 
+3.4000000000000000e+01 -2.2571679741724745e-03 +5.4237774022711314e+00 -1.3643541180484100e+11 
+3.4100000000000001e+01 -2.2446524455529550e-03 +5.3576569246790520e+00 -1.3604998487045987e+11 
+3.4200000000000003e+01 -2.2321711723812319e-03 +5.2922370969110677e+00 -1.3559086567866270e+11 
+3.4300000000000004e+01 -2.2197254062254318e-03 +5.2275198536078671e+00 -1.3506149529596587e+11 
+3.4399999999999999e+01 -2.2073163986536864e-03 +5.1635071294103003e+00 -1.3446531478892595e+11 
+3.4500000000000000e+01 -2.1949454012341152e-03 +5.1002008589588810e+00 -1.3380576522399834e+11 
+3.4600000000000001e+01 -2.1826136655348429e-03 +5.0376029768943056e+00 -1.3308628766770004e+11 
+3.4700000000000003e+01 -2.1703224431239986e-03 +4.9757154178572565e+00 -1.3231032318652470e+11 
+3.4800000000000004e+01 -2.1580729855697070e-03 +4.9145401164884364e+00 -1.3148131284699780e+11 
+3.4899999999999999e+01 -2.1458665444400917e-03 +4.8540790074284228e+00 -1.3060269771558247e+11 
+3.5000000000000000e+01 -2.1337043713032808e-03 +4.7943340253180189e+00 -1.2967791885883791e+11 
+3.5100000000000001e+01 -2.1215876066005834e-03 +4.7353056616315925e+00 -1.2871034154034328e+11 
+3.5200000000000003e+01 -2.1095169462660413e-03 +4.6769886351787200e+00 -1.2770302781221967e+11 
+3.5300000000000004e+01 -2.0974929751068861e-03 +4.6193762216027743e+00 -1.2665896392368924e+11 
+3.5399999999999999e+01 -2.0855162779303492e-03 +4.5624616965472020e+00 -1.2558113612401372e+11 
+3.5500000000000000e+01 -2.0735874395436502e-03 +4.5062383356552047e+00 -1.2447253066237180e+11 
+3.5600000000000001e+01 -2.0617070447540254e-03 +4.4506994145702272e+00 -1.2333613378800966e+11 
+3.5700000000000003e+01 -2.0498756783686989e-03 +4.3958382089355883e+00 -1.2217493175015074e+11 
+3.5800000000000004e+01 -2.0380939251949059e-03 +4.3416479943947950e+00 -1.2099191079806784e+11 
+3.5899999999999999e+01 -2.0263623700398662e-03 +4.2881220465909715e+00 -1.1979005718091107e+11 
+3.6000000000000000e+01 -2.0146815977108131e-03 +4.2352536411676134e+00 -1.1857235714795193e+11 
+3.6100000000000001e+01 -2.0030521542908630e-03 +4.1830360495452164e+00 -1.1734154817683897e+11 
+3.6200000000000003e+01 -1.9914744309666881e-03 +4.1314625262528555e+00 -1.1609937265887444e+11 
+3.6300000000000004e+01 -1.9799487802008549e-03 +4.0805263215969552e+00 -1.1484732421387326e+11 
+3.6399999999999999e+01 -1.9684755544559190e-03 +4.0302206858836556e+00 -1.1358689646153035e+11 
+3.6500000000000000e+01 -1.9570551061944426e-03 +3.9805388694192625e+00 -1.1231958302161913e+11 
+3.6600000000000001e+01 -1.9456877878789905e-03 +3.9314741225100760e+00 -1.1104687751388446e+11 
+3.6700000000000003e+01 -1.9343739519721232e-03 +3.8830196954624108e+00 -1.0977027355809651e+11 
+3.6800000000000004e+01 -1.9231139509364044e-03 +3.8351688385825549e+00 -1.0849126477401053e+11 
+3.6899999999999999e+01 -1.9119081372343933e-03 +3.7879148021767390e+00 -1.0721134478135971e+11 
+3.7000000000000000e+01 -1.9007568633286488e-03 +3.7412508365512172e+00 -1.0593200719989539e+11 
+3.7100000000000001e+01 -1.8896604287965098e-03 +3.6951704597964423e+00 -1.0465452514608412e+11 
+3.7200000000000003e+01 -1.8786189216743962e-03 +3.6496682611391478e+00 -1.0337928972312674e+11 
+3.7300000000000004e+01 -1.8676323771134931e-03 +3.6047390975899183e+00 -1.0210647153084583e+11 
+3.7399999999999999e+01 -1.8567008302649965e-03 +3.5603778261596641e+00 -1.0083624116916321e+11 
+3.7500000000000000e+01 -1.8458243162800948e-03 +3.5165793038591517e+00 -9.9568769237965073e+10 
+3.7600000000000001e+01 -1.8350028703099802e-03 +3.4733383876990840e+00 -9.8304226337100601e+10 
+3.7700000000000003e+01 -1.8242365275058395e-03 +3.4306499346902353e+00 -9.7042783066459183e+10 
+3.7800000000000004e+01 -1.8135253230188706e-03 +3.3885088018434599e+00 -9.5784610025936111e+10 
+3.7899999999999999e+01 -1.8028692920002639e-03 +3.3469098461695386e+00 -9.4529877815419449e+10 
+3.8000000000000000e+01 -1.7922684696012035e-03 +3.3058479246790999e+00 -9.3278757034744156e+10 
+3.8100000000000001e+01 -1.7817229240683664e-03 +3.2653178365462519e+00 -9.2031535605716324e+10 
+3.8200000000000003e+01 -1.7712328560303711e-03 +3.2253141495985616e+00 -9.0788970737894608e+10 
+3.8300000000000004e+01 -1.7607984992113123e-03 +3.1858313738265989e+00 -8.9551936962645386e+10 
+3.8400000000000006e+01 -1.7504200873352848e-03 +3.1468640192210771e+00 -8.8321308811397934e+10 
+3.8500000000000000e+01 -1.7400978541263906e-03 +3.1084065957727707e+00 -8.7097960815588699e+10 
+3.8600000000000001e+01 -1.7298320333087223e-03 +3.0704536134723166e+00 -8.5882767506621674e+10 
+3.8700000000000003e+01 -1.7196228586063818e-03 +3.0329995823105396e+00 -8.4676603415946915e+10 
+3.8800000000000004e+01 -1.7094705637434651e-03 +2.9960390122781004e+00 -8.3480343074975555e+10 
+3.8900000000000006e+01 -1.6993753824440685e-03 +2.9595664133657005e+00 -8.2294861015121323e+10 
+3.9000000000000000e+01 -1.6893375484322898e-03 +2.9235762955640077e+00 -8.1121031767790161e+10 
+3.9100000000000001e+01 -1.6793572454533692e-03 +2.8880631498204234e+00 -7.9959645879920135e+10 
+3.9200000000000003e+01 -1.6694344573371118e-03 +2.8530213909086664e+00 -7.8811157960351395e+10 
+3.9300000000000004e+01 -1.6595691179344693e-03 +2.8184454145591573e+00 -7.7675938633445816e+10 
+3.9400000000000006e+01 -1.6497611610963839e-03 +2.7843296165021685e+00 -7.6554358523519882e+10 
+3.9500000000000000e+01 -1.6400105206738117e-03 +2.7506683924682029e+00 -7.5446788254956894e+10 
+3.9600000000000001e+01 -1.6303171305176980e-03 +2.7174561381875764e+00 -7.4353598452084991e+10 
+3.9700000000000003e+01 -1.6206809244789903e-03 +2.6846872493906688e+00 -7.3275159739252472e+10 
+3.9800000000000004e+01 -1.6111018364086357e-03 +2.6523561218077645e+00 -7.2211842740774811e+10 
+3.9900000000000006e+01 -1.6015798001575848e-03 +2.6204571511693349e+00 -7.1164018081034988e+10 
+4.0000000000000000e+01 -1.5921147495767877e-03 +2.5889847332057268e+00 -7.0132056384358231e+10 
+4.0100000000000001e+01 -1.5827065704598119e-03 +2.5579329895764329e+00 -6.9116093869688538e+10 
+4.0200000000000003e+01 -1.5733549563707039e-03 +2.5272949456570131e+00 -6.8115329134151314e+10 
+4.0300000000000004e+01 -1.5640595528161293e-03 +2.4970633527521575e+00 -6.7128726369482597e+10 
+4.0400000000000006e+01 -1.5548200053027580e-03 +2.4672309621665822e+00 -6.6155249767409035e+10 
+4.0500000000000000e+01 -1.5456359593372544e-03 +2.4377905252049019e+00 -6.5193863519630341e+10 
+4.0600000000000001e+01 -1.5365070604262886e-03 +2.4087347931719258e+00 -6.4243531817915657e+10 
+4.0700000000000003e+01 -1.5274329540765244e-03 +2.3800565173722412e+00 -6.3303218853953659e+10 
+4.0800000000000004e+01 -1.5184132857946329e-03 +2.3517484491105973e+00 -6.2371888819484940e+10 
+4.0900000000000006e+01 -1.5094477010872771e-03 +2.3238033396916555e+00 -6.1448505906236145e+10 
+4.1000000000000000e+01 -1.5005358454611279e-03 +2.2962139404201114e+00 -6.0532034305921906e+10 
+4.1100000000000001e+01 -1.4916774258178916e-03 +2.2689739356185097e+00 -5.9621776783825256e+10 
+4.1200000000000003e+01 -1.4828723946394360e-03 +2.2420807416805535e+00 -5.8718390399335732e+10 
+4.1300000000000004e+01 -1.4741207658026752e-03 +2.2155327080178795e+00 -5.7822870785416443e+10 
+4.1400000000000006e+01 -1.4654225531845204e-03 +2.1893281840421328e+00 -5.6936213575035706e+10 
+4.1500000000000000e+01 -1.4567777706618818e-03 +2.1634655191648604e+00 -5.6059414401130669e+10 
+4.1600000000000001e+01 -1.4481864321116721e-03 +2.1379430627977318e+00 -5.5193468896674522e+10 
+4.1700000000000003e+01 -1.4396485514107983e-03 +2.1127591643522625e+00 -5.4339372694600845e+10 
+4.1800000000000004e+01 -1.4311641424361754e-03 +2.0879121732401216e+00 -5.3498121427880554e+10 
+4.1900000000000006e+01 -1.4227332190647117e-03 +2.0634004388728364e+00 -5.2670710729440750e+10 
+4.2000000000000000e+01 -1.4143557951733230e-03 +2.0392223106621410e+00 -5.1858136232283478e+10 
+4.2100000000000001e+01 -1.4060318322419868e-03 +2.0153754898425889e+00 -5.1061120552557831e+10 
+4.2200000000000003e+01 -1.3977610821629600e-03 +1.9918550849408350e+00 -5.0279294239299240e+10 
+4.2300000000000004e+01 -1.3895432444315738e-03 +1.9686555563066459e+00 -4.9512014824792358e+10 
+4.2400000000000006e+01 -1.3813780185431563e-03 +1.9457713642897629e+00 -4.8758639841311157e+10 
+4.2500000000000000e+01 -1.3732651039930360e-03 +1.9231969692398792e+00 -4.8018526821116600e+10 
+4.2600000000000001e+01 -1.3652042002765396e-03 +1.9009268315067072e+00 -4.7291033296477142e+10 
+4.2700000000000003e+01 -1.3571950068889959e-03 +1.8789554114399678e+00 -4.6575516799654411e+10 
+4.2800000000000004e+01 -1.3492372233257363e-03 +1.8572771693894323e+00 -4.5871334862939880e+10 
+4.2900000000000006e+01 -1.3413305490820844e-03 +1.8358865657047589e+00 -4.5177845018582527e+10 
+4.3000000000000000e+01 -1.3334746836533738e-03 +1.8147780607357329e+00 -4.4494404798870903e+10 
+4.3100000000000001e+01 -1.3256693224251029e-03 +1.7939463762201122e+00 -4.3820485388864845e+10 
+4.3200000000000003e+01 -1.3179141443434691e-03 +1.7733872794480239e+00 -4.3156012584871132e+10 
+4.3300000000000004e+01 -1.3102088242448412e-03 +1.7530967990976296e+00 -4.2501025835988586e+10 
+4.3400000000000006e+01 -1.3025530369655883e-03 +1.7330709638471133e+00 -4.1855564591324142e+10 
+4.3500000000000000e+01 -1.2949464573420813e-03 +1.7133058023746408e+00 -4.1219668299968826e+10 
+4.3600000000000001e+01 -1.2873887602106895e-03 +1.6937973433584639e+00 -4.0593376411059425e+10 
+4.3700000000000003e+01 -1.2798796204077823e-03 +1.6745416154767072e+00 -3.9976728373672379e+10 
+4.3800000000000004e+01 -1.2724187127697302e-03 +1.6555346474075947e+00 -3.9369763636931152e+10 
+4.3900000000000006e+01 -1.2650057121328998e-03 +1.6367724678292532e+00 -3.8772521649922562e+10 
+4.4000000000000000e+01 -1.2576402933336653e-03 +1.6182511054199575e+00 -3.8185041861777878e+10 
+4.4100000000000001e+01 -1.2503221479901491e-03 +1.5999668077526308e+00 -3.7607306826843193e+10 
+4.4200000000000003e+01 -1.2430510348475036e-03 +1.5819166979796924e+00 -3.7039071520608162e+10 
+4.4300000000000004e+01 -1.2358267294326365e-03 +1.5640981181483153e+00 -3.6480034023803543e+10 
+4.4400000000000006e+01 -1.2286490072724581e-03 +1.5465084103057607e+00 -3.5929892417185394e+10 
+4.4500000000000000e+01 -1.2215176438938726e-03 +1.5291449164991331e+00 -3.5388344781468918e+10 
+4.4600000000000001e+01 -1.2144324148237913e-03 +1.5120049787757228e+00 -3.4855089197421516e+10 
+4.4700000000000003e+01 -1.2073930955891193e-03 +1.4950859391826756e+00 -3.4329823745768776e+10 
+4.4800000000000004e+01 -1.2003994617167692e-03 +1.4783851397672825e+00 -3.3812246507278107e+10 
+4.4900000000000006e+01 -1.1934512887336424e-03 +1.4618999225766072e+00 -3.3302055562647835e+10 
+4.5000000000000000e+01 -1.1865483521666508e-03 +1.4456276296579220e+00 -3.2798948992641808e+10 
+4.5100000000000001e+01 -1.1796904233278857e-03 +1.4295655996140555e+00 -3.2302683919504211e+10 
+4.5200000000000003e+01 -1.1728772566701586e-03 +1.4137111572699150e+00 -3.1813253631352566e+10 
+4.5300000000000004e+01 -1.1661086024314705e-03 +1.3980616240061499e+00 -3.1330710457839539e+10 
+4.5400000000000006e+01 -1.1593842108498168e-03 +1.3826143212033419e+00 -3.0855106728610344e+10 
+4.5500000000000000e+01 -1.1527038321631994e-03 +1.3673665702421163e+00 -3.0386494773303391e+10 
+4.5600000000000001e+01 -1.1460672166096096e-03 +1.3523156925029458e+00 -2.9924926921523655e+10 
+4.5700000000000003e+01 -1.1394741144270474e-03 +1.3374590093664607e+00 -2.9470455502921871e+10 
+4.5800000000000004e+01 -1.1329242758535141e-03 +1.3227938422133383e+00 -2.9023132847162067e+10 
+4.5900000000000006e+01 -1.1264174511270032e-03 +1.3083175124240816e+00 -2.8583011283858635e+10 
+4.6000000000000000e+01 -1.1199533904855136e-03 +1.2940273413792820e+00 -2.8150143142646248e+10 
+4.6100000000000001e+01 -1.1135318385096273e-03 +1.2799207006859332e+00 -2.7724572641812370e+10 
+4.6200000000000003e+01 -1.1071525171502845e-03 +1.2659951628572723e+00 -2.7306311554453041e+10 
+4.6300000000000004e+01 -1.1008151427010062e-03 +1.2522483506327660e+00 -2.6895363542257893e+10 
