# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+8.7300000000000011e+01 +1.5911054650753032e-04 -1.2373168769444459e-01 +9.5362168642268300e+08 
+8.7400000000000006e+01 +1.5847358985693414e-04 -1.2302531006938090e-01 +9.4629075257060301e+08 
+8.7500000000000000e+01 +1.5783967813143453e-04 -1.2232355288575107e-01 +9.3902237478411889e+08 
+8.7600000000000009e+01 +1.5720879445439251e-04 -1.2162638196480506e-01 +9.3181809720159686e+08 
+8.7700000000000003e+01 +1.5658092194916959e-04 -1.2093376312780710e-01 +9.2467946396643138e+08 
+8.7800000000000011e+01 +1.5595604373912686e-04 -1.2024566219601192e-01 +9.1760801921897578e+08 
+8.7900000000000006e+01 +1.5533414294762520e-04 -1.1956204499066687e-01 +9.1060530709727156e+08 
+8.8000000000000000e+01 +1.5471520269802594e-04 -1.1888287733302522e-01 +9.0367287174002981e+08 
+8.8100000000000009e+01 +1.5409920635427778e-04 -1.1820812658330154e-01 +8.9681218868700290e+08 
+8.8200000000000003e+01 +1.5348613824267847e-04 -1.1753776625744493e-01 +8.9002445903470469e+08 
+8.8300000000000011e+01 +1.5287598293011335e-04 -1.1687177141037486e-01 +8.8331081528322554e+08 
+8.8400000000000006e+01 +1.5226872498346790e-04 -1.1621011709699827e-01 +8.7667238992752564e+08 
+8.8500000000000000e+01 +1.5166434896962769e-04 -1.1555277837223164e-01 +8.7011031546558642e+08 
+8.8600000000000009e+01 +1.5106283945547755e-04 -1.1489973029097794e-01 +8.6362572439167881e+08 
+8.8700000000000003e+01 +1.5046418100790357e-04 -1.1425094790816062e-01 +8.5721974920658243e+08 
+8.8800000000000011e+01 +1.4986835819379033e-04 -1.1360640627867208e-01 +8.5089352240037096e+08 
+8.8900000000000006e+01 +1.4927535558002355e-04 -1.1296608045743062e-01 +8.4464817647226262e+08 
+8.9000000000000000e+01 +1.4868515773348856e-04 -1.1232994549934808e-01 +8.3848484391924548e+08 
+8.9100000000000009e+01 +1.4809774921537738e-04 -1.1169797225723846e-01 +8.3240290278111601e+08 
+8.9200000000000003e+01 +1.4751311456410868e-04 -1.1107011477552632e-01 +8.2639471327314377e+08 
+8.9300000000000011e+01 +1.4693123831240740e-04 -1.1044632289653257e-01 +8.2045088115150058e+08 
+8.9400000000000006e+01 +1.4635210499299893e-04 -1.0982654646258933e-01 +8.1456201217685997e+08 
+8.9500000000000000e+01 +1.4577569913860804e-04 -1.0921073531601098e-01 +8.0871871210316372e+08 
+8.9600000000000009e+01 +1.4520200528196053e-04 -1.0859883929914020e-01 +8.0291158669400477e+08 
+8.9700000000000003e+01 +1.4463100795578110e-04 -1.0799080825429234e-01 +7.9713124170444024e+08 
+8.9800000000000011e+01 +1.4406269169279511e-04 -1.0738659202379576e-01 +7.9136828289297378e+08 
+8.9900000000000006e+01 +1.4349704102572749e-04 -1.0678614044997146e-01 +7.8561331601679146e+08 
+9.0000000000000000e+01 +1.4293404048730394e-04 -1.0618940337515755e-01 +7.7985694683723569e+08 
+9.0100000000000009e+01 +1.4237367501358753e-04 -1.0559633810122211e-01 +7.7409261395067143e+08 
+9.0200000000000003e+01 +1.4181593115399337e-04 -1.0500693176821178e-01 +7.6832508731117308e+08 
+9.0300000000000011e+01 +1.4126079586127552e-04 -1.0442117897574144e-01 +7.6256196971884763e+08 
+9.0400000000000006e+01 +1.4070825608818746e-04 -1.0383907432340707e-01 +7.5681086396743512e+08 
+9.0500000000000000e+01 +1.4015829878748299e-04 -1.0326061241081896e-01 +7.5107937285606909e+08 
+9.0600000000000009e+01 +1.3961091091191534e-04 -1.0268578783757151e-01 +7.4537509917832756e+08 
+9.0700000000000003e+01 +1.3906607941423853e-04 -1.0211459520327597e-01 +7.3970564573287761e+08 
+9.0800000000000011e+01 +1.3852379124720579e-04 -1.0154702910752668e-01 +7.3407861531360161e+08 
+9.0900000000000006e+01 +1.3798403336357117e-04 -1.0098308414993408e-01 +7.2850161071906507e+08 
+9.1000000000000000e+01 +1.3744679271608800e-04 -1.0042275493009903e-01 +7.2298223474536049e+08 
+9.1100000000000009e+01 +1.3691205622183152e-04 -9.9866032527792054e-02 +7.1752686129868579e+08 
+9.1200000000000003e+01 +1.3637981065516393e-04 -9.9312893943482722e-02 +7.1213694873720086e+08 
+9.1300000000000011e+01 +1.3585004275476812e-04 -9.8763312657781904e-02 +7.0681272652008748e+08 
+9.1400000000000006e+01 +1.3532273925932799e-04 -9.8217262151335902e-02 +7.0155442411869347e+08 
+9.1500000000000000e+01 +1.3479788690752705e-04 -9.7674715904770185e-02 +6.9636227099708724e+08 
+9.1600000000000009e+01 +1.3427547243804859e-04 -9.7135647398709460e-02 +6.9123649661897254e+08 
+9.1700000000000003e+01 +1.3375548258957585e-04 -9.6600030113780877e-02 +6.8617733044983709e+08 
+9.1800000000000011e+01 +1.3323790410079301e-04 -9.6067837530630557e-02 +6.8118500196001482e+08 
+9.1900000000000006e+01 +1.3272272371038320e-04 -9.5539043129879112e-02 +6.7625974061278343e+08 
+9.2000000000000000e+01 +1.3220992815702985e-04 -9.5013620392152220e-02 +6.7140177587168431e+08 
+9.2100000000000009e+01 +1.3169950428552299e-04 -9.4491541721887742e-02 +6.6661041676725471e+08 
+9.2200000000000003e+01 +1.3119143936507954e-04 -9.3972775218752386e-02 +6.6188129058436894e+08 
+9.2300000000000011e+01 +1.3068572077102290e-04 -9.3457287906221320e-02 +6.5720910417337644e+08 
+9.2400000000000006e+01 +1.3018233587867661e-04 -9.2945046807765330e-02 +6.5258856438221407e+08 
+9.2500000000000000e+01 +1.2968127206336379e-04 -9.2436018946851189e-02 +6.4801437805782497e+08 
+9.2600000000000009e+01 +1.2918251670040827e-04 -9.1930171346964074e-02 +6.4348125205321467e+08 
+9.2700000000000003e+01 +1.2868605716513299e-04 -9.1427471031561749e-02 +6.3898389321283245e+08 
+9.2800000000000011e+01 +1.2819188083286153e-04 -9.0927885024119678e-02 +6.3451700838562882e+08 
+9.2900000000000006e+01 +1.2769997507891754e-04 -9.0431380348115889e-02 +6.3007530442304814e+08 
+9.3000000000000000e+01 +1.2721032727862401e-04 -8.9937924027015753e-02 +6.2565348817162800e+08 
+9.3100000000000009e+01 +1.2672292504221875e-04 -8.9447486064261769e-02 +6.2124729951405644e+08 
+9.3200000000000003e+01 +1.2623775691959427e-04 -8.8960048383097998e-02 +6.1685661044276857e+08 
+9.3300000000000011e+01 +1.2575481169555748e-04 -8.8475595886758310e-02 +6.1248232599275684e+08 
+9.3400000000000006e+01 +1.2527407815491546e-04 -8.7994113478464392e-02 +6.0812535119313395e+08 
+9.3500000000000000e+01 +1.2479554508247474e-04 -8.7515586061430506e-02 +6.0378659107096469e+08 
+9.3600000000000009e+01 +1.2431920126304192e-04 -8.7039998538873342e-02 +5.9946695065479374e+08 
+9.3700000000000003e+01 +1.2384503548142431e-04 -8.6567335814024746e-02 +5.9516733497740376e+08 
+9.3800000000000011e+01 +1.2337303652242817e-04 -8.6097582790093538e-02 +5.9088864906446040e+08 
+9.3900000000000006e+01 +1.2290319317086065e-04 -8.5630724370304973e-02 +5.8663179794649565e+08 
+9.4000000000000000e+01 +1.2243549421152861e-04 -8.5166745457883136e-02 +5.8239768665438592e+08 
+9.4100000000000009e+01 +1.2196992846341135e-04 -8.4705630451630695e-02 +5.7818736617793655e+08 
+9.4200000000000003e+01 +1.2150648488217983e-04 -8.4247361732705708e-02 +5.7400247135752916e+08 
+9.4300000000000011e+01 +1.2104515245767702e-04 -8.3791921177837320e-02 +5.6984478299040604e+08 
+9.4400000000000006e+01 +1.2058592017974663e-04 -8.3339290663772381e-02 +5.6571608187970960e+08 
+9.4500000000000000e+01 +1.2012877703823198e-04 -8.2889452067245364e-02 +5.6161814882402027e+08 
+9.4600000000000009e+01 +1.1967371202297616e-04 -8.2442387264994310e-02 +5.5755276462453401e+08 
+9.4700000000000003e+01 +1.1922071412382293e-04 -8.1998078133765515e-02 +5.5352171008384585e+08 
+9.4800000000000011e+01 +1.1876977233061567e-04 -8.1556506550292757e-02 +5.4952676599972510e+08 
+9.4900000000000006e+01 +1.1832087563319762e-04 -8.1117654391314908e-02 +5.4556971317393565e+08 
+9.5000000000000000e+01 +1.1787401302141202e-04 -8.0681503533566803e-02 +5.4165233240507793e+08 
+9.5100000000000009e+01 +1.1742917363372380e-04 -8.0248036466467679e-02 +5.3777617327970743e+08 
+9.5200000000000003e+01 +1.1698634720308233e-04 -7.9817238130097487e-02 +5.3394186050675696e+08 
+9.5300000000000011e+01 +1.1654552361105854e-04 -7.9389094077219738e-02 +5.3014978758227271e+08 
+9.5400000000000006e+01 +1.1610669273922321e-04 -7.8963589860593264e-02 +5.2640034800125647e+08 
+9.5500000000000000e+01 +1.1566984446914743e-04 -7.8540711032982838e-02 +5.2269393525989634e+08 
+9.5600000000000009e+01 +1.1523496868240167e-04 -7.8120443147140686e-02 +5.1903094285048735e+08 
+9.5700000000000003e+01 +1.1480205526055708e-04 -7.7702771755831415e-02 +5.1541176426944053e+08 
+9.5800000000000011e+01 +1.1437109408518431e-04 -7.7287682411815800e-02 +5.1183679301223433e+08 
+9.5900000000000006e+01 +1.1394207503785428e-04 -7.6875160667849343e-02 +5.0830642257228905e+08 
+9.6000000000000000e+01 +1.1351498800013788e-04 -7.6465192076695304e-02 +5.0482104644535685e+08 
+9.6100000000000009e+01 +1.1308982284413188e-04 -7.6057759651061471e-02 +5.0138012589408439e+08 
+9.6200000000000003e+01 +1.1266656940403745e-04 -7.5652836243457713e-02 +4.9797939325480032e+08 
+9.6300000000000011e+01 +1.1224521750458155e-04 -7.5250392166338109e-02 +4.9461364862994701e+08 
+9.6400000000000006e+01 +1.1182575697049142e-04 -7.4850397732163482e-02 +4.9127769212445092e+08 
+9.6500000000000000e+01 +1.1140817762649403e-04 -7.4452823253385050e-02 +4.8796632383967990e+08 
+9.6600000000000009e+01 +1.1099246929731664e-04 -7.4057639042468926e-02 +4.8467434388263863e+08 
+9.6700000000000003e+01 +1.1057862180768614e-04 -7.3664815411864801e-02 +4.8139655235427928e+08 
+9.6800000000000011e+01 +1.1016662498232975e-04 -7.3274322674033027e-02 +4.7812774935898077e+08 
+9.6900000000000006e+01 +1.0975646864597465e-04 -7.2886131141433705e-02 +4.7486273500209528e+08 
+9.7000000000000000e+01 +1.0934814262334793e-04 -7.2500211126520928e-02 +4.7159630938529485e+08 
+9.7100000000000009e+01 +1.0894163700214623e-04 -7.2116537452338786e-02 +4.6832479651557738e+08 
+9.7200000000000003e+01 +1.0853694292194605e-04 -7.1735102984278529e-02 +4.6505061600824779e+08 
+9.7300000000000011e+01 +1.0813405178529363e-04 -7.1355905098330868e-02 +4.6177771138695794e+08 
+9.7400000000000006e+01 +1.0773295499473526e-04 -7.0978941170478760e-02 +4.5851002617177081e+08 
+9.7500000000000000e+01 +1.0733364395281708e-04 -7.0604208576703437e-02 +4.5525150388252646e+08 
+9.7600000000000009e+01 +1.0693611006208516e-04 -7.0231704692985411e-02 +4.5200608803826392e+08 
+9.7700000000000003e+01 +1.0654034472508580e-04 -6.9861426895312315e-02 +4.4877772216129690e+08 
+9.7800000000000011e+01 +1.0614633934436509e-04 -6.9493372559663383e-02 +4.4557034977052259e+08 
+9.7900000000000006e+01 +1.0575408532246925e-04 -6.9127539062020280e-02 +4.4238791438583159e+08 
+9.8000000000000000e+01 +1.0536357406194461e-04 -6.8763923778372718e-02 +4.3923435952978092e+08 
+9.8100000000000009e+01 +1.0497479693577325e-04 -6.8402521950651968e-02 +4.3611307874836278e+08 
+9.8200000000000003e+01 +1.0458774519868213e-04 -6.8043320284618292e-02 +4.3302526570253891e+08 
+9.8300000000000011e+01 +1.0420241007583389e-04 -6.7686303351976729e-02 +4.2997156407781142e+08 
+9.8400000000000006e+01 +1.0381878279239162e-04 -6.7331455724444197e-02 +4.2695261756402135e+08 
+9.8500000000000000e+01 +1.0343685457351841e-04 -6.6978761973734077e-02 +4.2396906984885043e+08 
+9.8600000000000009e+01 +1.0305661664437693e-04 -6.6628206671554294e-02 +4.2102156461887538e+08 
+9.8700000000000003e+01 +1.0267806023012997e-04 -6.6279774389612120e-02 +4.1811074556036872e+08 
+9.8800000000000011e+01 +1.0230117655594057e-04 -6.5933449699622365e-02 +4.1523725636215770e+08 
+9.8900000000000006e+01 +1.0192595684697166e-04 -6.5589217173295328e-02 +4.1240174071135634e+08 
+9.9000000000000000e+01 +1.0155239232838626e-04 -6.5247061382347857e-02 +4.0960484229776514e+08 
+9.9100000000000009e+01 +1.0118047429775147e-04 -6.4906966317973880e-02 +4.0684659269127405e+08 
+9.9200000000000003e+01 +1.0081019434225275e-04 -6.4568913649345402e-02 +4.0412457500969547e+08 
+9.9300000000000011e+01 +1.0044154412147978e-04 -6.4232884465118364e-02 +4.0143576025392199e+08 
+9.9400000000000006e+01 +1.0007451529502261e-04 -6.3898859853960766e-02 +3.9877711942940801e+08 
+9.9500000000000000e+01 +9.9709099522470902e-05 -6.3566820904526700e-02 +3.9614562353583974e+08 
+9.9600000000000009e+01 +9.9345288463414320e-05 -6.3236748705472745e-02 +3.9353824357442385e+08 
+9.9700000000000003e+01 +9.8983073777442676e-05 -6.2908624345458783e-02 +3.9095195054747224e+08 
+9.9800000000000011e+01 +9.8622447124146144e-05 -6.2582428913154908e-02 +3.8838371546069288e+08 
+9.9900000000000006e+01 +9.8263400163114089e-05 -6.2258143497207923e-02 +3.8583050931195718e+08 
+1.0000000000000000e+02 +9.7905924553936494e-05 -6.1935749186283237e-02 +3.8328930310532063e+08 
+1.0010000000000001e+02 +9.7550012096013616e-05 -6.1615228548701349e-02 +3.8075756511936325e+08 
+1.0020000000000000e+02 +9.7195655147987625e-05 -6.1296570071418553e-02 +3.7823475273596352e+08 
+1.0030000000000001e+02 +9.6842846208311178e-05 -6.0979763721055319e-02 +3.7572082061465716e+08 
+1.0040000000000001e+02 +9.6491577775437040e-05 -6.0664799464232977e-02 +3.7321572341493922e+08 
+1.0050000000000000e+02 +9.6141842347817813e-05 -6.0351667267568763e-02 +3.7071941579525042e+08 
+1.0060000000000001e+02 +9.5793632423906208e-05 -6.0040357097685258e-02 +3.6823185241583610e+08 
+1.0070000000000000e+02 +9.5446940502154842e-05 -5.9730858921197262e-02 +3.6575298793412304e+08 
+1.0080000000000001e+02 +9.5101759081016505e-05 -5.9423162704732010e-02 +3.6328277701213086e+08 
+1.0090000000000001e+02 +9.4758080658943788e-05 -5.9117258414902625e-02 +3.6082117430632323e+08 
+1.0100000000000000e+02 +9.4415897734389360e-05 -5.8813136018329187e-02 +3.5836813447620553e+08 
+1.0110000000000001e+02 +9.4075202838584033e-05 -5.8510785564890005e-02 +3.5592389866013587e+08 
+1.0120000000000000e+02 +9.3735988633871677e-05 -5.8210197437495136e-02 +3.5348985391069871e+08 
+1.0130000000000001e+02 +9.3398247815373896e-05 -5.7911362102305866e-02 +3.5106767375734442e+08 
+1.0140000000000001e+02 +9.3061973078212716e-05 -5.7614270025489515e-02 +3.4865903173167264e+08 
+1.0150000000000000e+02 +9.2727157117509956e-05 -5.7318911673211195e-02 +3.4626560136405635e+08 
+1.0160000000000001e+02 +9.2393792628387290e-05 -5.7025277511633804e-02 +3.4388905618472648e+08 
+1.0170000000000000e+02 +9.2061872305966783e-05 -5.6733358006925000e-02 +3.4153106972496843e+08 
+1.0180000000000001e+02 +9.1731388845370121e-05 -5.6443143625248861e-02 +3.3919331551527679e+08 
+1.0190000000000001e+02 +9.1402334941719423e-05 -5.6154624832774412e-02 +3.3687746708745396e+08 
+1.0200000000000000e+02 +9.1074703290136241e-05 -5.5867792095659265e-02 +3.3458519796964258e+08 
+1.0210000000000001e+02 +9.0748486674379987e-05 -5.5582636013005518e-02 +3.3231790585445815e+08 
+1.0220000000000000e+02 +9.0423678232759883e-05 -5.5299147715636876e-02 +3.3007588507326770e+08 
+1.0230000000000001e+02 +9.0100271192222820e-05 -5.5017318467316688e-02 +3.2785915411973149e+08 
+1.0240000000000001e+02 +8.9778258779715328e-05 -5.4737139531796764e-02 +3.2566773148410356e+08 
+1.0250000000000000e+02 +8.9457634222184245e-05 -5.4458602172838502e-02 +3.2350163565956765e+08 
+1.0260000000000001e+02 +8.9138390746576411e-05 -5.4181697654203678e-02 +3.2136088513947999e+08 
+1.0270000000000000e+02 +8.8820521579838259e-05 -5.3906417239642922e-02 +3.1924549841384107e+08 
+1.0280000000000001e+02 +8.8504019948916750e-05 -5.3632752192919998e-02 +3.1715549397635174e+08 
+1.0290000000000001e+02 +8.8188879080758738e-05 -5.3360693777796141e-02 +3.1509089032042903e+08 
+1.0300000000000000e+02 +8.7875092202310573e-05 -5.3090233258020328e-02 +3.1305170593526238e+08 
+1.0310000000000001e+02 +8.7562652534070126e-05 -5.2821360348882754e-02 +3.1103747325615579e+08 
+1.0320000000000000e+02 +8.7251553270738626e-05 -5.2554058571766267e-02 +3.0904578047880358e+08 
+1.0330000000000001e+02 +8.6941787600568077e-05 -5.2288309899577952e-02 +3.0707372973988485e+08 
+1.0340000000000001e+02 +8.6633348711810711e-05 -5.2024096305227474e-02 +3.0511842317611927e+08 
+1.0350000000000000e+02 +8.6326229792718531e-05 -5.1761399761620516e-02 +3.0317696292365873e+08 
+1.0360000000000001e+02 +8.6020424031543568e-05 -5.1500202241666411e-02 +3.0124645111966890e+08 
+1.0370000000000000e+02 +8.5715924616537972e-05 -5.1240485718272832e-02 +2.9932398990066665e+08 
+1.0380000000000001e+02 +8.5412724735954018e-05 -5.0982232164352215e-02 +2.9740668140452737e+08 
+1.0390000000000001e+02 +8.5110817578043518e-05 -5.0725423552804412e-02 +2.9549162776538545e+08 
+1.0400000000000000e+02 +8.4810196331058869e-05 -5.0470041856547306e-02 +2.9357593112312359e+08 
+1.0410000000000001e+02 +8.4510854353151094e-05 -5.0216071830630635e-02 +2.9165750894970173e+08 
+1.0420000000000000e+02 +8.4212785682068056e-05 -4.9963509358698581e-02 +2.8973754006741846e+08 
+1.0430000000000001e+02 +8.3915984525456954e-05 -4.9712353106552018e-02 +2.8781801863890207e+08 
+1.0440000000000001e+02 +8.3620445090964413e-05 -4.9462601739972828e-02 +2.8590093882055604e+08 
+1.0450000000000000e+02 +8.3326161586237712e-05 -4.9214253924759276e-02 +2.8398829477359933e+08 
+1.0460000000000001e+02 +8.3033128218923667e-05 -4.8967308326702631e-02 +2.8208208065773034e+08 
+1.0470000000000000e+02 +8.2741339196669314e-05 -4.8721763611596483e-02 +2.8018429063314408e+08 
+1.0480000000000001e+02 +8.2450788727121590e-05 -4.8477618445232622e-02 +2.7829691885947818e+08 
+1.0490000000000001e+02 +8.2161471017927517e-05 -4.8234871493402942e-02 +2.7642195949611658e+08 
+1.0500000000000000e+02 +8.1873380276734141e-05 -4.7993521421901511e-02 +2.7456140670318347e+08 
+1.0510000000000001e+02 +8.1586510692083336e-05 -4.7753565577846602e-02 +2.7271704337572646e+08 
+1.0520000000000000e+02 +8.1300856376098233e-05 -4.7514996033681832e-02 +2.7088980735415435e+08 
+1.0530000000000001e+02 +8.1016411421796803e-05 -4.7277803543174853e-02 +2.6908042521340394e+08 
+1.0540000000000001e+02 +8.0733169922197286e-05 -4.7041978860101002e-02 +2.6728962353089601e+08 
+1.0550000000000000e+02 +8.0451125970317490e-05 -4.6807512738224366e-02 +2.6551812888078675e+08 
+1.0560000000000001e+02 +8.0170273659175575e-05 -4.6574395931316841e-02 +2.6376666783897614e+08 
+1.0570000000000000e+02 +7.9890607081789565e-05 -4.6342619193147035e-02 +2.6203596698088774e+08 
+1.0580000000000001e+02 +7.9612120331177554e-05 -4.6112173277486602e-02 +2.6032675288276622e+08 
+1.0590000000000001e+02 +7.9334807500357660e-05 -4.5883048938105013e-02 +2.5863975212012631e+08 
+1.0600000000000000e+02 +7.9058662682347921e-05 -4.5655236928772838e-02 +2.5697569126871592e+08 
+1.0610000000000001e+02 +7.8783680020291319e-05 -4.5428727711366933e-02 +2.5533488325136268e+08 
+1.0620000000000000e+02 +7.8509853857831706e-05 -4.5203510580210396e-02 +2.5371598638301483e+08 
+1.0630000000000001e+02 +7.8237178588737579e-05 -4.4979574537729793e-02 +2.5211724532514268e+08 
+1.0640000000000001e+02 +7.7965648606778044e-05 -4.4756908586363942e-02 +2.5053690474280536e+08 
+1.0650000000000000e+02 +7.7695258305721655e-05 -4.4535501728540053e-02 +2.4897320929715893e+08 
+1.0660000000000001e+02 +7.7426002079337096e-05 -4.4315342966687023e-02 +2.4742440365017051e+08 
+1.0670000000000000e+02 +7.7157874321393002e-05 -4.4096421303232984e-02 +2.4588873246360439e+08 
+1.0680000000000001e+02 +7.6890869425658194e-05 -4.3878725740609949e-02 +2.4436444040000555e+08 
+1.0690000000000001e+02 +7.6624981785901699e-05 -4.3662245281255611e-02 +2.4284977212419993e+08 
+1.0700000000000000e+02 +7.6360205795891959e-05 -4.3446968927595073e-02 +2.4134297229710031e+08 
+1.0710000000000001e+02 +7.6096535929098610e-05 -4.3232886344696651e-02 +2.3984250313438144e+08 
+1.0720000000000000e+02 +7.5833966977795718e-05 -4.3019989848198721e-02 +2.3834769707082713e+08 
+1.0730000000000001e+02 +7.5572493813957919e-05 -4.2808272416375498e-02 +2.3685810409503016e+08 
+1.0740000000000001e+02 +7.5312111309560026e-05 -4.2597727027501753e-02 +2.3537327419541103e+08 
