# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.6100000000000001e+01 +2.9549301546149746e-03 +1.5661044180172556e+01 +1.2523965462730413e+12 
+2.6200000000000003e+01 +2.9413405478050806e-03 +1.5555679714844482e+01 +9.9438847204824646e+11 
+2.6300000000000001e+01 +2.9282019738919828e-03 +1.5419730349661258e+01 +7.6469779973507214e+11 
+2.6400000000000002e+01 +2.9154672074526871e-03 +1.5255889553274214e+01 +5.6097254292190491e+11 
+2.6500000000000000e+01 +2.9030890230641801e-03 +1.5066850794335066e+01 +3.8086071519709741e+11 
+2.6600000000000001e+01 +2.8910201953034438e-03 +1.4855307541496025e+01 +2.2201033014875299e+11 
+2.6700000000000003e+01 +2.8792134987474611e-03 +1.4623953263408817e+01 +8.2069401365216629e+10 
+2.6800000000000001e+01 +2.8676217079732329e-03 +1.4375481428725116e+01 -4.1314057565205772e+10 
+2.6900000000000002e+01 +2.8561975975577420e-03 +1.4112585506096792e+01 -1.5049203305426797e+11 
+2.7000000000000000e+01 +2.8448939420779745e-03 +1.3837958964175655e+01 -2.4781651151365884e+11 
+2.7100000000000001e+01 +2.8336684510370364e-03 +1.3554088135101152e+01 -3.3536617581945770e+11 
+2.7200000000000003e+01 +2.8224985736425060e-03 +1.3262630804962306e+01 -4.1412649470460748e+11 
+2.7300000000000001e+01 +2.8113666940280794e-03 +1.2965037623335741e+01 -4.8480963336635846e+11 
+2.7400000000000002e+01 +2.8002551963274436e-03 +1.2662759239798332e+01 -5.4812775700209589e+11 
+2.7500000000000000e+01 +2.7891464646743053e-03 +1.2357246303926443e+01 -6.0479303080897668e+11 
+2.7600000000000001e+01 +2.7780228832023561e-03 +1.2049949465296706e+01 -6.5551761998428992e+11 
+2.7700000000000003e+01 +2.7668668360452862e-03 +1.1742319373485961e+01 -7.0101368972536133e+11 
+2.7800000000000001e+01 +2.7556607073367951e-03 +1.1435806678070753e+01 -7.4199340522943079e+11 
+2.7900000000000002e+01 +2.7443868812105790e-03 +1.1131862028627618e+01 -7.7916893169374475e+11 
+2.8000000000000000e+01 +2.7330277418003198e-03 +1.0831936074733612e+01 -8.1325243431571045e+11 
+2.8100000000000001e+01 +2.7215693764543422e-03 +1.0537228755391284e+01 -8.4484011019371643e+11 
+2.8200000000000003e+01 +2.7100126853793526e-03 +1.0247937167310681e+01 -8.7406428403190259e+11 
+2.8300000000000001e+01 +2.6983622719967031e-03 +9.9640076966275668e+00 -9.0094131243547156e+11 
+2.8400000000000002e+01 +2.6866227397277166e-03 +9.6853867294782248e+00 -9.2548755200978577e+11 
+2.8500000000000000e+01 +2.6747986919937422e-03 +9.4120206519984482e+00 -9.4771935936005188e+11 
+2.8600000000000001e+01 +2.6628947322161122e-03 +9.1438558503243303e+00 -9.6765309109158032e+11 
+2.8700000000000003e+01 +2.6509154638161537e-03 +8.8808387105921227e+00 -9.8530510380971399e+11 
+2.8800000000000001e+01 +2.6388654902152115e-03 +8.6229156189377498e+00 -1.0006917541197126e+12 
+2.8900000000000002e+01 +2.6267494148346135e-03 +8.3700329614974684e+00 -1.0138293986269467e+12 
+2.9000000000000000e+01 +2.6145718410957035e-03 +8.1221371244070379e+00 -1.0247343939365759e+12 
+2.9100000000000001e+01 +2.6023375466979926e-03 +7.8791498671137177e+00 -1.0334285243970856e+12 
+2.9200000000000003e+01 +2.5900520064536898e-03 +7.6408944423093628e+00 -1.0399552853295211e+12 
+2.9300000000000001e+01 +2.5777208694531739e-03 +7.4071694759972404e+00 -1.0443635997981613e+12 
+2.9400000000000002e+01 +2.5653497847868446e-03 +7.1777735941798584e+00 -1.0467023908670322e+12 
+2.9500000000000000e+01 +2.5529444015450651e-03 +6.9525054228608578e+00 -1.0470205816005430e+12 
+2.9600000000000001e+01 +2.5405103688182417e-03 +6.7311635880427092e+00 -1.0453670950627230e+12 
+2.9700000000000003e+01 +2.5280533356967488e-03 +6.5135467157287019e+00 -1.0417908543178660e+12 
+2.9800000000000001e+01 +2.5155789512709731e-03 +6.2994534319217665e+00 -1.0363407824301143e+12 
+2.9900000000000002e+01 +2.5030928646312968e-03 +6.0886823626249917e+00 -1.0290658024637134e+12 
+3.0000000000000000e+01 +2.4906007248681164e-03 +5.8810321338411500e+00 -1.0200148374827881e+12 
+3.0100000000000001e+01 +2.4781069131857283e-03 +5.6763846677572944e+00 -1.0092673855770922e+12 
+3.0200000000000003e+01 +2.4656107392441286e-03 +5.4749550712955948e+00 -9.9702524493835400e+11 
+3.0300000000000001e+01 +2.4531102448172360e-03 +5.2770417475620635e+00 -9.8352078878378479e+11 
+3.0400000000000002e+01 +2.4406034716789615e-03 +5.0829430996628338e+00 -9.6898639033066406e+11 
+3.0500000000000000e+01 +2.4280884616032267e-03 +4.8929575307039324e+00 -9.5365442279622375e+11 
+3.0600000000000001e+01 +2.4155632563639304e-03 +4.7073834437917119e+00 -9.3775725939777942e+11 
+3.0700000000000003e+01 +2.4030258977350057e-03 +4.5265192420318376e+00 -9.2152727335245947e+11 
+3.0800000000000001e+01 +2.3904744274903605e-03 +4.3506633285305805e+00 -9.0519683787755457e+11 
+3.0900000000000002e+01 +2.3779068874039064e-03 +4.1801141063940781e+00 -8.8899832619034497e+11 
+3.1000000000000000e+01 +2.3653213192495665e-03 +4.0151699787282569e+00 -8.7316411150803162e+11 
+3.1100000000000001e+01 +2.3527169897285313e-03 +3.8560211425225202e+00 -8.5787169050293225e+11 
+3.1200000000000003e+01 +2.3400980652511713e-03 +3.7024249702977197e+00 -8.4307905366710254e+11 
+3.1300000000000001e+01 +2.3274699371551300e-03 +3.5540306284582690e+00 -8.2868931494776770e+11 
+3.1400000000000002e+01 +2.3148379967780543e-03 +3.4104872834083042e+00 -8.1460558829205481e+11 
+3.1500000000000000e+01 +2.3022076354575860e-03 +3.2714441015521851e+00 -8.0073098764714355e+11 
+3.1600000000000001e+01 +2.2895842445313716e-03 +3.1365502492941815e+00 -7.8696862696021594e+11 
+3.1700000000000003e+01 +2.2769732153370610e-03 +3.0054548930384617e+00 -7.7322162017841833e+11 
+3.1800000000000001e+01 +2.2643799392122977e-03 +2.8778071991893341e+00 -7.5939308124892114e+11 
+3.1900000000000002e+01 +2.2518098074947300e-03 +2.7532563341509237e+00 -7.4538612411884583e+11 
+3.2000000000000000e+01 +2.2392682115220052e-03 +2.6314514643275193e+00 -7.3110386273537244e+11 
+3.2100000000000001e+01 +2.2267596594682760e-03 +2.5121184312366887e+00 -7.1647969622179785e+11 
+3.2200000000000003e+01 +2.2142851268537379e-03 +2.3952897768487560e+00 -7.0156816440574329e+11 
+3.2300000000000004e+01 +2.2018447060351085e-03 +2.2810747182471816e+00 -6.8645409229093152e+11 
+3.2399999999999999e+01 +2.1894384893690823e-03 +2.1695824725159056e+00 -6.7122230488121838e+11 
+3.2500000000000000e+01 +2.1770665692123665e-03 +2.0609222567383898e+00 -6.5595762718030237e+11 
+3.2600000000000001e+01 +2.1647290379216738e-03 +1.9552032879982255e+00 -6.4074488419194458e+11 
+3.2700000000000003e+01 +2.1524259878537093e-03 +1.8525347833789911e+00 -6.2566890091988074e+11 
+3.2800000000000004e+01 +2.1401575113651787e-03 +1.7530259599643683e+00 -6.1081450236788599e+11 
+3.2899999999999999e+01 +2.1279237008127944e-03 +1.6567860348379104e+00 -5.9626651353971326e+11 
+3.3000000000000000e+01 +2.1157246485532495e-03 +1.5639242250834564e+00 -5.8210975943917883e+11 
+3.3100000000000001e+01 +2.1035607120334062e-03 +1.4745013663981472e+00 -5.6840772398678772e+11 
+3.3200000000000003e+01 +2.0914333090606935e-03 +1.3883847689342383e+00 -5.5513852677036084e+11 
+3.3300000000000004e+01 +2.0793441225326883e-03 +1.3053933614577797e+00 -5.4225894629456622e+11 
+3.3399999999999999e+01 +2.0672948353469708e-03 +1.2253460727345982e+00 -5.2972576106397906e+11 
+3.3500000000000000e+01 +2.0552871304011064e-03 +1.1480618315308877e+00 -5.1749574958330701e+11 
+3.3600000000000001e+01 +2.0433226905926783e-03 +1.0733595666125488e+00 -5.0552569035716559e+11 
+3.3700000000000003e+01 +2.0314031988192655e-03 +1.0010582067454297e+00 -4.9377236189014032e+11 
+3.3800000000000004e+01 +2.0195303379784424e-03 +9.3097668069559392e-01 -4.8219254268690051e+11 
+3.3899999999999999e+01 +2.0077057909677802e-03 +8.6293391722908208e-01 -4.7074301125208514e+11 
+3.4000000000000000e+01 +1.9959312406848642e-03 +7.9674884511172317e-01 -4.5938054609030963e+11 
+3.4100000000000001e+01 +1.9842081825142432e-03 +7.3227472287820983e-01 -4.4807412065264227e+11 
+3.4200000000000003e+01 +1.9725373617883709e-03 +6.6950212813821985e-01 -4.3684148817609131e+11 
+3.4300000000000004e+01 +1.9609193363266855e-03 +6.0845596826986026e-01 -4.2571259684400165e+11 
+3.4399999999999999e+01 +1.9493546639486193e-03 +5.4916115065144766e-01 -4.1471739483980951e+11 
+3.4500000000000000e+01 +1.9378439024736027e-03 +4.9164258266123412e-01 -4.0388583034692004e+11 
+3.4600000000000001e+01 +1.9263876097210750e-03 +4.3592517167737543e-01 -3.9324785154871155e+11 
+3.4700000000000003e+01 +1.9149863435104684e-03 +3.8203382507811512e-01 -3.8283340662858014e+11 
+3.4800000000000004e+01 +1.9036406616612135e-03 +3.2999345024175319e-01 -3.7267244376994427e+11 
+3.4899999999999999e+01 +1.8923511219927473e-03 +2.7982895454654494e-01 -3.6279491115622522e+11 
+3.5000000000000000e+01 +1.8811182823245008e-03 +2.3156524537066694e-01 -3.5323075697079187e+11 
+3.5100000000000001e+01 +1.8699426358228487e-03 +1.8520778132963309e-01 -3.4400065214381537e+11 
+3.5200000000000003e+01 +1.8588244170418930e-03 +1.4068422598875180e-01 -3.3508815859275885e+11 
+3.5300000000000004e+01 +1.8477637958826960e-03 +9.7902794150100392e-02 -3.2646756098170514e+11 
+3.5399999999999999e+01 +1.8367609422463016e-03 +5.6771700616078960e-02 -3.1811314397479663e+11 
+3.5500000000000000e+01 +1.8258160260337566e-03 +1.7199160189172155e-02 -3.0999919223625330e+11 
+3.5600000000000001e+01 +1.8149292171461145e-03 -2.0906612328388880e-02 -3.0209999043018292e+11 
+3.5700000000000003e+01 +1.8041006854844211e-03 -5.7637402134166509e-02 -2.9438982322076807e+11 
+3.5800000000000004e+01 +1.7933306009497308e-03 -9.3084994425905870e-02 -2.8684297527213525e+11 
+3.5899999999999999e+01 +1.7826191334430891e-03 -1.2734117440111326e-01 -2.7943373124848920e+11 
+3.6000000000000000e+01 +1.7719664528655437e-03 -1.6049772725750186e-01 -2.7213637581395215e+11 
+3.6100000000000001e+01 +1.7613727582670036e-03 -1.9263091464749527e-01 -2.6493155663735123e+11 
+3.6200000000000003e+01 +1.7508383652928114e-03 -2.2375490404299114e-01 -2.5782537340603815e+11 
+3.6300000000000004e+01 +1.7403636187371548e-03 -2.5386833937030828e-01 -2.5083028881214975e+11 
+3.6399999999999999e+01 +1.7299488633942413e-03 -2.8296986455634215e-01 -2.4395876554761902e+11 
+3.6500000000000000e+01 +1.7195944440582516e-03 -3.1105812352732132e-01 -2.3722326630460910e+11 
+3.6600000000000001e+01 +1.7093007055233994e-03 -3.3813176021027608e-01 -2.3063625377501001e+11 
+3.6700000000000003e+01 +1.6990679925838682e-03 -3.6418941853140407e-01 -2.2421019065101218e+11 
+3.6800000000000004e+01 +1.6888966500338597e-03 -3.8922974241745822e-01 -2.1795753962459247e+11 
+3.6899999999999999e+01 +1.6787870226675694e-03 -4.1325137579497284e-01 -2.1189076338781601e+11 
+3.7000000000000000e+01 +1.6687394552791944e-03 -4.3625296259062318e-01 -2.0602232463269226e+11 
+3.7100000000000001e+01 +1.6587541684339785e-03 -4.5824087727473112e-01 -2.0036026861425299e+11 
+3.7200000000000003e+01 +1.6488308857813779e-03 -4.7925241649333805e-01 -1.9489497083922119e+11 
+3.7300000000000004e+01 +1.6389692067419010e-03 -4.9933260743634028e-01 -1.8961238937727130e+11 
+3.7399999999999999e+01 +1.6291687307360473e-03 -5.1852647729340806e-01 -1.8449848229814243e+11 
+3.7500000000000000e+01 +1.6194290571843219e-03 -5.3687905325447638e-01 -1.7953920767149286e+11 
+3.7600000000000001e+01 +1.6097497855072304e-03 -5.5443536250931436e-01 -1.7472052356703867e+11 
+3.7700000000000003e+01 +1.6001305151252783e-03 -5.7124043224782128e-01 -1.7002838805443814e+11 
+3.7800000000000004e+01 +1.5905708454589705e-03 -5.8733928965984661e-01 -1.6544875920337845e+11 
+3.7899999999999999e+01 +1.5810703759288093e-03 -6.0277696193506936e-01 -1.6096759508361423e+11 
+3.8000000000000000e+01 +1.5716287059553016e-03 -6.1759847626349196e-01 -1.5657085376476376e+11 
+3.8100000000000001e+01 +1.5622455210673261e-03 -6.3184213212151863e-01 -1.5224769477922678e+11 
+3.8200000000000003e+01 +1.5529208512272668e-03 -6.4551931813259233e-01 -1.4800008350991898e+11 
+3.8300000000000004e+01 +1.5436548125058863e-03 -6.5863469520686724e-01 -1.4383318680242276e+11 
+3.8400000000000006e+01 +1.5344475209739354e-03 -6.7119292425424659e-01 -1.3975217150238232e+11 
+3.8500000000000000e+01 +1.5252990927021833e-03 -6.8319866618503577e-01 -1.3576220445532935e+11 
+3.8600000000000001e+01 +1.5162096437613829e-03 -6.9465658190922530e-01 -1.3186845250689049e+11 
+3.8700000000000003e+01 +1.5071792902222947e-03 -7.0557133233690150e-01 -1.2807608250266357e+11 
+3.8800000000000004e+01 +1.4982081481556796e-03 -7.1594757837818623e-01 -1.2439026128823671e+11 
+3.8900000000000006e+01 +1.4892963336322939e-03 -7.2578998094314606e-01 -1.2081615570920007e+11 
+3.9000000000000000e+01 +1.4804439627228981e-03 -7.3510320094186488e-01 -1.1735893261115991e+11 
+3.9100000000000001e+01 +1.4716510380819946e-03 -7.4389469486826365e-01 -1.1402166417897006e+11 
+3.9200000000000003e+01 +1.4629171086990602e-03 -7.5218310155155743e-01 -1.1079904395453925e+11 
+3.9300000000000004e+01 +1.4542416101473174e-03 -7.5998985540475339e-01 -1.0768367081905264e+11 
+3.9400000000000006e+01 +1.4456239779999838e-03 -7.6733639084083860e-01 -1.0466814365369771e+11 
+3.9500000000000000e+01 +1.4370636478302815e-03 -7.7424414227286853e-01 -1.0174506133963640e+11 
+3.9600000000000001e+01 +1.4285600552114306e-03 -7.8073454411381749e-01 -9.8907022758069794e+10 
+3.9700000000000003e+01 +1.4201126357166532e-03 -7.8682903077676647e-01 -9.6146626790154663e+10 
+3.9800000000000004e+01 +1.4117208249191664e-03 -7.9254903667464360e-01 -9.3456472317097290e+10 
+3.9900000000000006e+01 +1.4033840583921936e-03 -7.9791599622054166e-01 -9.0829158220051361e+10 
+4.0000000000000000e+01 +1.3951017717089538e-03 -8.0295134382743671e-01 -8.8257283380209686e+10 
+4.0100000000000001e+01 +1.3868734898738484e-03 -8.0767382997437387e-01 -8.5735025276653641e+10 
+4.0200000000000003e+01 +1.3786990956159843e-03 -8.1209146940408361e-01 -8.3262875780213120e+10 
+4.0300000000000004e+01 +1.3705785610956568e-03 -8.1620959292552919e-01 -8.0842905359542526e+10 
+4.0400000000000006e+01 +1.3625118584731514e-03 -8.2003353134744117e-01 -7.8477184483376282e+10 
+4.0500000000000000e+01 +1.3544989599087634e-03 -8.2356861547873950e-01 -7.6167783620389694e+10 
+4.0600000000000001e+01 +1.3465398375627773e-03 -8.2682017612815706e-01 -7.3916773239318634e+10 
+4.0700000000000003e+01 +1.3386344635954886e-03 -8.2979354410464701e-01 -7.1726223808824783e+10 
+4.0800000000000004e+01 +1.3307828101671809e-03 -8.3249405021685763e-01 -6.9598205797667542e+10 
+4.0900000000000006e+01 +1.3229848494381506e-03 -8.3492702527378160e-01 -6.7534789674504211e+10 
+4.1000000000000000e+01 +1.3152405535686853e-03 -8.3709780008417689e-01 -6.5538045908053795e+10 
+4.1100000000000001e+01 +1.3075498045261361e-03 -8.3901241234939272e-01 -6.3609068370672989e+10 
+4.1200000000000003e+01 +1.2999121235060989e-03 -8.4067972734080165e-01 -6.1745044549319290e+10 
+4.1300000000000004e+01 +1.2923269415112348e-03 -8.4210931722227134e-01 -5.9942185334621986e+10 
+4.1400000000000006e+01 +1.2847936895442019e-03 -8.4331075415772327e-01 -5.8196701617184578e+10 
+4.1500000000000000e+01 +1.2773117986076567e-03 -8.4429361031097117e-01 -5.6504804287640411e+10 
+4.1600000000000001e+01 +1.2698806997042582e-03 -8.4506745784592630e-01 -5.4862704236600136e+10 
+4.1700000000000003e+01 +1.2624998238366678e-03 -8.4564186892653470e-01 -5.3266612354660423e+10 
+4.1800000000000004e+01 +1.2551686020075400e-03 -8.4602641571655324e-01 -5.1712739532477020e+10 
+4.1900000000000006e+01 +1.2478864652195353e-03 -8.4623067037996225e-01 -5.0197296660634766e+10 
+4.2000000000000000e+01 +1.2406528444753122e-03 -8.4626420508060685e-01 -4.8716494629761658e+10 
+4.2100000000000001e+01 +1.2334672493113205e-03 -8.4613577087929626e-01 -4.7267294782088089e+10 
+4.2200000000000003e+01 +1.2263295033991745e-03 -8.4585083442459064e-01 -4.5849660266258934e+10 
+4.2300000000000004e+01 +1.2192395089442828e-03 -8.4541404126193642e-01 -4.4464304682556168e+10 
+4.2400000000000006e+01 +1.2121971681520469e-03 -8.4483003693674219e-01 -4.3111941631258209e+10 
+4.2500000000000000e+01 +1.2052023832278764e-03 -8.4410346699452810e-01 -4.1793284712616699e+10 
+4.2600000000000001e+01 +1.1982550563771773e-03 -8.4323897698077144e-01 -4.0509047526896431e+10 
+4.2700000000000003e+01 +1.1913550898053568e-03 -8.4224121244093331e-01 -3.9259943674367714e+10 
+4.2800000000000004e+01 +1.1845023857178191e-03 -8.4111481892042095e-01 -3.8046686755316902e+10 
+4.2900000000000006e+01 +1.1776968463199720e-03 -8.3986444196479126e-01 -3.6869990369977806e+10 
+4.3000000000000000e+01 +1.1709383738172231e-03 -8.3849472711944939e-01 -3.5730568118645218e+10 
+4.3100000000000001e+01 +1.1642268005167711e-03 -8.3701015211927987e-01 -3.4628704799317947e+10 
+4.3200000000000003e+01 +1.1575616791330082e-03 -8.3541452345702027e-01 -3.3562970000908035e+10 
+4.3300000000000004e+01 +1.1509424924821185e-03 -8.3371147981472238e-01 -3.2531504510094299e+10 
+4.3400000000000006e+01 +1.1443687233802899e-03 -8.3190465987460260e-01 -3.1532449113503006e+10 
+4.3500000000000000e+01 +1.1378398546437066e-03 -8.2999770231869308e-01 -3.0563944597827095e+10 
+4.3600000000000001e+01 +1.1313553690885541e-03 -8.2799424582914327e-01 -2.9624131749710506e+10 
+4.3700000000000003e+01 +1.1249147495310198e-03 -8.2589792908811865e-01 -2.8711151355799305e+10 
+4.3800000000000004e+01 +1.1185174787872849e-03 -8.2371239077760627e-01 -2.7823144202793232e+10 
+4.3900000000000006e+01 +1.1121630396735398e-03 -8.2144126957985963e-01 -2.6958251077310768e+10 
+4.4000000000000000e+01 +1.1058509150059692e-03 -8.1908820417697048e-01 -2.6114612766016144e+10 
+4.4100000000000001e+01 +1.0995806534451324e-03 -8.1665685455026937e-01 -2.5290700379145584e+10 
+4.4200000000000003e+01 +1.0933520670290840e-03 -8.1415096587783653e-01 -2.4486306321290356e+10 
+4.4300000000000004e+01 +1.0871650336402548e-03 -8.1157430463700309e-01 -2.3701553320597836e+10 
+4.4400000000000006e+01 +1.0810194311610783e-03 -8.0893063730526793e-01 -2.2936564105159431e+10 
+4.4500000000000000e+01 +1.0749151374739832e-03 -8.0622373035983375e-01 -2.2191461403177021e+10 
+4.4600000000000001e+01 +1.0688520304613989e-03 -8.0345735027810328e-01 -2.1466367942768456e+10 
+4.4700000000000003e+01 +1.0628299880057561e-03 -8.0063526353742231e-01 -2.0761406452081764e+10 
+4.4800000000000004e+01 +1.0568488879894860e-03 -7.9776123661511256e-01 -2.0076699659273727e+10 
+4.4900000000000006e+01 +1.0509086082950174e-03 -7.9483903598850703e-01 -1.9412370292495773e+10 
+4.5000000000000000e+01 +1.0450090268047845e-03 -7.9187242813503000e-01 -1.8768541079865433e+10 
+4.5100000000000001e+01 +1.0391499666772123e-03 -7.8886467341184452e-01 -1.8145173674747200e+10 
+4.5200000000000003e+01 +1.0333310321747260e-03 -7.8581700769564933e-01 -1.7541585431327003e+10 
+4.5300000000000004e+01 +1.0275517728357514e-03 -7.8273016074311719e-01 -1.6956932628951927e+10 
+4.5400000000000006e+01 +1.0218117381987095e-03 -7.7960486231077675e-01 -1.6390371547021132e+10 
+4.5500000000000000e+01 +1.0161104778020260e-03 -7.7644184215528045e-01 -1.5841058464893705e+10 
+4.5600000000000001e+01 +1.0104475411841229e-03 -7.7324183003321312e-01 -1.5308149661946745e+10 
+4.5700000000000003e+01 +1.0048224778834226e-03 -7.7000555570111340e-01 -1.4790801417581837e+10 
+4.5800000000000004e+01 +9.9923483743835184e-04 -7.6673374891571988e-01 -1.4288170011116873e+10 
+4.5900000000000006e+01 +9.9368416938733022e-04 -7.6342713943349494e-01 -1.3799411721980204e+10 
+4.6000000000000000e+01 +9.8817002326878384e-04 -7.6008645701109523e-01 -1.3323682829526707e+10 
+4.6100000000000001e+01 +9.8269200332113944e-04 -7.5671281020148684e-01 -1.2860258954117626e+10 
+4.6200000000000003e+01 +9.7724993258283249e-04 -7.5330882274285271e-01 -1.2408893080138102e+10 
+4.6300000000000004e+01 +9.7184368879230673e-04 -7.4987749716979379e-01 -1.1969457532943630e+10 
